%ERS4 CO2 fluxes for plot 4 year 2024
% Year, Date, Plot,CO2 flux, flux_l, grad, K, u*, cup1, H, Ts,int_z_l,int_z_u,d, z0, fetch_intake_big,fetch_intake_small,BL, Filter, TGA_F,u* info
% , doy, ,ug CO2/(m2s), ug CO2/(m2s), ug/m3, m2/s, m/s,m/s, W/m2,oC,m,m,m,m,m,m, , ,
2024.000000,1.083333,4.000000,NaN,NaN,NaN,NaN,0.156662,2.602000,-0.607804,271.080000,NaN,NaN,0.050000,0.005000,1000.000000,1000.000000,1000.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,1.166667,4.000000,NaN,NaN,NaN,NaN,0.133331,2.414000,-1.151910,270.592000,NaN,NaN,0.050000,0.005000,1000.000000,1000.000000,1000.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,1.250000,4.000000,NaN,NaN,NaN,NaN,0.118678,1.844000,-0.834443,270.560000,NaN,NaN,0.050000,0.005000,1000.000000,1000.000000,1000.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,1.333333,4.000000,NaN,NaN,NaN,NaN,0.176990,3.005000,3.187457,270.239000,NaN,NaN,0.050000,0.005000,1000.000000,1000.000000,1000.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,1.416667,4.000000,NaN,NaN,NaN,0.084993,0.172285,2.838000,9.768905,270.053000,0.885000,1.377000,0.050000,0.005000,69.916254,69.916254,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,1.500000,4.000000,NaN,NaN,NaN,0.091158,0.168781,2.928000,16.272010,270.005000,0.885000,1.377000,0.050000,0.005000,59.292381,59.292381,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,1.583333,4.000000,-69.857420,-69.857420,-328.368805,0.104668,0.208334,3.450000,19.767820,270.212000,0.885000,1.377000,0.050000,0.005000,57.490812,57.490812,167.000000,%         ,,%      
2024.000000,1.666667,4.000000,-49.641730,-49.641730,-197.103952,0.123913,0.237181,3.763000,10.794010,269.276000,0.885000,1.377000,0.050000,0.005000,57.490812,57.490812,167.000000,%         ,,%      
2024.000000,1.750000,4.000000,NaN,NaN,NaN,0.086605,0.203859,3.024000,-0.670485,269.238000,0.885000,1.377000,0.050000,0.005000,57.490812,57.490812,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,1.833333,4.000000,NaN,NaN,NaN,0.091296,0.214901,3.890000,6.264800,269.696000,0.885000,1.377000,0.050000,0.005000,59.292381,59.292381,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,1.916667,4.000000,NaN,NaN,NaN,0.108496,0.255386,4.787000,3.004870,269.847000,0.885000,1.377000,0.050000,0.005000,69.916254,69.916254,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,2.000000,4.000000,NaN,NaN,NaN,0.090628,0.213327,4.153000,3.555834,269.645000,0.885000,1.377000,0.050000,0.005000,80.994899,80.994899,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,2.083333,4.000000,NaN,NaN,NaN,0.109984,0.258890,4.426000,2.119564,270.090000,0.885000,1.377000,0.050000,0.005000,88.968679,88.968679,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,2.166667,4.000000,NaN,NaN,NaN,0.082453,0.194084,4.572000,2.836070,270.268000,0.885000,1.377000,0.050000,0.005000,88.968679,88.968679,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,2.250000,4.000000,NaN,NaN,NaN,0.137447,0.323535,4.877000,-0.766688,270.328000,0.885000,1.377000,0.050000,0.005000,88.968679,88.968679,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,2.333333,4.000000,NaN,NaN,NaN,0.112071,0.263801,4.768000,-1.286200,270.595000,0.885000,1.377000,0.050000,0.005000,83.477431,83.477431,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,2.416667,4.000000,NaN,NaN,NaN,0.157441,0.370597,5.806000,7.476527,270.598000,0.885000,1.377000,0.050000,0.005000,88.968679,88.968679,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,2.500000,4.000000,NaN,NaN,NaN,0.168336,0.396244,5.439000,25.447680,271.037000,0.885000,1.377000,0.050000,0.005000,80.941012,80.941012,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,2.583333,4.000000,-114.345211,-114.345211,-343.982765,0.163548,0.384974,5.841000,17.324370,271.690000,0.885000,1.377000,0.050000,0.005000,80.941012,80.941012,167.000000,%         ,,%      
2024.000000,2.666667,4.000000,-68.310480,-68.310480,-251.047534,0.133874,0.315124,5.790000,-1.716210,271.584000,0.885000,1.377000,0.050000,0.005000,80.941012,80.941012,167.000000,%         ,,%      
2024.000000,2.750000,4.000000,-52.932728,-52.932728,-216.677491,0.120192,0.282918,4.835000,-5.469373,271.328000,0.885000,1.377000,0.050000,0.005000,80.941012,80.941012,167.000000,%         ,,%      
2024.000000,2.833333,4.000000,NaN,NaN,NaN,0.138879,0.326905,5.558000,-7.276690,271.462000,0.885000,1.377000,0.050000,0.005000,83.477431,83.477431,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,2.916667,4.000000,NaN,NaN,NaN,0.140018,0.329585,5.363000,-3.545247,271.482000,0.885000,1.377000,0.050000,0.005000,80.941012,80.941012,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,3.000000,4.000000,NaN,NaN,NaN,0.134374,0.316300,5.085000,1.129496,271.571000,0.885000,1.377000,0.050000,0.005000,80.941012,80.941012,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,3.083333,4.000000,NaN,NaN,NaN,0.115878,0.272764,4.631000,-0.489154,273.504000,0.885000,1.377000,0.050000,0.005000,80.941012,80.941012,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,3.166667,4.000000,NaN,NaN,NaN,0.103380,0.243345,3.546000,1.031801,275.663000,0.885000,1.377000,0.050000,0.005000,80.941012,80.941012,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,3.250000,4.000000,NaN,NaN,NaN,0.098109,0.230937,3.283000,3.233497,276.914000,0.885000,1.377000,0.050000,0.005000,83.477431,83.477431,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,3.333333,4.000000,NaN,NaN,NaN,0.105526,0.248397,3.413000,-4.357304,277.779000,0.885000,1.377000,0.050000,0.005000,80.941012,80.941012,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,3.416667,4.000000,NaN,NaN,NaN,0.151461,0.356521,3.620000,4.638914,278.928000,0.885000,1.377000,0.050000,0.005000,80.941012,80.941012,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,3.500000,4.000000,NaN,NaN,NaN,NaN,NaN,3.731000,NaN,279.069000,0.885000,1.377000,0.050000,0.005000,80.941012,80.941012,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,3.583333,4.000000,NaN,NaN,NaN,NaN,NaN,3.470000,NaN,NaN,0.885000,1.377000,0.050000,0.005000,98.434726,98.434726,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,3.666667,4.000000,NaN,NaN,NaN,NaN,NaN,3.589000,NaN,NaN,0.885000,1.377000,0.050000,0.005000,98.434726,98.434726,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,3.750000,4.000000,NaN,NaN,NaN,NaN,NaN,2.589000,NaN,NaN,0.885000,1.377000,0.050000,0.005000,80.941012,80.941012,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,3.833333,4.000000,NaN,NaN,NaN,NaN,NaN,3.008000,NaN,NaN,0.885000,1.377000,0.050000,0.005000,80.941012,80.941012,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,3.916667,4.000000,NaN,NaN,NaN,NaN,NaN,3.742000,NaN,NaN,0.885000,1.377000,0.050000,0.005000,57.490812,57.490812,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,4.000000,4.000000,NaN,NaN,NaN,NaN,NaN,4.020000,NaN,NaN,0.885000,1.377000,0.050000,0.005000,57.490812,57.490812,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,4.083333,4.000000,NaN,NaN,-369.631684,NaN,NaN,4.591000,NaN,NaN,0.885000,1.377000,0.050000,0.005000,69.916254,69.916254,167.000000,% low winds,,%      
2024.000000,4.166667,4.000000,NaN,NaN,NaN,NaN,NaN,4.650000,0.802065,NaN,0.885000,1.377000,0.050000,0.005000,69.916254,69.916254,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,4.250000,4.000000,NaN,NaN,NaN,NaN,NaN,4.630000,NaN,NaN,0.885000,1.377000,0.050000,0.005000,68.206231,68.206231,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,4.333333,4.000000,NaN,NaN,NaN,NaN,NaN,3.653000,NaN,265.398000,0.885000,1.377000,0.050000,0.005000,57.490812,57.490812,167.000000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,4.416667,4.000000,NaN,NaN,NaN,0.091693,0.204772,3.563000,8.575809,264.806000,0.745000,1.245000,0.050000,0.005000,70.172989,70.172989,139.000000,% tga filt,,%      
2024.000000,4.500000,4.000000,NaN,NaN,NaN,0.134620,0.339990,4.412000,60.014260,266.570000,0.714835,1.214835,0.050000,0.005000,67.546897,67.546897,132.967000,% tga filt,% pressure difference between intakes over 0.2 mb,%      
2024.000000,4.583333,4.000000,NaN,NaN,-191.555231,NaN,NaN,5.025000,24.563310,265.202000,0.714174,1.214174,0.133578,0.013956,70.600213,70.600213,41.601892,% low winds,,%      
2024.000000,4.666667,4.000000,NaN,NaN,NaN,0.104926,0.326072,4.333000,12.718200,266.985000,0.713513,1.213513,0.133311,0.013928,70.625964,70.625964,41.657237,% tga filt,,%      
2024.000000,4.750000,4.000000,NaN,NaN,NaN,0.025114,0.083984,1.417000,-1.036423,267.086000,0.712853,1.212853,0.133043,0.013900,70.651603,70.651603,41.712950,% tga filt,,%      
2024.000000,4.833333,4.000000,NaN,NaN,NaN,0.050622,0.157474,2.362000,0.890125,267.406000,0.712192,1.212192,0.132776,0.013872,109.375289,109.375289,41.768743,% tga filt,,%      
2024.000000,4.916667,4.000000,NaN,NaN,NaN,0.039073,0.121608,2.387000,1.136793,268.033000,0.711531,1.211531,0.132508,0.013844,99.542570,99.542570,41.824834,% tga filt,,%      
2024.000000,5.000000,4.000000,NaN,NaN,NaN,0.099355,0.309384,4.901000,-4.904315,268.676000,0.710870,1.210870,0.132241,0.013816,99.578931,99.578931,41.881080,% tga filt,,%      
2024.000000,5.083333,4.000000,NaN,NaN,NaN,0.083253,0.259375,4.438000,-0.975933,268.359000,0.710209,1.210209,0.131974,0.013788,99.615318,99.615318,41.937554,% tga filt,,%      
2024.000000,5.166667,4.000000,NaN,NaN,NaN,0.072950,0.227392,4.165000,-1.964360,268.366000,0.709549,1.209549,0.131706,0.013760,99.651547,99.651547,41.994404,% tga filt,,%      
2024.000000,5.250000,4.000000,NaN,NaN,NaN,0.076048,0.237169,4.197000,-2.493807,268.441000,0.708888,1.208888,0.131439,0.013732,102.811874,102.811874,42.051340,% tga filt,,%      
2024.000000,5.333333,4.000000,NaN,NaN,NaN,0.072255,0.225453,3.841000,-0.645025,268.667000,0.708227,1.208227,0.131171,0.013704,109.614948,109.614948,42.108581,% tga filt,,%      
2024.000000,5.416667,4.000000,NaN,NaN,NaN,0.075293,0.235052,3.598000,3.742494,269.425000,0.707566,1.207566,0.130904,0.013677,99.760856,99.760856,42.162901,% tga filt,,%      
2024.000000,5.500000,4.000000,NaN,NaN,NaN,0.092500,0.288915,4.538000,13.053350,269.861000,0.706906,1.206906,0.130636,0.013649,99.797191,99.797191,42.220676,% tga filt,,%      
2024.000000,5.583333,4.000000,NaN,NaN,NaN,0.090510,0.282844,4.314000,16.971300,270.222000,0.706245,1.206245,0.130369,0.013621,99.833738,99.833738,42.278540,% tga filt,,%      
2024.000000,5.666667,4.000000,NaN,NaN,NaN,0.086909,0.271728,3.880000,1.475600,270.385000,0.705584,1.205584,0.130102,0.013593,99.870312,99.870312,42.336644,% tga filt,,%      
2024.000000,5.750000,4.000000,NaN,NaN,NaN,0.064725,0.202470,3.039000,-3.700845,270.224000,0.704923,1.204923,0.129834,0.013565,99.906819,99.906819,42.395061,% tga filt,,%      
2024.000000,5.833333,4.000000,NaN,NaN,NaN,0.021950,0.076842,1.549000,-1.248425,270.194000,0.704263,1.204263,0.129567,0.013537,103.075243,103.075243,42.453719,% tga filt,,%      
2024.000000,5.916667,4.000000,NaN,NaN,NaN,0.031675,0.099184,2.205000,-0.733090,270.334000,0.703602,1.203602,0.129299,0.013509,109.895846,109.895846,42.512621,% tga filt,,%      
2024.000000,6.000000,4.000000,NaN,NaN,NaN,0.014774,0.052637,1.143000,-0.463616,270.329000,0.702941,1.202941,0.129032,0.013481,127.402659,127.402659,42.571693,% tga filt,,%      
2024.000000,6.083333,4.000000,NaN,NaN,NaN,0.030180,0.094599,1.295000,-0.574460,270.350000,0.702280,1.202280,0.128764,0.013453,115.949515,115.949515,42.631086,% tga filt,,%      
2024.000000,6.166667,4.000000,NaN,NaN,NaN,NaN,NaN,0.810000,-0.041915,270.094000,0.701619,1.201619,0.128497,0.013425,72.805863,72.805863,42.690652,% tga filt,,%      
2024.000000,6.250000,4.000000,NaN,NaN,NaN,0.029916,0.093868,1.410000,-0.426199,269.975000,0.700959,1.200959,0.128230,0.013397,61.765530,61.765530,42.750541,% tga filt,,%      
2024.000000,6.333333,4.000000,NaN,NaN,NaN,0.052501,0.164819,2.059000,-0.653079,269.927000,0.700298,1.200298,0.127962,0.013369,72.859229,72.859229,42.810681,% tga filt,,%      
2024.000000,6.416667,4.000000,NaN,NaN,NaN,0.096136,0.301958,4.592000,5.267125,270.879000,0.699637,1.199637,0.127695,0.013341,104.092008,104.092008,42.870999,% tga filt,,%      
2024.000000,6.500000,4.000000,NaN,NaN,NaN,0.143334,0.450433,6.559000,6.240025,271.854000,0.698976,1.198976,0.127427,0.013313,84.466196,84.466196,42.931646,% tga filt,,%      
2024.000000,6.583333,4.000000,NaN,NaN,NaN,0.142393,0.447705,6.415000,14.574980,272.571000,0.698316,1.198316,0.127160,0.013285,72.939491,72.939491,42.992548,% tga filt,,%      
2024.000000,6.666667,4.000000,NaN,NaN,NaN,0.131706,0.414315,5.839000,-1.997220,272.343000,0.697655,1.197655,0.126892,0.013257,84.528199,84.528199,43.053707,% tga filt,,%      
2024.000000,6.750000,4.000000,NaN,NaN,NaN,0.080601,0.253682,3.357000,0.240286,271.834000,0.696994,1.196994,0.126625,0.013229,65.973685,65.973685,43.115050,% tga filt,,%      
2024.000000,6.833333,4.000000,NaN,NaN,NaN,0.094747,0.298358,3.680000,1.622432,271.168000,0.696333,1.196333,0.126358,0.013202,65.997978,65.997978,43.173383,% tga filt,,%      
2024.000000,6.916667,4.000000,NaN,NaN,NaN,0.088794,0.279753,3.496000,3.587821,269.910000,0.695673,1.195673,0.126090,0.013174,66.022166,66.022166,43.235388,% tga filt,,%      
2024.000000,7.000000,4.000000,NaN,NaN,NaN,0.059449,0.187397,2.559000,0.036252,269.524000,0.695012,1.195012,0.125823,0.013146,61.970031,61.970031,43.297505,% tga filt,,%      
2024.000000,7.083333,4.000000,NaN,NaN,NaN,0.065727,0.207292,2.429000,2.193972,269.377000,0.694351,1.194351,0.125555,0.013118,66.070781,66.070781,43.359963,% tga filt,,%      
2024.000000,7.166667,4.000000,NaN,NaN,NaN,0.035491,0.111990,1.848000,0.246339,268.971000,0.693690,1.193690,0.125288,0.013090,66.095147,66.095147,43.422613,% tga filt,,%      
2024.000000,7.250000,4.000000,NaN,NaN,NaN,0.038400,0.121231,2.149000,0.280217,268.651000,0.693029,1.193029,0.125020,0.013062,62.038499,62.038499,43.485607,% tga filt,,%      
2024.000000,7.333333,4.000000,NaN,NaN,NaN,0.014869,0.050779,0.965000,-0.114878,268.484000,0.692369,1.192369,0.124753,0.013034,84.777362,84.777362,43.548872,% tga filt,,%      
2024.000000,7.416667,4.000000,NaN,NaN,NaN,0.044656,0.077938,0.802000,7.944743,268.914000,0.691708,1.191708,0.124486,0.013006,123.646293,123.646293,43.612333,% tga filt,,%      
2024.000000,7.500000,4.000000,NaN,NaN,NaN,0.059644,0.055035,1.747000,13.262910,270.177000,0.691047,1.191047,0.124218,0.012978,103.835339,103.835339,43.676144,% tga filt,,%      
2024.000000,7.583333,4.000000,NaN,NaN,NaN,0.054064,0.097781,2.035000,14.184220,271.915000,0.690386,1.190386,0.123951,0.012950,100.784605,100.784605,43.740154,% tga filt,,%      
2024.000000,7.666667,4.000000,NaN,NaN,NaN,0.037005,0.098417,2.046000,1.119273,272.649000,0.689726,1.189726,0.123683,0.012922,87.031075,87.031075,43.804597,% tga filt,,%      
2024.000000,7.750000,4.000000,NaN,NaN,NaN,0.026404,0.092368,1.818000,-1.917214,272.395000,0.689065,1.189065,0.123416,0.012894,122.575896,122.575896,43.869164,% tga filt,,%      
2024.000000,7.833333,4.000000,NaN,NaN,NaN,0.012536,0.039719,1.256000,0.032463,272.076000,0.688404,1.188404,0.123148,0.012866,100.896151,100.896151,43.934090,% tga filt,,%      
2024.000000,7.916667,4.000000,NaN,NaN,NaN,0.016007,0.058791,1.797000,-0.753451,272.312000,0.687743,1.187743,0.122881,0.012838,87.127598,87.127598,43.999221,% tga filt,,%      
2024.000000,8.000000,4.000000,NaN,NaN,NaN,0.044879,0.154786,2.833000,-7.594983,272.776000,0.687083,1.187083,0.122614,0.012810,87.159766,87.159766,44.064715,% tga filt,,%      
2024.000000,8.083333,4.000000,NaN,NaN,NaN,0.031807,0.049503,1.944000,2.873662,272.531000,0.686422,1.186422,0.122346,0.012782,101.008040,101.008040,44.130496,% tga filt,,%      
2024.000000,8.166667,4.000000,NaN,NaN,NaN,0.034317,0.118735,2.259000,-1.662317,272.909000,0.685761,1.185761,0.122079,0.012754,104.142546,104.142546,44.196487,% tga filt,,%      
2024.000000,8.250000,4.000000,NaN,NaN,NaN,0.045908,0.158171,2.562000,-7.896506,273.484000,0.685100,1.185100,0.121811,0.012727,104.181038,104.181038,44.259370,% tga filt,,%      
2024.000000,8.333333,4.000000,NaN,NaN,NaN,0.038353,0.136928,2.726000,-7.486233,273.343000,0.684440,1.184440,0.121544,0.012699,111.075248,111.075248,44.326010,% tga filt,,%      
2024.000000,8.416667,4.000000,NaN,NaN,NaN,0.046298,0.147224,2.493000,-1.641635,273.719000,0.683779,1.183779,0.121276,0.012671,104.258107,104.258107,44.392945,% tga filt,,%      
2024.000000,8.500000,4.000000,NaN,NaN,NaN,0.054334,0.172869,2.998000,3.203186,274.412000,0.683118,1.183118,0.121009,0.012643,104.296782,104.296782,44.460096,% tga filt,,%      
2024.000000,8.583333,4.000000,NaN,NaN,NaN,0.043802,0.139433,2.599000,2.045327,274.379000,0.682457,1.182457,0.120742,0.012615,104.335487,104.335487,44.527547,% tga filt,,%      
2024.000000,8.666667,4.000000,NaN,NaN,NaN,0.029029,0.099625,1.553000,-1.820121,273.906000,0.681796,1.181796,0.120474,0.012587,101.202767,101.202767,44.595376,% tga filt,,%      
2024.000000,8.750000,4.000000,NaN,NaN,NaN,NaN,0.015181,0.979000,-1.135572,273.322000,0.681136,1.181136,0.120207,0.012559,123.121228,123.121228,44.663508,% tga filt,,%      
2024.000000,8.833333,4.000000,NaN,NaN,NaN,0.013408,0.059461,1.178000,-1.951638,272.653000,0.680475,1.180475,0.119939,0.012531,73.669893,73.669893,44.731945,% tga filt,,%      
2024.000000,8.916667,4.000000,NaN,NaN,NaN,0.021681,0.077737,1.697000,-1.381677,272.810000,0.679814,1.179814,0.119672,0.012503,85.375042,85.375042,44.800608,% tga filt,,%      
2024.000000,9.000000,4.000000,NaN,NaN,NaN,0.057496,0.197636,2.869000,-6.646707,273.187000,0.679153,1.179153,0.119404,0.012475,73.724602,73.724602,44.869659,% tga filt,,%      
2024.000000,9.083333,4.000000,NaN,NaN,NaN,0.096257,0.307364,4.532000,-6.825900,273.584000,0.678493,1.178493,0.119137,0.012447,85.438387,85.438387,44.939021,% tga filt,,%      
2024.000000,9.166667,4.000000,NaN,NaN,NaN,0.102489,0.327433,4.946000,-15.432810,273.557000,0.677832,1.177832,0.118870,0.012419,85.470176,85.470176,45.008616,% tga filt,,%      
2024.000000,9.250000,4.000000,NaN,NaN,NaN,0.110803,0.354180,5.514000,-13.050680,273.490000,0.677171,1.177171,0.118602,0.012391,105.407012,105.407012,45.078605,% tga filt,,%      
2024.000000,9.333333,4.000000,NaN,NaN,NaN,NaN,NaN,5.404000,NaN,272.445000,0.676510,1.176510,0.118335,0.012363,105.446259,105.446259,45.148831,% tga filt,,%      
2024.000000,9.416667,4.000000,NaN,NaN,NaN,NaN,NaN,7.169000,NaN,272.968000,0.675850,1.175850,0.118067,0.012335,85.565440,85.565440,45.219538,% tga filt,,%      
2024.000000,9.500000,4.000000,NaN,NaN,NaN,NaN,NaN,6.192000,NaN,273.386000,0.675189,1.175189,0.117800,0.012307,85.597323,85.597323,45.290404,% tga filt,,%      
2024.000000,9.583333,4.000000,NaN,NaN,NaN,NaN,NaN,6.358000,NaN,NaN,0.674528,1.174528,0.117532,0.012280,73.916622,73.916622,45.357980,% tga filt,,%      
2024.000000,9.666667,4.000000,NaN,NaN,NaN,NaN,NaN,5.692000,NaN,NaN,0.673867,1.173867,0.117265,0.012252,73.944185,73.944185,45.429481,% tga filt,,%      
2024.000000,9.750000,4.000000,NaN,NaN,NaN,NaN,NaN,5.161000,NaN,NaN,0.673206,1.173206,0.116998,0.012224,85.693034,85.693034,45.501309,% tga filt,,%      
2024.000000,9.833333,4.000000,NaN,NaN,NaN,NaN,NaN,4.925000,NaN,NaN,0.672546,1.172546,0.116730,0.012196,73.999233,73.999233,45.573631,% tga filt,,%      
2024.000000,9.916667,4.000000,NaN,NaN,NaN,NaN,NaN,4.760000,NaN,NaN,0.671885,1.171885,0.116463,0.012168,74.026857,74.026857,45.646121,% tga filt,,%      
2024.000000,10.000000,4.000000,NaN,NaN,NaN,NaN,NaN,4.699000,NaN,NaN,0.671224,1.171224,0.116195,0.012140,104.996689,104.996689,45.719028,% tga filt,,%      
2024.000000,10.083333,4.000000,NaN,NaN,NaN,NaN,NaN,7.028000,NaN,NaN,0.670563,1.170563,0.115928,0.012112,111.945306,111.945306,45.792190,% tga filt,,%      
2024.000000,10.166667,4.000000,NaN,NaN,NaN,0.176663,0.567948,8.820000,-63.869580,276.374000,0.669903,1.169903,0.115660,0.012084,101.882320,101.882320,45.865856,% tga filt,,%      
2024.000000,10.250000,4.000000,NaN,NaN,NaN,0.145679,0.468585,6.772000,-33.654320,275.415000,0.669242,1.169242,0.115393,0.012056,105.114254,105.114254,45.939698,% tga filt,,%      
2024.000000,10.333333,4.000000,NaN,NaN,NaN,NaN,NaN,6.717000,NaN,273.295000,0.668581,1.168581,0.115126,0.012028,112.070698,112.070698,46.013884,% tga filt,,%      
2024.000000,10.416667,4.000000,NaN,NaN,NaN,NaN,NaN,7.184000,NaN,272.314000,0.667920,1.167920,0.114858,0.012000,102.064485,102.064485,46.088500,% tga filt,,%      
2024.000000,10.500000,4.000000,NaN,NaN,NaN,NaN,NaN,9.010000,NaN,271.730000,0.667260,1.167260,0.114591,0.011972,102.102589,102.102589,46.163465,% tga filt,,%      
2024.000000,10.583333,4.000000,NaN,NaN,NaN,NaN,NaN,9.260000,NaN,271.111000,0.666599,1.166599,0.114323,0.011944,102.140722,102.140722,46.238781,% tga filt,,%      
2024.000000,10.666667,4.000000,NaN,NaN,NaN,0.115803,0.373466,8.030000,2.283186,271.170000,0.665938,1.165938,0.114056,0.011916,88.202734,88.202734,46.314367,% tga filt,,%      
2024.000000,10.750000,4.000000,NaN,NaN,NaN,0.124625,0.402129,8.100000,-8.635926,271.274000,0.665277,1.165277,0.113789,0.011888,88.235785,88.235785,46.390310,% tga filt,,%      
2024.000000,10.833333,4.000000,NaN,NaN,NaN,0.075432,0.243526,5.568000,-6.905975,271.472000,0.664617,1.164617,0.113521,0.011860,124.273026,124.273026,46.466779,% tga filt,,%      
2024.000000,10.916667,4.000000,NaN,NaN,NaN,0.089677,0.289665,5.515000,-9.864959,272.292000,0.663956,1.163956,0.113254,0.011832,124.319627,124.319627,46.543442,% tga filt,,%      
2024.000000,11.000000,4.000000,NaN,NaN,NaN,0.065546,0.211832,4.225000,-4.719034,272.293000,0.663295,1.163295,0.112986,0.011805,112.406385,112.406385,46.616603,% tga filt,,%      
2024.000000,11.083333,4.000000,NaN,NaN,NaN,0.054907,0.191731,3.378000,-6.317731,272.444000,0.662634,1.162634,0.112719,0.011777,112.448567,112.448567,46.693980,% tga filt,,%      
2024.000000,11.166667,4.000000,NaN,NaN,NaN,0.034727,0.119788,2.087000,-2.683260,272.160000,0.661973,1.161973,0.112451,0.011749,102.340611,102.340611,46.771810,% tga filt,,%      
2024.000000,11.250000,4.000000,NaN,NaN,NaN,0.057014,0.198373,3.118000,-6.572885,272.558000,0.661313,1.161313,0.112184,0.011721,112.532813,112.532813,46.850013,% tga filt,,%      
2024.000000,11.333333,4.000000,NaN,NaN,NaN,0.032109,0.103989,1.806000,-0.348039,271.887000,0.660652,1.160652,0.111917,0.011693,144.341563,144.341563,46.928504,% tga filt,,%      
2024.000000,11.416667,4.000000,NaN,NaN,NaN,0.048982,0.143163,2.488000,4.996574,272.238000,0.659991,1.159991,0.111649,0.011665,144.395673,144.395673,47.007458,% tga filt,,%      
2024.000000,11.500000,4.000000,NaN,NaN,NaN,0.054864,0.140458,1.886000,12.500060,272.908000,0.659330,1.159330,0.111382,0.011637,144.397290,144.397290,47.086706,% tga filt,,%      
2024.000000,11.583333,4.000000,NaN,NaN,NaN,0.050270,0.097889,2.037000,12.537260,273.613000,0.658531,1.158531,0.111021,0.011599,102.537181,102.537181,47.203207,% tga filt,,%      
2024.000000,11.666667,4.000000,NaN,NaN,NaN,0.032785,0.091269,2.033000,0.822942,273.796000,0.657593,1.157593,0.110569,0.011552,80.090544,80.090544,47.353186,% tga filt,,%      
2024.000000,11.750000,4.000000,NaN,NaN,NaN,0.043604,0.141634,2.568000,-2.206625,273.673000,0.656656,1.156656,0.110116,0.011505,102.700547,102.700547,47.504563,% tga filt,,%      
2024.000000,11.833333,4.000000,NaN,NaN,NaN,0.024743,0.089385,1.815000,-1.899176,272.628000,0.655718,1.155718,0.109663,0.011457,80.164735,80.164735,47.661255,% tga filt,,%      
2024.000000,11.916667,4.000000,NaN,NaN,NaN,0.042868,0.139425,2.446000,-1.498742,272.916000,0.654780,1.154780,0.109210,0.011410,112.915862,112.915862,47.815074,% tga filt,,%      
2024.000000,12.000000,4.000000,NaN,NaN,NaN,0.031896,0.113453,2.267000,-3.252287,273.154000,0.653843,1.153843,0.108757,0.011363,124.987686,124.987686,47.970254,% tga filt,,%      
2024.000000,12.083333,4.000000,NaN,NaN,NaN,0.013854,0.023847,0.968000,0.268454,272.419000,0.652905,1.152905,0.108304,0.011315,113.020605,113.020605,48.130888,% tga filt,,%      
2024.000000,12.166667,4.000000,NaN,NaN,NaN,0.017600,0.057354,0.957000,-0.023532,270.654000,0.651967,1.151967,0.107851,0.011268,63.458156,63.458156,48.288605,% tga filt,,%      
