Year,DOY,P4_T_5,P4_T_25,P4_T_55,P4_T_85
2022,1,NA,NA,1.896,3.2435
2022,1.0069444444444444,1.5535,1.712,2.972,4.1235
2022,1.0138888888888888,1.5635,1.717,2.9585,4.1795
2022,1.0208333333333333,1.5735000000000001,1.718,2.4619999999999997,3.8505000000000003
2022,1.0277777777777777,1.5845,1.7229999999999999,1.92,3.1814999999999998
2022,1.0347222222222223,1.5915,1.725,2.0275,3.306
2022,1.0416666666666667,1.599,1.7254999999999998,2.5065,3.5700000000000003
2022,1.0486111111111112,1.6085,1.729,3.09,4.246
2022,1.0555555555555556,1.6195,1.733,3.076,4.189500000000001
2022,1.0625,1.634,1.7365,2.053,3.443
2022,1.0694444444444444,1.6520000000000001,1.741,1.8135,3.2300000000000004
2022,1.0763888888888888,1.669,1.745,2.0025,3.3280000000000003
2022,1.0833333333333333,1.6804999999999999,1.746,3.1835,4.2155000000000005
2022,1.0902777777777777,1.694,1.7485,3.017,4.195
2022,1.0972222222222223,1.7115,1.7530000000000001,2.989,4.154
2022,1.1041666666666667,1.729,1.7574999999999998,2.1014999999999997,3.5085
2022,1.1111111111111112,1.7465000000000002,1.7625000000000002,1.742,3.1545
2022,1.1180555555555556,1.763,1.767,2.493,3.6935000000000002
2022,1.125,1.7805,1.7715,3.166,4.1935
2022,1.1319444444444444,1.795,1.7755,2.9610000000000003,4.173500000000001
2022,1.1388888888888888,1.8090000000000002,1.783,2.8555,4.1579999999999995
2022,1.1458333333333333,1.822,1.7875,3.0534999999999997,4.0435
2022,1.1527777777777777,1.833,1.7925,2.904,4.048
2022,1.1597222222222223,1.8445,1.7975,1.6195,3.135
2022,1.1666666666666667,1.8535,1.8025000000000002,2.0759999999999996,3.192
2022,1.1736111111111112,1.8635000000000002,1.8075,3.1174999999999997,4.1370000000000005
2022,1.1805555555555556,1.8719999999999999,1.814,3.1595000000000004,4.157500000000001
2022,1.1875,1.879,1.819,2.9000000000000004,4.1594999999999995
2022,1.1944444444444444,1.885,1.826,2.9425,4.0395
2022,1.2013888888888888,1.891,1.8304999999999998,2.6805,4.0855
2022,1.2083333333333333,1.8965,1.837,1.9055,3.2184999999999997
2022,1.2152777777777777,1.904,1.8424999999999998,1.9064999999999999,3.2755
2022,1.2222222222222223,1.9095,1.847,2.8105,4.0705
2022,1.2291666666666667,1.912,1.8535,3.0355,4.115
2022,1.2361111111111112,1.9180000000000001,1.8615,3.028,4.0565
2022,1.2430555555555556,1.9215,1.8635000000000002,2.874,4.0475
2022,1.25,1.9255,1.8719999999999999,3.04,4.004
2022,1.2569444444444444,1.9289999999999998,1.874,1.9034999999999997,3.238
2022,1.2638888888888888,1.9354999999999998,1.8805,2.1475,3.2075
2022,1.2708333333333333,1.944,1.889,2.8465,3.9734999999999996
2022,1.2777777777777777,1.9495,1.8945,3.1420000000000003,4.114000000000001
2022,1.2847222222222223,1.9545,1.901,3.068,4.1045
2022,1.2916666666666667,1.9569999999999999,1.9075000000000002,2.888,4.1005
2022,1.2986111111111112,1.956,1.9125,2.4045,3.575
2022,1.3055555555555556,1.9545,1.9180000000000001,1.7505000000000002,3.231
2022,1.3125,1.9505,1.923,2.0645,3.2785
2022,1.3194444444444444,1.9495,1.9304999999999999,3.0705,4.09
2022,1.3263888888888888,1.9465,1.936,2.97,4.225
2022,1.3333333333333333,1.943,1.941,3.123,4.147
2022,1.3402777777777777,1.9405,1.9465,3.05,4.0735
2022,1.3472222222222223,1.94,1.952,2.035,3.716
2022,1.3541666666666665,1.937,1.9575,1.9575,3.146
2022,1.3611111111111112,1.9375,1.96,2.214,3.265
2022,1.3680555555555556,1.9434999999999998,1.967,3.265,4.1645
2022,1.375,1.9515,1.9725,3.122,4.1155
2022,1.3819444444444444,1.9629999999999999,1.9785,3.141,4.1345
2022,1.3888888888888888,1.9725,1.9815,2.896,4.0395
2022,1.3958333333333333,1.9865,1.9869999999999999,1.9005,3.299
2022,1.4027777777777777,2,1.992,2.2424999999999997,3.2375
2022,1.4097222222222223,2.008,1.995,2.2270000000000003,3.475
2022,1.4166666666666667,2.0215,2.0015,3.26,4.2315000000000005
2022,1.4236111111111112,2.034,2.0035,3.1814999999999998,4.1665
2022,1.4305555555555556,2.0500000000000003,2.0105,2.9465000000000003,4.1715
2022,1.4375,2.0675,2.0140000000000002,2.1775,3.5975
2022,1.4444444444444444,2.0854999999999997,2.019,2.1340000000000003,3.2405
2022,1.4513888888888888,2.104,2.025,2.1085,3.3994999999999997
2022,1.4583333333333333,2.1225,2.0305,2.418,3.567
2022,1.4652777777777777,2.1390000000000002,2.0374999999999996,3.19,4.303
2022,1.4722222222222223,2.1500000000000004,2.0460000000000003,3.099,4.2635
2022,1.4791666666666665,2.1515,2.0505,3.023,4.230499999999999
2022,1.4861111111111112,2.1485000000000003,2.0575,2.1975,3.3259999999999996
2022,1.4930555555555556,2.1375,2.0625,2.485,3.3
2022,1.5,2.124,2.0675,2.933,3.4825
2022,1.5069444444444444,2.107,2.072,2.9935,4.154
2022,1.5138888888888888,2.09,2.0775,3.2695,4.2669999999999995
2022,1.5208333333333335,2.0709999999999997,2.079,2.438,4.1355
2022,1.5277777777777777,2.06,2.0854999999999997,1.9905,3.428
2022,1.5347222222222223,2.0540000000000003,2.0915,2.1445,3.41
2022,1.5416666666666665,2.045,2.0955,2.1494999999999997,3.479
2022,1.5486111111111112,2.0385,2.1020000000000003,3.2415000000000003,4.2005
2022,1.5555555555555554,2.0345,2.107,3.2569999999999997,4.298
