Elora2006						
1	1.1	-4.9	0.08	1.05	2.96	100.0
2	1.0	-1.0	0.11	3.93	1.99	100.0
3	0.5	-0.6	0.00	5.35	1.88	100.0
4	3.4	0.4	0.53	2.24	0.88	100.0
5	1.9	-5.1	0.30	3.56	3.17	99.0
6	-5.1	-11.2	0.00	3.90	7.51	93.0
7	-1.9	-7.2	0.21	3.02	3.43	95.1
8	0.0	-6.2	0.06	1.80	5.44	97.1
9	0.6	-0.9	0.00	3.65	2.49	97.4
10	-0.4	-5.7	0.07	3.00	7.69	85.7
11	6.3	-0.5	0.33	1.75	3.17	98.0
12	6.8	1.5	0.00	4.24	7.01	96.2
13	7.8	0.2	0.32	1.90	1.64	90.3
14	3.8	-7.7	0.06	6.44	5.84	92.7
15	-7.4	-12.4	0.00	4.14	9.22	77.5
16	-5.5	-12.9	0.00	3.21	8.22	68.7
17	4.1	-6.9	1.45	4.09	1.10	88.8
18	3.7	-5.0	0.61	5.70	2.59	99.5
19	3.8	-7.5	0.00	4.79	7.72	93.7
20	7.4	-0.1	0.46	3.10	2.78	93.5
21	0.0	-7.0	1.56	2.16	7.61	96.3
22	0.6	-9.6	0.00	0.96	7.89	96.4
23	-0.4	-6.0	0.00	2.12	6.92	96.8
24	0.8	-6.3	0.53	4.46	3.31	91.4
25	-0.7	-11.8	0.37	6.56	6.56	96.4
26	-8.8	-15.7	0.00	3.85	11.01	84.5
27	2.4	-15.6	0.00	1.57	9.65	91.3
28	5.3	-1.6	0.10	3.33	10.09	79.9
29	6.6	1.2	2.25	2.71	0.74	96.9
30	6.1	0.6	0.07	4.03	4.25	95.5
31	0.6	-2.8	0.45	3.35	1.74	93.9
32	1.7	-3.4	0.00	3.52	3.21	94.5
33	2.6	0.3	0.35	1.72	3.66	91.2
34	2.1	0.2	0.99	2.74	3.63	99.2
35	2.1	0.0	1.61	3.51	1.16	100.0
36	0.3	-6.3	0.31	3.77	7.31	99.3
37	-3.4	-7.6	0.14	9.24	8.53	97.8
38	-4.2	-8.4	0.06	4.14	8.85	96.2
39	-7.9	-16.0	0.06	2.01	11.71	92.3
40	-8.0	-17.2	0.23	2.60	9.84	90.0
41	-2.9	-10.3	0.07	1.39	7.56	97.2
42	-4.6	-14.2	0.09	1.26	13.49	93.1
43	-5.5	-16.5	0.08	2.62	13.67	82.8
44	-5.2	-11.5	0.16	4.63	8.40	90.7
45	1.7	-5.3	0.06	4.54	6.97	94.6
46	3.4	-1.3	0.00	3.97	7.47	84.8
47	6.5	-4.2	2.88	3.42	3.15	97.6
48	6.6	-10.8	0.75	6.84	13.53	92.5
49	-10.8	-15.2	0.07	6.40	15.21	73.1
50	-9.9	-14.7	0.13	6.32	10.88	82.4
51	-6.2	-11.1	0.08	5.30	13.49	82.7
52	-2.4	-12.5	0.07	5.47	12.99	84.3
53	2.7	-10.7	0.00	2.04	11.31	86.6
54	2.3	-8.0	0.06	2.60	11.35	94.0
55	-3.6	-11.2	0.06	5.30	15.88	79.4
56	-0.5	-11.0	0.27	4.90	12.46	88.7
57	-9.3	-17.8	0.32	3.74	16.33	82.9
58	-6.1	-17.1	0.06	1.95	14.36	90.7
59	-6.6	-18.3	0.20	3.00	13.30	89.8
60	-4.8	-15.0	0.00	3.55	16.37	76.0
61	-3.3	-14.7	0.00	1.83	5.88	89.5
62	-5.9	-15.5	0.13	4.02	17.69	76.6
63	-1.5	-10.1	0.00	5.48	17.56	76.4
64	-0.3	-10.7	0.00	3.19	17.90	79.5
65	-0.7	-9.9	0.00	2.11	16.51	75.9
66	-1.1	-12.5	0.00	2.10	18.91	72.9
67	1.5	-9.4	0.07	2.01	7.27	78.5
68	7.9	0.8	2.69	3.39	3.55	93.6
69	8.1	-1.2	0.55	4.25	3.48	99.5
70	9.6	-2.4	0.00	2.02	17.51	91.9
71	12.1	2.4	0.38	1.75	6.06	94.2
72	14.4	1.8	2.13	2.77	2.98	87.6
73	3.0	-3.4	0.07	8.94	7.88	79.8
74	0.7	-3.8	0.00	8.66	16.51	78.7
75	1.9	-6.1	0.00	4.58	20.00	70.7
76	-0.9	-8.4	0.00	3.75	19.75	68.7
77	-2.4	-7.5	0.00	5.13	17.82	70.4
78	-2.5	-6.4	0.10	5.76	11.77	84.7
79	-3.5	-9.4	0.07	3.69	20.83	75.6
80	-0.3	-10.5	0.07	3.31	20.37	74.7
81	-1.0	-3.9	0.00	4.56	6.98	82.6
82	0.9	-2.8	0.00	2.17	5.52	87.8
83	3.0	-1.4	0.06	1.13	8.47	82.0
84	3.6	-2.6	0.42	1.43	10.77	95.3
85	5.9	-2.0	0.07	3.37	21.92	78.0
86	8.8	-3.2	0.00	2.34	21.86	60.4
87	10.6	-2.9	0.00	1.07	18.01	66.8
88	12.4	-2.8	0.00	1.49	21.34	63.0
89	15.8	-1.6	0.00	1.78	20.21	74.3
90	20.0	1.7	0.37	3.44	11.38	71.5
91	11.4	-1.2	0.19	6.28	4.18	94.5
92	11.8	-3.6	0.00	2.03	20.48	73.5
93	17.0	-0.1	0.42	4.44	8.86	72.8
94	4.4	-4.6	0.07	7.41	13.52	81.3
95	3.6	-4.2	0.06	4.83	13.07	88.3
96	11.6	0.1	0.00	3.04	23.09	80.9
97	5.8	-2.3	1.36	2.23	3.22	87.6
98	2.9	-5.3	0.00	4.02	22.90	74.1
99	7.7	-3.8	0.00	2.30	22.14	80.3
100	14.2	-2.5	0.00	1.81	22.09	74.5
101	18.8	0.0	0.00	2.32	19.13	65.9
102	14.6	5.4	1.57	2.90	4.15	78.2
103	18.9	4.3	0.00	4.96	20.47	84.8
104	14.7	7.9	0.88	2.09	10.59	90.2
105	12.4	3.9	0.00	4.28	24.44	86.1
106	13.5	-0.1	0.00	2.35	22.95	77.3
107	12.9	1.4	0.00	3.92	24.73	64.8
108	18.0	4.1	0.00	2.61	25.57	61.8
109	20.9	6.1	0.00	1.99	26.11	55.5
110	22.7	4.1	0.00	1.45	24.27	50.8
111	17.7	9.6	0.09	2.67	13.00	46.8
112	10.2	6.1	0.57	2.97	5.11	90.2
113	6.8	4.9	3.08	2.71	2.92	100.0
114	10.3	4.3	0.14	3.14	6.56	96.9
115	9.6	-2.6	0.00	4.03	20.31	83.0
