Elora1988						
1	-6.4	-9.6	0.2	3.85	5.94	68.59
2	-7.6	-11.4	0	3.85	6.156	69.91
3	-1.4	-10.8	0	3.85	7.668	70.33
4	-4.7	-10.9	0.3	3.85	5.796	72.27
5	-12.9	-16.9	0.04	3.85	6.156	58.11
6	-12.5	-14.8	0	3.85	5.976	64.26
7	-11.1	-18.4	0	3.85	4.608	71.11
8	-7.2	-17.4	0	3.85	8.1	75.97
9	-8.9	-15.5	0	3.85	8.064	67.82
10	-9.5	-16.1	0	3.85	8.388	67.58
11	-3.1	-16.3	0	3.85	4.356	74.13
12	3.5	-10	0	3.85	5.688	69.4
13	-10.3	-14.9	0.02	3.85	8.028	87.15
14	-9.7	-24	0.06	3.85	7.308	64.79
15	-2.1	-16.8	0	3.85	8.28	76.19
16	4.4	-6.3	0	3.85	8.172	72.38
17	2.3	1.2	0	3.85	2.88	82.22
18	2	-0.4	0	3.85	4.032	88.25
19	2.7	-2.9	1.44	3.85	7.38	78.28
20	6.8	-1.7	0	3.85	5.94	89.96
21	-4.2	-6.6	0	3.85	7.884	73.56
22	-4.2	-13.8	0	3.85	9.612	69.97
23	-1	-7.5	0	3.85	6.552	80.86
24	0.8	-5.1	0.58	3.85	4.68	83.83
25	-3.4	-6.8	0	3.85	6.372	73.96
26	-9.4	-11.6	0	3.85	8.136	73.35
27	-8.7	-19.4	0.14	3.85	6.696	67.21
28	-8.1	-12.3	0	3.85	9.288	68.07
29	4.3	-17.6	0	3.85	0.396	87.47
30	7.4	-5.6	0	3.85	1.836	85.8
31	8.3	5.9	1.1	3.7	0.288	83.86
32	0	-1	1.26	3.7	3.312	90.59
33	-5	-8.1	0	3.7	8.208	76.2
34	-6.6	-16.3	0.43	3.7	9.576	78.94
35	-7.1	-12.8	0	3.7	7.884	81.21
36	-10.2	-19.2	0.26	3.7	8.496	70.94
37	-13.8	-17.6	0	3.7	9.036	60.5
38	-7.6	-17.9	0.24	3.7	6.408	81.17
39	-9.1	-16.9	0	3.7	10.332	71.55
40	-6.7	-17.7	0.3	3.7	12.312	76.94
41	-10.8	-16.7	0	3.7	11.232	74.04
42	-1.6	-15.8	0	3.7	6.156	81.13
