Elora2001						
1	-10.2	-16.8	0.00	2.94	7.7	84.8
2	-6.3	-20.6	0.00	3.74	5.8	85.7
3	-7.6	-13.4	0.28	6.33	5.4	87.5
4	-4.8	-8.0	0.82	5.65	3.8	89.3
5	-0.1	-4.9	0.40	6.99	2.9	95.0
6	-3.4	-12.1	0.00	3.65	5.5	87.2
7	-1.8	-5.1	0.21	2.39	3.2	94.4
8	-3.4	-16.9	0.00	3.54	9.0	87.4
9	-3.4	-17.9	0.00	5.97	5.7	86.5
10	-2.0	-6.5	0.00	5.66	6.5	84.6
11	0.8	-8.0	0.00	4.18	5.9	89.0
12	-1.8	-7.3	0.00	1.77	7.1	93.8
13	-0.3	-4.5	0.00	2.14	4.1	96.3
14	-0.2	-2.4	0.00	3.36	3.7	95.1
15	1.2	-0.4	0.18	4.77	2.0	98.4
16	0.2	-3.2	0.02	6.12	3.6	92.5
17	-3.6	-7.0	0.00	2.91	6.4	88.5
18	-2.4	-6.1	0.00	4.79	4.7	89.3
19	-2.4	-14.0	0.00	3.66	4.8	88.0
20	-7.6	-19.5	0.00	2.27	10.8	71.0
21	-6.7	-16.0	0.02	3.72	6.5	88.1
22	-3.6	-6.1	0.00	5.01	5.3	84.4
23	-1.5	-5.2	0.00	5.34	3.9	88.5
24	-2.5	-4.8	0.00	3.73	8.4	87.0
25	-5.8	-13.1	0.00	5.24	9.1	82.0
26	-4.3	-13.3	0.32	3.21	7.6	86.2
27	-3.2	-6.7	0.20	4.99	8.4	89.7
28	-5.0	-8.5	0.00	4.65	6.9	87.3
29	-1.4	-7.7	0.04	3.45	8.0	87.1
30	1.2	-1.3	0.92	2.58	4.3	95.6
31	0.7	-2.3	0.20	4.83	5.5	98.4
32	-0.4	-4.0	0.50	4.05	8.6	88.7
33	-2.1	-10.5	0.30	6.49	11.9	86.8
34	-8.2	-14.4	0.10	2.44	8.6	81.6
35	-0.3	-8.1	0.46	3.31	6.0	89.7
36	0.5	-1.7	0.12	3.47	4.2	97.6
37	-1.3	-3.1	0.00	4.60	6.0	90.4
38	-1.4	-5.9	1.14	3.97	10.6	85.0
39	-0.8	-5.8	1.54	2.99	2.3	95.9
40	6.1	-0.6	3.90	5.50	1.6	97.4
41	2.5	-12.5	0.16	9.09	10.3	87.2
42	-8.5	-16.2	0.00	2.84	14.6	72.1
43	-2.6	-16.4	0.00	3.68	11.5	74.3
44	0.1	-7.9	0.00	1.82	6.2	86.3
45	1.1	-3.4	0.20	2.49	2.8	94.8
46	-4.1	-10.9	0.00	2.07	11.0	85.6
47	-2.5	-7.7	0.40	3.06	6.3	91.1
48	-5.2	-12.0	0.00	6.85	16.7	80.5
49	-7.1	-12.2	0.00	7.29	14.2	75.8
50	1.2	-9.2	0.00	7.73	12.4	76.3
51	0.9	-5.2	0.02	6.54	10.7	80.0
52	-6.1	-15.0	0.00	5.44	17.1	72.4
53	-8.2	-18.1	0.42	3.15	10.2	79.3
54	-5.0	-9.2	0.30	6.88	14.8	81.7
55	-2.8	-15.5	0.00	4.84	8.4	84.7
56	7.8	-1.9	2.00	7.48	9.1	89.0
57	-1.0	-4.8	0.00	7.17	10.6	82.5
58	-1.6	-9.0	0.00	4.93	13.9	79.3
59	-8.0	-13.4	0.02	4.24	14.3	77.3
60	-4.6	-10.2	0.62	4.36	9.6	86.5
61	-0.3	-6.1	0.00	2.90	6.7	89.9
62	1.9	-6.6	0.00	1.80	17.6	79.2
63	-3.1	-8.2	0.98	6.05	12.6	87.1
64	-4.9	-8.3	1.42	4.00	10.1	92.0
65	-2.2	-6.6	0.00	6.04	12.5	85.2
66	-1.8	-9.7	0.00	4.10	16.5	85.3
67	-1.4	-6.4	0.00	3.59	10.9	88.1
