Elora1981						
1	-5.3	-12.3	0.36	3.85	6.2	85.4
2	-15.6	-21.1	0.12	3.85	6.2	85.4
3	-18.0	-25.1	0.06	3.85	6.2	85.4
4	-10.9	-32.1	0.03	3.85	6.2	85.4
5	-7.9	-16.5	0.02	3.85	6.2	85.4
6	-5.5	-12.7	0.55	3.85	6.2	85.4
7	-14.0	-17.1	0.06	3.85	6.2	85.4
8	-12.7	-24.0	0.00	3.85	6.2	85.4
9	-10.0	-19.0	0.10	3.85	6.2	85.4
10	-16.5	-22.0	0.10	3.85	6.2	85.4
11	-21.1	-25.9	0.00	3.85	6.2	85.4
12	-12.1	-31.0	0.02	3.85	6.2	85.4
13	-9.8	-18.4	0.00	3.85	6.2	85.4
14	-7.6	-12.6	0.02	3.85	6.2	85.4
15	-7.9	-11.2	0.30	3.85	6.2	85.4
16	-9.4	-11.7	0.02	3.85	6.2	85.4
17	-8.3	-19.4	0.00	3.85	6.2	85.4
18	-2.8	-16.0	0.00	3.85	6.2	85.4
19	-2.2	-11.6	0.00	3.85	6.2	85.4
20	-3.0	-11.8	0.00	3.85	6.2	85.4
21	-2.6	-16.0	0.00	3.85	6.2	85.4
22	-2.0	-12.0	0.22	3.85	6.2	85.4
23	-1.9	-4.9	0.00	3.85	6.2	85.4
24	-2.0	-3.5	0.00	3.85	6.2	85.4
25	5.5	-14.6	0.00	3.85	6.2	85.4
26	4.1	0.0	0.04	3.85	6.2	85.4
27	-3.9	-5.7	0.03	3.85	6.2	85.4
28	-6.1	-10.9	0.31	3.85	6.2	85.4
29	-9.5	-15.9	0.00	3.85	6.2	85.4
30	-12.1	-21.0	0.00	3.85	6.2	85.4
31	-3.1	-19.8	0.00	3.70	10.0	83.4
32	0.8	-14.6	1.14	3.70	10.0	83.4
33	-4.5	-13.0	0.08	3.70	10.0	83.4
34	-15.0	-20.5	0.05	3.70	10.0	83.4
35	-14.0	-19.9	0.07	3.70	10.0	83.4
36	-8.4	-28.0	0.05	3.70	10.0	83.4
37	-5.2	-13.2	0.04	3.70	10.0	83.4
38	-0.5	-10.5	0.07	3.70	10.0	83.4
39	-6.0	-9.9	0.07	3.70	10.0	83.4
40	-7.3	-11.6	0.00	3.70	10.0	83.4
41	5.6	-17.6	4.14	3.70	10.0	83.4
42	2.8	-11.5	0.04	3.70	10.0	83.4
43	-14.0	-20.9	0.00	3.70	10.0	83.4
44	-6.5	-20.3	0.00	3.70	10.0	83.4
45	-1.0	-12.7	0.00	3.70	10.0	83.4
46	3.6	-10.0	0.00	3.70	10.0	83.4
47	4.5	-1.5	0.32	3.70	10.0	83.4
48	4.5	0.5	0.02	3.70	10.0	83.4
49	6.4	1.6	0.00	3.70	10.0	83.4
50	5.5	2.0	0.14	3.70	10.0	83.4
51	4.5	2.4	0.00	3.70	10.0	83.4
52	3.8	0.7	0.00	3.70	10.0	83.4
53	8.5	1.0	0.76	3.70	10.0	83.4
54	7.0	2.6	0.76	3.70	10.0	83.4
