Elora1992						
1	-2.4	-8.3	0	3.85	5.868	82.04
2	0.8	-3.4	0	3.85	5.364	84.53
3	2.4	-2.9	0	3.85	4.752	89.2
4	3.2	1.4	0.2	3.85	6.12	92.73
5	1.6	0.1	0	3.85	7.884	86.34
6	0.4	-2.2	0	3.85	3.888	75.52
7	0.4	-1	0	3.85	6.012	73.3
8	0	-9.5	0	3.85	6.444	68.73
9	2.9	-5.3	0.2	3.85	5.436	88.18
10	-1.1	-3.3	0	3.85	6.12	76.96
11	-0.6	-4.2	0	3.85	3.384	73.51
12	4.1	-4.2	0.26	3.85	7.596	80.15
13	1.8	0.1	0.06	3.85	5.148	91.6
14	-5.3	-10.9	1.8	3.85	2.7	95.29
15	-13.1	-20.6	0	3.85	6.084	66.55
16	-8	-23.1	0	3.85	7.056	67.02
17	-6.2	-16.5	0	3.85	6.3	69.84
18	-14.2	-16.2	0	3.85	6.084	60.98
19	-13.3	-21.2	0.8	3.85	7.164	71.2
20	-3.6	-18.6	0	3.85	8.28	75.19
21	-2.7	-13.4	0	3.85	6.732	74.48
22	1.2	-14.6	0	3.85	6.156	86.86
23	2.1	-4	0.83	3.85	3.816	88.3
24	-5.9	-11.9	1.08	3.85	8.64	81.58
25	-12.2	-17.1	0	3.85	7.164	70.47
26	-3.8	-16.9	0	3.85	9.396	72.7
27	-2.8	-14.3	0	3.85	9.144	80.68
28	0.7	-4.6	0	3.85	10.584	83.21
29	-2.2	-3.9	0	3.85	10.908	78.36
30	0.5	-4.1	0	3.85	9.288	82.03
31	-3.1	-4.3	0	3.7	7.092	83.33
32	-8.7	-14.4	0	3.7	11.088	68.16
33	-2.4	-14.3	0.02	3.7	10.44	69.93
34	1.6	-3.8	0	3.7	9.9	74.1
35	-0.9	-4.4	0	3.7	6.768	81.63
36	-5.4	-12.7	0	3.7	12.42	72.31
37	-0.5	-14.6	0	3.7	12.312	77.42
38	-1.7	-3.4	0	3.7	7.74	82.68
39	-8.5	-13	0	3.7	9.612	82.99
40	-13.5	-20.6	0	3.7	10.08	68.35
41	-0.4	-20.7	0.2	3.7	8.46	77.48
42	-2.2	-11.9	0	3.7	8.604	80.5
43	-9.4	-24.2	0	3.7	12.24	62.71
44	-1	-16	0	3.7	8.748	88.64
45	0	-3.7	0	3.7	9	78.79
46	0.8	-1.7	1.15	3.7	4.932	94.05
47	-0.2	-3.6	0	3.7	9.216	84.66
48	1.1	-5.7	0	3.7	7.992	80.77
49	2.7	-1.7	0	3.7	5.256	90.06
50	2.5	0	1.21	3.7	6.876	92.43
51	0.4	-4.5	0.85	3.7	12.06	81.06
52	-4.1	-6.6	0	3.7	14.22	75.85
53	4.2	-10.9	0	3.7	11.304	91.25
54	1	-2.8	0	3.7	12.744	83.68
55	-1.7	-7.6	0	3.7	12.852	88.56
56	0.4	-3.8	0.38	3.7	7.164	90.15
57	-1.4	-3.9	0.15	3.7	9.864	76.59
58	0	-2.4	0	3.7	9.108	73.28
59	0.9	-7.3	0.2	3.7	5.112	82.25
60	-0.9	-18.1	0	3.61	15.3	64.37
61	3.3	-11.7	0	3.61	10.656	82.4
62	-4	-7.3	0	3.61	8.928	88.66
63	2.9	-5.1	0	3.61	14.184	85.4
64	5.5	-8.3	0	3.61	16.812	83.13
65	6.8	-2.2	0	3.61	8.352	86.84
66	4.5	0.8	0.8	3.61	7.452	91.3
67	6.9	0.8	0.1	3.61	8.028	92.57
68	5	1.8	0.19	3.61	7.956	88.26
69	11.5	0.7	0	3.61	15.984	87.99
70	9.8	-5	1.02	3.61	3.132	100
71	-10.7	-14.1	0	3.61	10.548	65.58
72	-8.7	-12.7	0.04	3.61	11.952	63.7
73	-6.9	-18	0	3.61	16.164	70.13
74	-6.1	-13.4	0	3.61	15.552	69.55
75	-8.5	-15.3	0	3.61	17.568	65.2
76	0.5	-17.2	0.11	3.61	16.668	61.75
77	3.1	-3.2	0	3.61	13.392	69.04
78	0.7	-9.3	0	3.61	18.648	69.62
79	2.2	-7.1	0	3.61	21.348	74.81
80	0.7	-6.7	0	3.61	17.064	58.56
81	-1.6	-10.1	0	3.61	16.164	57.99
82	-2.9	-8.6	0.02	3.61	8.676	62.85
83	-2.2	-11.4	0	3.61	13.608	55.49
84	1.7	-11	0	3.61	21.096	64.02
85	9.9	-2.3	0	3.61	14.868	74.61
86	8.7	1.9	0.54	3.61	9.18	86.97
87	2.3	0.6	0	3.61	11.124	81.68
88	2.6	-6	0	3.61	23.724	57.54
89	7.2	-4	0	3.61	19.908	56.98
90	7.8	0.1	0	3.61	11.88	81.5
91	7.2	-2.8	0.14	3.6	13.752	72.65
92	1.3	-4.1	0	3.6	11.664	75.21
93	-1.6	-6.8	0	3.6	11.736	68.43
94	2.2	-6.1	0	3.6	15.984	67.35
