%Averages and standard deviations in ng N2O-N/(m2s); n is number of 30 min periods.
%Totals and averages of the daily means
%Year,DOY,mean,stdev,n,
2024.000000,1.000000,-8.153058,39.558898,4.000000,
2024.000000,2.000000,-26.976958,42.630521,11.000000,
2024.000000,3.000000,NaN,NaN,2.000000,
2024.000000,4.000000,NaN,NaN,1.000000,
2024.000000,5.000000,NaN,NaN,0.000000,
2024.000000,6.000000,NaN,NaN,0.000000,
2024.000000,7.000000,NaN,NaN,0.000000,
2024.000000,8.000000,NaN,NaN,0.000000,
2024.000000,9.000000,NaN,NaN,0.000000,
2024.000000,10.000000,NaN,NaN,0.000000,
2024.000000,11.000000,NaN,NaN,0.000000,
2024.000000,12.000000,NaN,NaN,0.000000,
2024.000000,13.000000,NaN,NaN,0.000000,
2024.000000,14.000000,NaN,NaN,0.000000,
2024.000000,15.000000,NaN,NaN,0.000000,
2024.000000,16.000000,NaN,NaN,0.000000,
2024.000000,17.000000,NaN,NaN,0.000000,
2024.000000,18.000000,NaN,NaN,1.000000,
2024.000000,19.000000,18.222323,6.904960,10.000000,
2024.000000,20.000000,14.237524,10.246473,8.000000,
2024.000000,21.000000,-9.830089,4.950719,3.000000,
2024.000000,22.000000,-0.025655,6.504187,5.000000,
2024.000000,23.000000,NaN,NaN,1.000000,
2024.000000,24.000000,NaN,NaN,0.000000,
2024.000000,25.000000,NaN,NaN,1.000000,
2024.000000,26.000000,NaN,NaN,0.000000,
2024.000000,27.000000,7.616574,6.476016,4.000000,
2024.000000,28.000000,15.373236,10.387109,12.000000,
2024.000000,29.000000,4.331725,8.540889,8.000000,
2024.000000,30.000000,NaN,NaN,0.000000,
2024.000000,31.000000,NaN,NaN,0.000000,
2024.000000,32.000000,NaN,NaN,0.000000,
2024.000000,33.000000,NaN,NaN,0.000000,
2024.000000,34.000000,NaN,NaN,0.000000,
2024.000000,35.000000,NaN,NaN,0.000000,
2024.000000,36.000000,NaN,NaN,2.000000,
2024.000000,37.000000,NaN,NaN,1.000000,
2024.000000,38.000000,-8.637107,13.469544,3.000000,
2024.000000,39.000000,-9.872842,10.251264,7.000000,
2024.000000,40.000000,-1.769453,9.743964,10.000000,
2024.000000,41.000000,9.564101,15.917566,9.000000,
2024.000000,42.000000,-1.565709,6.805903,12.000000,
2024.000000,43.000000,0.295412,7.486022,4.000000,
2024.000000,44.000000,11.060214,8.291236,8.000000,
2024.000000,45.000000,9.125600,13.919122,8.000000,
2024.000000,46.000000,4.922648,3.936068,4.000000,
2024.000000,47.000000,9.645542,9.685636,7.000000,
2024.000000,48.000000,14.133914,10.772895,7.000000,
2024.000000,49.000000,9.418390,6.965807,7.000000,
2024.000000,50.000000,6.455646,2.861747,4.000000,
2024.000000,51.000000,1.398673,3.151413,4.000000,
2024.000000,52.000000,4.211538,6.898444,7.000000,
2024.000000,53.000000,NaN,NaN,1.000000,
2024.000000,54.000000,10.614307,9.709100,7.000000,
2024.000000,55.000000,6.533148,8.255288,9.000000,
2024.000000,56.000000,1.764335,5.206852,11.000000,
2024.000000,57.000000,6.999867,4.558389,4.000000,
2024.000000,58.000000,6.314345,4.150364,5.000000,
2024.000000,59.000000,30.505875,22.914434,7.000000,
2024.000000,60.000000,6.134211,16.419063,9.000000,
2024.000000,61.000000,0.186484,8.545248,4.000000,
2024.000000,62.000000,NaN,NaN,1.000000,
2024.000000,63.000000,1.512015,5.321197,6.000000,
2024.000000,64.000000,-6.560977,12.175122,6.000000,
2024.000000,65.000000,-2.804366,6.252917,8.000000,
2024.000000,66.000000,6.280483,7.475652,11.000000,
2024.000000,67.000000,2.785896,8.968948,9.000000,
2024.000000,68.000000,2.224293,5.100619,12.000000,
2024.000000,69.000000,4.565303,5.260388,6.000000,
2024.000000,70.000000,15.301446,14.869609,9.000000,
2024.000000,71.000000,9.578510,12.100387,9.000000,
2024.000000,72.000000,5.100554,3.307755,3.000000,
2024.000000,73.000000,10.806489,7.485704,5.000000,
2024.000000,74.000000,3.918804,2.850771,4.000000,
2024.000000,75.000000,9.181475,4.594774,3.000000,
2024.000000,76.000000,NaN,NaN,0.000000,
2024.000000,77.000000,NaN,NaN,0.000000,
2024.000000,78.000000,NaN,NaN,0.000000,
2024.000000,79.000000,NaN,NaN,0.000000,
2024.000000,80.000000,NaN,NaN,0.000000,
2024.000000,81.000000,NaN,NaN,0.000000,
2024.000000,82.000000,NaN,NaN,0.000000,
2024.000000,83.000000,NaN,NaN,0.000000,
2024.000000,84.000000,NaN,NaN,0.000000,
2024.000000,85.000000,-0.152845,2.522565,4.000000,
2024.000000,86.000000,-7.756828,9.333568,8.000000,
2024.000000,87.000000,-12.935945,4.825032,10.000000,
2024.000000,88.000000,NaN,NaN,2.000000,
2024.000000,89.000000,NaN,NaN,0.000000,
2024.000000,90.000000,NaN,NaN,0.000000,
2024.000000,91.000000,NaN,NaN,0.000000,
2024.000000,92.000000,NaN,NaN,0.000000,
2024.000000,93.000000,NaN,NaN,0.000000,
2024.000000,94.000000,NaN,NaN,0.000000,
2024.000000,95.000000,NaN,NaN,0.000000,
2024.000000,96.000000,NaN,NaN,0.000000,
2024.000000,97.000000,NaN,NaN,0.000000,
