Year,DOY,P2_VWC_5,P2_VWC_25,P2_VWC_55,P2_VWC_85
2022,1,NA,NA,0.8047500000000001,0.5366220000000003
2022,1.0069444444444444,0.28569872000000013,0.2568072200000001,0.8047500000000001,0.5387480000000001
2022,1.0138888888888888,0.28569872000000013,0.2568072200000001,0.8047500000000001,0.5387480000000001
2022,1.0208333333333333,0.28569872000000013,0.2568072200000001,0.8047500000000001,0.5408780000000004
2022,1.0277777777777777,0.28569872000000013,0.2568072200000001,0.8047500000000001,0.5387480000000001
2022,1.0347222222222223,0.28569872000000013,0.2568072200000001,0.8047500000000001,0.5366220000000003
2022,1.0416666666666667,0.28569872000000013,0.2568072200000001,0.8047500000000001,0.5366220000000003
2022,1.0486111111111112,0.28554050000000003,0.2568072200000001,0.8047500000000001,0.5366220000000003
2022,1.0555555555555556,0.28554050000000003,0.2568072200000001,0.8047500000000001,0.5387480000000001
2022,1.0625,0.28554050000000003,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.0694444444444444,0.28554050000000003,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.0763888888888888,0.28554050000000003,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.0833333333333333,0.28554050000000003,0.2566564800000001,0.8047500000000001,0.5366220000000003
2022,1.0902777777777777,0.28569872000000013,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.0972222222222223,0.28569872000000013,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.1041666666666667,0.28569872000000013,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.1111111111111112,0.2858569800000001,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.1180555555555556,0.2858569800000001,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.125,0.2858569800000001,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.1319444444444444,0.2858569800000001,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.1388888888888888,0.2858569800000001,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.1458333333333333,0.2858569800000001,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.1527777777777777,0.2858569800000001,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.1597222222222223,0.2858569800000001,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.1666666666666667,0.2858569800000001,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.1736111111111112,0.2860152799999999,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.1805555555555556,0.2860152799999999,0.2566564800000001,0.8047500000000001,0.5366220000000003
2022,1.1875,0.2860152799999999,0.2566564800000001,0.8047500000000001,0.5408780000000004
2022,1.1944444444444444,0.2861736200000002,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.2013888888888888,0.2861736200000002,0.2566564800000001,0.8047500000000001,0.5408780000000004
2022,1.2083333333333333,0.2861736200000002,0.2566564800000001,0.8047500000000001,0.5366220000000003
2022,1.2152777777777777,0.2861736200000002,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.2222222222222223,0.2861736200000002,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.2291666666666667,0.2861736200000002,0.2568072200000001,0.8047500000000001,0.5387480000000001
2022,1.2361111111111112,0.2861736200000002,0.2566564800000001,0.8047500000000001,0.5387480000000001
2022,1.2430555555555556,0.2861736200000002,0.2566564800000001,0.8047500000000001,0.5408780000000004
2022,1.25,0.2861736200000002,0.2568072200000001,0.8047500000000001,0.5387480000000001
2022,1.2569444444444444,0.2861736200000002,0.2568072200000001,0.8047500000000001,0.5387480000000001
2022,1.2638888888888888,0.2861736200000002,0.2568072200000001,0.8047500000000001,0.5387480000000001
2022,1.2708333333333333,0.2861736200000002,0.2568072200000001,0.8047500000000001,0.5408780000000004
2022,1.2777777777777777,0.2861736200000002,0.2568072200000001,0.8047500000000001,0.5408780000000004
2022,1.2847222222222223,0.2861736200000002,0.2568072200000001,0.8047500000000001,0.5366220000000003
2022,1.2916666666666667,0.2861736200000002,0.2568072200000001,0.8047500000000001,0.5366220000000003
2022,1.2986111111111112,0.2861736200000002,0.25695800000000013,0.8047500000000001,0.5366220000000003
2022,1.3055555555555556,0.2860152799999999,0.25695800000000013,0.8047500000000001,0.5408780000000004
2022,1.3125,0.2860152799999999,0.25695800000000013,0.8047500000000001,0.5387480000000001
2022,1.3194444444444444,0.2860152799999999,0.25695800000000013,0.8047500000000001,0.5366220000000003
2022,1.3263888888888888,0.2860152799999999,0.25695800000000013,0.8047500000000001,0.5387480000000001
2022,1.3333333333333333,0.2860152799999999,0.25695800000000013,0.8047500000000001,0.5387480000000001
2022,1.3402777777777777,0.2860152799999999,0.25695800000000013,0.8047500000000001,0.5387480000000001
2022,1.3472222222222223,0.2860152799999999,0.2568072200000001,0.8047500000000001,0.5387480000000001
2022,1.3541666666666665,0.2860152799999999,0.25695800000000013,0.8047500000000001,0.5387480000000001
2022,1.3611111111111112,0.2860152799999999,0.25695800000000013,0.8047500000000001,0.5408780000000004
2022,1.3680555555555556,0.2860152799999999,0.25695800000000013,0.8047500000000001,0.5408780000000004
2022,1.375,0.2858569800000001,0.2568072200000001,0.8047500000000001,0.5387480000000001
2022,1.3819444444444444,0.2858569800000001,0.2568072200000001,0.8047500000000001,0.5387480000000001
2022,1.3888888888888888,0.2858569800000001,0.2568072200000001,0.8047500000000001,0.5408780000000004
2022,1.3958333333333333,0.2858569800000001,0.2568072200000001,0.8047500000000001,0.5408780000000004
