Year,DOY,P2_T_5,P2_T_25,P2_T_55,P2_T_85
2022,1,NA,NA,2.515,3.912
2022,1.0069444444444444,1.5485,1.823,2.787,3.961
2022,1.0138888888888888,1.554,1.8275000000000001,2.796,3.9695
2022,1.0208333333333333,1.5659999999999998,1.8279999999999998,2.719,3.932
2022,1.0277777777777777,1.573,1.8295,2.521,3.953
2022,1.0347222222222223,1.578,1.8319999999999999,2.616,3.9745
2022,1.0416666666666667,1.5855000000000001,1.8359999999999999,2.691,4.041
2022,1.0486111111111112,1.5935000000000001,1.8399999999999999,2.871,4.015499999999999
2022,1.0555555555555556,1.6019999999999999,1.8435000000000001,2.819,3.9885
2022,1.0625,1.6115,1.8485,2.646,3.957
2022,1.0694444444444444,1.624,1.8525,2.595,3.9965
2022,1.0763888888888888,1.6335000000000002,1.8555000000000001,2.642,4.0305
2022,1.0833333333333333,1.647,1.859,2.87,4.0275
2022,1.0902777777777777,1.661,1.8625,2.828,3.9855
2022,1.0972222222222223,1.673,1.8675,2.783,3.9400000000000004
2022,1.1041666666666667,1.689,1.8735,2.681,3.9575
2022,1.1111111111111112,1.699,1.877,2.541,3.9379999999999997
2022,1.1180555555555556,1.716,1.8825,2.656,3.9370000000000003
2022,1.125,1.729,1.8865,2.836,3.988
2022,1.1319444444444444,1.7405,1.893,2.798,3.9295
2022,1.1388888888888888,1.754,1.8985,2.77,3.9225
2022,1.1458333333333333,1.766,1.901,2.732,3.906
2022,1.1527777777777777,1.7755,1.9065,2.685,3.8765
2022,1.1597222222222223,1.7875,1.911,2.5,3.8635
2022,1.1666666666666667,1.7995,1.918,2.536,3.8985
2022,1.1736111111111112,1.8105,1.923,2.8,3.9615
2022,1.1805555555555556,1.82,1.93,2.812,3.956
2022,1.1875,1.828,1.9344999999999999,2.78,3.911
2022,1.1944444444444444,1.838,1.94,2.754,3.9065000000000003
2022,1.2013888888888888,1.8450000000000002,1.9455,2.715,3.8335
2022,1.2083333333333333,1.8519999999999999,1.9505,2.515,3.8689999999999998
2022,1.2152777777777777,1.8605,1.956,2.521,3.8150000000000004
2022,1.2222222222222223,1.866,1.959,2.772,3.8819999999999997
2022,1.2291666666666667,1.874,1.9685000000000001,2.825,3.9305000000000003
2022,1.2361111111111112,1.8815,1.9725000000000001,2.788,3.9365
2022,1.2430555555555556,1.889,1.9809999999999999,2.762,3.902
2022,1.25,1.8935,1.9845000000000002,2.722,3.9095000000000004
2022,1.2569444444444444,1.9005,1.9895,2.518,3.8505
2022,1.2638888888888888,1.9085,1.998,2.538,3.884
2022,1.2708333333333333,1.9135,2.0004999999999997,2.761,3.9050000000000002
2022,1.2777777777777777,1.9215,2.0065,2.88,3.9815
2022,1.2847222222222223,1.927,2.011,2.849,3.963
2022,1.2916666666666667,1.9335,2.0164999999999997,2.794,3.9035
2022,1.2986111111111112,1.9375,2.022,2.67,3.9005
2022,1.3055555555555556,1.9405000000000001,2.0265,2.554,3.839
