file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,AGC_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,diag_irga_mean,co2_sig_mean,h2o_sig_mean
20240101T160000.dat,1/1/2024,16:00,1.6665,1,17999,17998,-8.19E-02,2,0.939992E-02,9.02598,2,1.21422,20.6341,2,1.56043,0.352495E-01,2,0.13182,0.456251,2,0.345034E-01,-9999,-9999,-9999,-9999,-9999,-9999,-0.489171,-0.24269,0.282769E-02,-5.37E-03,-9999,-9999,-4.17E-11,-2.82E-13,-9999,-9999,17.9319,408.861,409.995,0,0,121.284,2.76535,2.77302,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,269.772,269.101,98124.3,1.26901,1006.59,0.228007E-01,0.295651E-01,0.218553E-02,271.421,451.841,0.172223E-02,60.0701,180.42,262.473,-0.253746,-4.05677,0.182111E-01,4.06474,-2.43E-14,-2.33E-15,4.06474,7.34426,94.2507,266.421,0.256701,-9999,0.254094,0.740967,-156.177,-1.60E-02,0.43743,-2.78E-02,0,66.7157,-10.1244,22.9013,57.0276,86.9706,121.978,182.745,-8.12E-02,1.00881,9.97297,1.01818,19.9239,1.02555,-0.606685,1.02555,0.440548,1.02555,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,5,0,3,0,14,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.903331,0.513869,0.647337E-01,0.163065E-01,0.279947E-03,24.1737,-9999,-9999,0.780742E-02,-6.07E-04,0.440548,-9999,-9999,-2.36E-03,0.945908,0.939467
20240101T163000.dat,1/1/2024,16:30,1.6873,1,17999,17998,-5.42E-02,2,0.513922E-02,2.64808,2,0.3408,11.4613,2,0.693528,0.169957,2,0.364471E-01,0.253346,2,0.153301E-01,-9999,-9999,-9999,-9999,-9999,-9999,-0.593535,-0.217033,-1.97E-02,-4.80E-03,-9999,-9999,0.248200E-09,0.163218E-11,-9999,-9999,17.9458,408.537,409.637,0,0,118.013,2.68657,2.69381,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,269.555,268.766,98156.1,1.27104,1006.54,0.227650E-01,0.164168E-01,0.212660E-02,263.774,440.605,0.167312E-02,59.8663,176.831,262.114,-0.269684,-4.05668,0.202347E-02,4.06564,0.248548E-14,0.138305E-13,4.06564,7.34618,93.0672,266.197,0.285161E-01,-9999,0.206434,0.854342,-285.521,-8.74E-03,0.231046,-1.00E-02,0,57.2174,-8.68296,19.6409,48.9086,74.5886,104.612,156.727,-5.37E-02,1.00881,3.21563,1.01819,11.1056,1.02555,-7.00E-02,1.02555,0.245484,1.02555,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,7,1,0,6,15,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.830252,0.815715,0.627178E-01,0.474201E-02,0.794472E-04,13.7624,-9999,-9999,0.251348E-02,-7.00E-05,0.245484,-9999,-9999,-2.36E-03,0.946118,0.939676
20240101T170000.dat,1/1/2024,17:00,1.7082,1,17999,17998,-4.83E-02,2,0.526834E-02,-1.12576,2,0.329877,11.9698,2,0.792727,0.135916,2,0.530871E-01,0.264559,2,0.175210E-01,-9999,-9999,-9999,-9999,-9999,-9999,-0.198472,-7.90E-02,0.446098E-03,-1.75E-03,-9999,-9999,0.135496E-09,0.881507E-12,-9999,-9999,17.9547,408.544,409.633,0,0,116.81,2.6579,2.66499,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,269.546,268.654,98162,1.27166,1006.53,0.227541E-01,0.171434E-01,0.210491E-02,260.975,436.905,0.165525E-02,59.7327,175.93,261.981,-0.606659,-3.74969,0.400370E-01,3.79866,0.126807E-12,0.754653E-14,3.79866,7.66076,97.997,260.81,0.603896,-9999,0.194834,0.780631,564.657,0.441866E-02,-9.40E-02,0.451427E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.79E-02,1.00812,-0.464718,1.0178,11.6452,1.02663,0.843471E-01,1.02663,0.257385,1.02663,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,12,2,2,28,19,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.832664,0.66993,0.586674E-01,0.350442E-02,0.644073E-04,14.452,-9999,-9999,-3.63E-04,0.843471E-04,0.257385,-9999,-9999,-2.36E-03,0.946365,0.939932
20240101T173000.dat,1/1/2024,17:30,1.729,1,17999,17998,-3.30E-02,2,0.443678E-02,-0.860377,2,0.168868,12.6032,2,1.04134,0.223871,2,0.442350E-01,0.278589,2,0.230185E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.21432,0.297481,0.731183E-02,0.657573E-02,-9999,-9999,-1.51E-10,-1.02E-12,-9999,-9999,17.9514,408.664,409.798,0,0,121.498,2.76591,2.77358,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,269.703,268.775,98159,1.271,1006.59,0.227651E-01,0.180526E-01,0.218939E-02,271.571,440.903,0.172258E-02,61.5943,169.332,262.48,-0.125213,-3.31389,-2.20E-03,3.31626,-8.51E-14,-8.39E-15,3.31626,5.69762,91.6192,267.836,-3.81E-02,-9999,0.161101,0.465874,417.683,0.597315E-02,-6.83E-02,0.417441E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.27E-02,1.00772,-0.169877,1.01661,12.2682,1.02558,0.151053,1.02558,0.271186,1.02558,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,6,0,3,21,18,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.484372,0.394448,0.529292E-01,0.248318E-02,0.106507E-03,12.7585,-9999,-9999,-1.33E-04,0.151053E-03,0.271186,-9999,-9999,-2.36E-03,0.946317,0.939929
20240101T180000.dat,1/1/2024,18:00,1.7498,1,17999,17998,-3.63E-02,2,0.405583E-02,0.722427,2,0.388185,10.4137,2,0.667721,0.249621,2,0.404817E-01,0.230215,2,0.147613E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.192576,0.15518,0.352631E-02,0.343056E-02,-9999,-9999,-9.19E-11,-6.35E-13,-9999,-9999,17.9461,408.722,409.879,0,0,123.92,2.82228,2.83027,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,269.807,268.884,98155.7,1.27041,1006.62,0.227750E-01,0.149180E-01,0.223304E-02,277.097,444.526,0.175772E-02,62.3354,167.429,262.734,0.216976,-3.42151,-1.72E-02,3.42843,0.433624E-13,-5.12E-15,3.42843,6.84744,85.883,273.629,-0.288159,-9999,0.169022,0.497559,-574.47,-4.34E-03,0.693727E-01,-3.34E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.60E-02,1.00848,1.27033,1.01682,10.1255,1.0244,0.114999,1.0244,0.223843,1.0244,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,6,4,2,28,48,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.557172,0.388628,0.493185E-01,0.184333E-02,0.143786E-03,9.11678,-9999,-9999,0.993358E-03,0.114999E-03,0.223843,-9999,-9999,-1.12E-05,0.948611,0.942224
20240101T183000.dat,1/1/2024,18:30,1.7707,1,17999,17998,-7.04E-02,2,0.601854E-02,0.501042,2,0.303274,9.71023,2,0.759696,0.43744,2,0.131124,0.214685,2,0.167962E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.187252,0.163471,-3.20E-02,0.361421E-02,-9999,-9999,0.255451E-09,0.180338E-11,-9999,-9999,17.9178,408.195,409.375,0.1,0,126.492,2.88169,2.89002,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,269.906,268.989,98166.1,1.27002,1006.65,0.227816E-01,0.139116E-01,0.227939E-02,282.96,448.075,0.179477E-02,63.1502,165.115,262.998,0.339407,-4.24097,-3.47E-02,4.25467,0.116856E-12,0.142568E-13,4.25467,7.99458,84.9848,274.576,-0.467225,-9999,0.235481,0.887396,-2240.08,-1.11E-03,0.515994E-01,-1.66E-03,0,57.9809,-8.79882,19.903,49.5612,75.5839,106.008,158.819,-6.98E-02,1.00895,1.01337,1.01863,9.42939,1.02593,0.315503,1.02593,0.208476,1.02593,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,16,5,4,44,29,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.781529,0.914362,0.789014E-01,0.291235E-02,0.256525E-03,12.0778,-9999,-9999,0.792644E-03,0.315503E-03,0.208476,-9999,-9999,-2.36E-03,0.946031,0.939642
20240101T190000.dat,1/1/2024,19:00,1.7915,0,17999,17998,-5.32E-02,2,0.623054E-02,2.05275,2,0.179459,10.6388,2,0.710101,0.241097,2,0.378287E-01,0.235241,2,0.157015E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.206526,0.410249,-1.59E-02,0.907127E-02,-9999,-9999,0.168333E-10,0.125068E-12,-9999,-9999,17.9002,407.934,409.174,-0.2,0,132.995,3.03087,3.04008,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,270.016,269.106,98174.9,1.26951,1006.73,0.227894E-01,0.152436E-01,0.239656E-02,297.635,452.02,0.188778E-02,65.8456,154.385,263.638,0.26516,-4.21597,-3.87E-02,4.22448,0.166885E-13,0.940402E-15,4.22448,7.95979,86.3872,273.599,-0.524296,-9999,0.20469,0.706073,-359.139,-6.95E-03,0.192949,-7.85E-03,0,54.1052,-8.21067,18.5726,46.2483,70.5315,98.9215,148.202,-5.27E-02,1.00893,2.58703,1.01856,10.3041,1.02587,0.373148E-01,1.02587,0.22784,1.02587,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,13,3,1,37,19,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.974875,0.366409,0.708623E-01,0.107267E-02,0.990417E-04,9.77067,-9999,-9999,0.202419E-02,0.373148E-04,0.22784,-9999,-9999,-1.60E-04,0.947709,0.941365
20240101T193000.dat,1/1/2024,19:30,1.8123,0,17999,17998,-9.73E-02,2,0.837573E-02,0.236327,2,0.334258,6.14482,2,0.625988,0.432656,2,0.151499,0.135889,2,0.138434E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.23935,0.392797,-1.18E-02,0.868648E-02,-9999,-9999,0.328428E-10,0.255644E-12,-9999,-9999,17.8824,407.74,409.038,0.1,0,139.195,3.1738,3.1839,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,270.165,269.241,98173.6,1.26879,1006.81,0.228012E-01,0.880561E-02,0.250829E-02,311.667,456.633,0.197692E-02,68.2533,144.966,264.225,0.155118,-4.03468,-1.59E-03,4.03767,0.548231E-13,0.183659E-14,4.03767,7.6669,88.381,272.202,-2.26E-02,-9999,0.276939,0.872049,-7725.97,-3.23E-04,0.384596E-01,-6.68E-04,0,69.3165,-10.519,23.7941,59.2507,90.3611,126.733,189.869,-9.65E-02,1.0088,0.562645,1.01813,5.96874,1.02551,0.355873,1.02551,0.131995,1.02551,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,2,4,0,30,16,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.797877,0.876409,0.698119E-01,0.536500E-02,0.304685E-03,9.98669,-9999,-9999,0.440451E-03,0.355873E-03,0.131995,-9999,-9999,-2.36E-03,0.944846,0.938582
20240101T200000.dat,1/1/2024,20:00,1.8332,0,17999,17998,-8.11E-02,2,0.713904E-02,2.9214,2,0.531086,9.9822,2,0.808093,0.324959,2,0.516631E-01,0.220766,2,0.178718E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.129609,0.15221,-3.58E-02,0.336626E-02,-9999,-9999,0.793933E-10,0.629688E-12,-9999,-9999,17.848,407.151,408.47,-0.2,0,141.557,3.22922,3.23968,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,270.219,269.315,98153.1,1.26815,1006.84,0.228121E-01,0.143056E-01,0.255086E-02,317.043,459.15,0.201148E-02,69.05,142.107,264.444,0.917329,-4.16595,-6.06E-02,4.26618,-7.31E-14,0.444830E-14,4.26618,7.83399,77.4408,282.418,-0.813526,-9999,0.252899,0.866593,-475.888,-5.24E-03,0.292661,-9.05E-03,0,59.3374,-9.00469,20.3686,50.7208,77.3524,108.488,162.534,-8.04E-02,1.00896,3.40474,1.01866,9.6452,1.02596,0.813154E-01,1.02596,0.213313,1.02596,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,1,5,2,19,18,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.74897,0.898362,0.858539E-01,0.627436E-02,0.101696E-03,9.60265,-9999,-9999,0.266656E-02,0.813154E-04,0.213313,-9999,-9999,-2.36E-03,0.944621,0.938357
20240101T203000.dat,1/1/2024,20:30,1.854,0,17999,17998,-9.02E-02,2,0.683982E-02,-0.328812,2,0.289914,6.70278,2,0.584368,0.852809E-01,2,0.404278E-01,0.148239,2,0.129239E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.901670E-02,0.508810E-01,-7.41E-03,0.112529E-02,-9999,-9999,-5.53E-11,-4.41E-13,-9999,-9999,17.8408,407.029,408.355,0,0,142.354,3.24775,3.25833,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,270.242,269.32,98144.6,1.26801,1006.85,0.228145E-01,0.960590E-02,0.256523E-02,318.834,459.325,0.202303E-02,69.4137,140.491,264.516,1.33463,-3.46232,-8.72E-02,3.71168,0.136836E-13,-3.10E-15,3.71168,6.75004,68.8767,291.08,-1.3462,-9999,0.266682,0.827041,4957.49,0.503073E-03,-4.91E-02,0.965755E-03,0,65.7853,-9.98317,22.582,56.2323,85.7578,120.277,180.196,-8.94E-02,1.00861,0.376916E-01,1.01741,6.5247,1.0249,0.409728E-01,1.0249,0.144301,1.0249,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,13,4,2,16,14,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.596151,0.984178,0.737543E-01,0.536046E-02,0.122482E-03,5.45915,-9999,-9999,0.295227E-04,0.409728E-04,0.144301,-9999,-9999,-2.36E-03,0.944647,0.938394
20240101T210000.dat,1/1/2024,21:00,1.8748,0,17999,17998,-7.97E-02,2,0.726357E-02,4.29576,2,0.376384,10.1604,2,0.642426,0.849041E-01,2,0.833142E-01,0.224746,2,0.142103E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.311495,0.192552,-1.00E-02,0.425919E-02,-9999,-9999,-1.09E-10,-8.85E-13,-9999,-9999,17.8212,406.864,408.219,0,1,145.33,3.31793,3.32898,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,270.409,269.496,98140.6,1.26709,1006.89,0.228304E-01,0.145635E-01,0.261884E-02,325.711,465.432,0.206681E-02,69.9805,139.72,264.789,1.95554,-3.96362,-0.107242,4.42108,0.131200E-13,-6.09E-15,4.42108,8.47782,63.8271,296.26,-1.38995,-9999,0.250757,0.847619,-315.459,-7.91E-03,0.422793,-1.34E-02,0,57.8635,-8.781,19.8627,49.4608,75.4309,105.793,158.497,-7.90E-02,1.00907,4.7623,1.01902,9.78745,1.02627,-0.22334,1.02627,0.216496,1.02627,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,23,4,3,11,16,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.905329,0.700051,0.898571E-01,0.265532E-02,0.130725E-03,6.1519,-9999,-9999,0.373272E-02,-2.23E-04,0.216496,-9999,-9999,-2.36E-03,0.944357,0.938108
20240101T213000.dat,1/1/2024,21:30,1.8956,0,17999,17998,-9.86E-02,2,0.956429E-02,2.96617,2,0.306728,10.8836,2,0.621244,0.629219E-01,2,0.813756E-01,0.240724,2,0.137407E-01,-9999,-9999,-9999,-9999,-9999,-9999,-0.147654,-0.161124,0.152405E-01,-3.56E-03,-9999,-9999,0.803927E-10,0.643596E-12,-9999,-9999,17.8372,407.115,408.446,0,0,142.799,3.25922,3.26988,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,270.323,269.412,98138.1,1.26748,1006.86,0.228239E-01,0.155989E-01,0.257323E-02,319.94,462.529,0.203019E-02,69.1718,142.589,264.56,1.70026,-4.34261,-0.106568,4.66482,0.451866E-14,0.450702E-14,4.66482,8.16613,68.6942,291.382,-1.30904,-9999,0.278857,1.02601,-628.285,-3.97E-03,0.272535,-8.33E-03,0,58.3398,-8.85328,20.0262,49.8679,76.0518,106.664,159.802,-9.77E-02,1.00927,3.49426,1.01961,10.511,1.02678,-0.184054,1.02678,0.232481,1.02678,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,1,7,0,25,17,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.974779,0.968385,0.108853,0.221289E-02,0.120086E-03,4.42317,-9999,-9999,0.273807E-02,-1.84E-04,0.232481,-9999,-9999,-1.60E-04,0.946705,0.940441
20240101T220000.dat,1/1/2024,22:00,1.9165,0,17999,17998,-0.116384,2,0.788756E-02,3.56901,2,0.291145,10.1768,2,0.570467,0.145842,2,0.842487E-01,0.225104,2,0.126183E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.102684,0.112706,-7.57E-04,0.249296E-02,-9999,-9999,0.113555E-09,0.920569E-12,-9999,-9999,17.8304,407.103,408.451,0,1,144.548,3.30031,3.31124,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,270.382,269.47,98124.5,1.26701,1006.88,0.228320E-01,0.145867E-01,0.260475E-02,323.928,464.547,0.205582E-02,69.7299,140.619,264.719,1.87989,-4.41526,-0.107708,4.80001,0.548177E-13,0.636862E-14,4.80001,9.56677,66.7469,293.063,-1.28578,-9999,0.303079,1.14559,-670.334,-3.72E-03,0.350699,-9.23E-03,0,61.728,-9.36746,21.1892,52.7641,80.4686,112.858,169.082,-0.115301,1.00939,4.04636,1.01994,9.80988,1.02707,-0.127478,1.02707,0.216987,1.02707,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,9,4,1,14,36,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.884137,1.29539,0.111643,0.192804E-02,0.120764E-03,4.29196,-9999,-9999,0.317179E-02,-1.27E-04,0.216987,-9999,-9999,-2.36E-03,0.94438,0.938132
20240101T223000.dat,1/1/2024,22:30,1.9373,0,17999,17998,-0.105073,2,0.839971E-02,3.84718,2,0.328518,10.8198,2,0.562556,0.22912,2,0.490415E-01,0.239315,2,0.124427E-01,-9999,-9999,-9999,-9999,-9999,-9999,-8.06E-02,0.399318E-01,0.881131E-02,0.883223E-03,-9999,-9999,0.141417E-10,0.115109E-12,-9999,-9999,17.8403,407.248,408.602,0.2,0,145.214,3.31486,3.32589,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,270.336,269.425,98127.3,1.26726,1006.89,0.228275E-01,0.155076E-01,0.261675E-02,325.366,462.963,0.206489E-02,70.2791,137.597,264.776,2.42471,-4.04064,-0.142208,4.71447,0.110135E-12,0.792683E-15,4.71447,8.75539,59.3788,300.967,-1.72854,-9999,0.287947,1.10487,-533.306,-4.68E-03,0.355568,-1.05E-02,0,62.8869,-9.54333,21.587,53.7548,81.9794,114.977,172.257,-0.104103,1.00932,4.3544,1.01973,10.43,1.02689,-6.62E-02,1.02689,0.230694,1.02689,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800010199,800010199,89999,89999,89,81,3,2,3,10,72,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.908052,1.20552,0.961801E-01,0.290371E-02,0.155184E-03,4.3782,-9999,-9999,0.341257E-02,-6.62E-05,0.230694,-9999,-9999,-2.36E-03,0.944204,0.937957
