file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,AGC_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,diag_irga_mean,co2_sig_mean,h2o_sig_mean
20240302T190000.dat,3/2/2024,19:00,62.7915,0,17999,17998,-1.17E-03,2,0.631958E-03,-2.92564,2,0.877783,-0.544346,2,0.151686,0.583692,2,0.364768,-1.21E-02,2,0.338187E-02,-9999,-9999,-9999,-9999,-9999,-9999,0.207388,0.269127,-0.228622,0.600023E-02,-9999,-9999,0.115928E-11,0.152916E-13,-9999,-9999,19.0809,449.256,451.935,0,0,251.689,5.92597,5.9613,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,279.549,277.826,98104.1,1.22743,1008.43,0.235448E-01,-7.86E-04,0.453543E-02,581.518,850.443,0.369506E-02,68.3782,268.925,272.471,-7.22E-02,-0.171877,0.166251E-02,0.186432,-2.15E-14,0.607558E-16,0.186432,1.40017,119.714,247.215,0.510943,-9999,0.308433E-01,0.480208E-01,0.862182,2.89962,5.3746,0.766335E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.09E-03,1.0688,-2.60239,1.13594,-0.379979,1.17133,0.641562,1.17133,-8.47E-03,1.17133,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,810111199,810111199,811110199,811110199,89999,89999,89,81,23,10,6,16,35,31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.649199E-01,0.289797E-01,0.214205E-02,0.597796E-01,0.153559E-01,5.79207,-9999,-9999,-2.10E-03,0.641562E-03,-8.47E-03,-9999,-9999,-2.36E-03,0.594782,0.594166
20240302T193000.dat,3/2/2024,19:30,62.8123,0,17999,17998,0.107847E-01,2,0.106766E-02,-0.488061,2,0.477125,2.6114,2,0.819461,-0.614091,2,0.478025,0.582198E-01,2,0.182694E-01,-9999,-9999,-9999,-9999,-9999,-9999,-5.84E-02,-0.169398,-2.03E-03,-3.78E-03,-9999,-9999,0.596044E-10,0.777787E-12,-9999,-9999,19.0854,449.222,451.871,0,1,249.049,5.86197,5.89654,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,279.494,277.792,98122.9,1.22785,1008.39,0.235374E-01,0.377265E-02,0.448786E-02,575.348,848.425,0.365506E-02,67.8136,273.077,272.325,-5.17E-02,-0.615969,0.125111E-01,0.618261,0.911486E-13,0.312303E-14,0.618261,1.77203,98.9927,265.203,1.15951,-9999,0.937200E-01,0.110796,145.017,0.172394E-01,-0.186896,0.420598E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.106687E-01,1.01087,-0.334104,1.01564,2.5467,1.02562,-0.597852,1.02562,0.567774E-01,1.02562,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800100099,800100099,811110199,811110199,89999,89999,89,81,3,2,4,2,8,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.428253E-01,0.174676,0.409131E-02,0.723954E-01,0.126783E-01,19.9171,-9999,-9999,-2.70E-04,-5.98E-04,0.567774E-01,-9999,-9999,-2.36E-03,0.598339,0.597451
20240302T200000.dat,3/2/2024,20:00,62.8331,0,17999,17998,0.288673E-02,2,0.603485E-03,-0.579772,2,0.647023,0.618126,2,0.307574,-0.349948,2,0.294579,0.137824E-01,2,0.685797E-02,-9999,-9999,-9999,-9999,-9999,-9999,0.206088,-1.69E-02,-0.170365,-3.77E-04,-9999,-9999,-8.42E-12,-1.10E-13,-9999,-9999,18.9541,446.334,448.962,0,1,248.664,5.85558,5.89007,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,279.631,277.912,98120.7,1.22729,1008.39,0.235481E-01,0.893096E-03,0.448093E-02,574.708,855.566,0.365107E-02,67.1728,280.858,272.31,-0.154985,-0.398986,0.451193E-02,0.428054,0.113052E-13,-4.44E-16,0.428054,1.33171,114.534,248.771,0.60394,-9999,0.484986E-01,0.689271E-01,16.9168,0.147782,-0.937952,0.965942E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.284625E-02,1.01422,-0.532228,1.02337,0.610888,1.03669,-0.312677,1.03669,0.136210E-01,1.03669,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800110099,800111099,811110199,811110199,89999,89999,89,81,0,7,3,22,17,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.369696E-01,0.988876E-01,0.199704E-02,0.373616E-01,0.141705E-01,7.90505,-9999,-9999,-4.30E-04,-3.13E-04,0.136210E-01,-9999,-9999,-2.36E-03,0.603071,0.602083
20240302T203000.dat,3/2/2024,20:30,62.854,0,17999,17998,-4.23E-03,2,0.772875E-03,0.863546,2,1.5318,-1.22046,2,0.463108,-0.978672,2,0.829088,-2.72E-02,2,0.103269E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.17503,0.821121E-02,0.171394,0.183103E-03,-9999,-9999,0.219274E-10,0.285962E-12,-9999,-9999,19.0709,449.24,451.888,0,1,248.71,5.85869,5.89322,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,279.652,278.014,98122.5,1.22687,1008.39,0.235563E-01,-1.76E-03,0.448175E-02,575.023,861.674,0.365301E-02,66.7333,286.651,272.317,-0.564226,0.400265E-01,0.135843E-01,0.565807,-7.34E-14,0.114978E-14,0.565807,1.35534,181.533,175.942,1.37573,-9999,0.587245E-01,0.103044,-20.1635,-0.123986,-0.707556,-1.19E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.15E-03,1.01832,0.77855,1.01968,-1.2074,1.02809,-0.98661,1.02809,-2.69E-02,1.02809,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800010199,811110199,811110199,89999,89999,89,81,0,2,2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.448831E-01,0.15822,0.298492E-02,0.146885,0.714737E-01,11.4506,-9999,-9999,0.629303E-03,-9.87E-04,-2.69E-02,-9999,-9999,-2.36E-03,0.611539,0.610265
20240302T210000.dat,3/2/2024,21:00,62.8748,0,17999,17998,0.114445E-01,1,0.106074E-02,15.7579,1,3.07106,7.4582,1,1.33332,-4.61731,1,1.07739,0.166126,1,0.296986E-01,-9999,-9999,-9999,-9999,-9999,-9999,-2.02912,-0.42924,-1.76E-02,-9.56E-03,-9999,-9999,-1.21E-10,-1.53E-12,-9999,-9999,19.1406,448.944,451.516,0,1,242.9,5.69723,5.72987,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,278.526,276.838,98129.3,1.23224,1008.29,0.234551E-01,0.107649E-01,0.437705E-02,559.215,793.452,0.355212E-02,70.4787,234.238,271.937,-0.567884,0.88222,-8.76E-03,1.04923,0.201461E-13,-6.31E-15,1.04923,1.81459,237.756,122.769,-0.478111,-9999,0.963722E-01,0.967075E-01,-4.88376,-0.511901,2.11283,-0.131604,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.113083E-01,1.01205,15.9295,1.01583,6.75348,1.02408,-5.43786,1.02408,0.150429,1.02408,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,810100099,811110199,811110199,89999,89999,89,81,1,17,1,1,0,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.443930E-01,0.146409,0.261292E-02,0.351806,0.691787E-01,50.9334,-9999,-9999,0.128210E-01,-5.44E-03,0.150429,-9999,-9999,-2.36E-03,0.619723,0.618486
20240302T213000.dat,3/2/2024,21:30,62.8956,0,17999,17998,-5.77E-03,2,0.569000E-03,-2.84093,2,0.53128,-2.12173,2,0.263154,0.318514,2,0.920512E-01,-4.73E-02,2,0.586044E-02,-9999,-9999,-9999,-9999,-9999,-9999,-0.347659,-0.379774,0.753268E-01,-8.46E-03,-9999,-9999,-5.69E-11,-7.02E-13,-9999,-9999,19.2116,450.215,452.73,0,0,237.023,5.55452,5.58555,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,278.25,276.636,98143.8,1.23338,1008.21,0.234345E-01,-3.06E-03,0.427115E-02,545.288,782.265,0.346296E-02,69.7063,236.977,271.594,-0.543503,0.934706,-1.22E-02,1.0813,0.465556E-13,-2.96E-15,1.0813,1.91905,238.872,120.177,-0.644402,-9999,0.683739E-01,0.430353E-01,9.6748,0.258403,1.33897,0.334136E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.69E-03,1.01416,-2.87899,1.02831,-1.93663,1.04411,0.477395,1.04411,-4.31E-02,1.04411,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,811110199,811110199,89999,89999,89,81,1,0,2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.496976E-01,0.340632E-01,0.230988E-02,0.676929E-01,0.130599E-01,10.3878,-9999,-9999,-2.32E-03,0.477395E-03,-4.31E-02,-9999,-9999,-2.36E-03,0.6275,0.62551
20240302T220000.dat,3/2/2024,22:00,62.9165,0,17999,17998,-1.63E-02,2,0.958775E-03,-2.8506,2,0.958255,-1.07305,2,0.214365,5.6726,2,1.16931,-2.39E-02,2,0.477350E-02,-9999,-9999,-9999,-9999,-9999,-9999,-0.15222,0.252642,-9.79E-02,0.562586E-02,-9999,-9999,0.581989E-10,0.732981E-12,-9999,-9999,19.1506,448.564,451.113,0,0,241.19,5.6494,5.6815,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,278.558,276.548,98160.7,1.23394,1008.26,0.234230E-01,-1.55E-03,0.434624E-02,554.698,777.413,0.352223E-02,71.3517,222.715,271.826,-0.97173,0.191077,0.112547E-01,0.990402,0.233626E-13,0.303902E-14,0.990402,1.60691,191.516,168.875,0.651109,-9999,0.114863,0.16108,45.7193,0.546815E-01,2.65653,0.199475E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.61E-02,1.00956,-2.8624,1.01712,-0.950353,1.02831,5.68117,1.02831,-2.12E-02,1.02831,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800100099,811110199,811110199,89999,89999,89,81,7,9,5,12,6,15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.372211E-01,0.279194,0.574490E-02,0.520857E-01,0.588296E-01,6.79811,-9999,-9999,-2.30E-03,0.568117E-02,-2.12E-02,-9999,-9999,-2.36E-03,0.633055,0.630682
20240302T223000.dat,3/2/2024,22:30,62.9373,0,17999,17998,-3.59E-03,0,0.186120E-03,3.64196,2,2.44203,1.06721,2,0.929208,-0.219768,2,0.808758,0.237653E-01,2,0.206921E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.364133E-01,-2.20E-02,0.410197,-4.90E-04,-9999,-9999,-4.20E-11,-5.21E-13,-9999,-9999,19.4463,455.482,458.066,0,1,240.842,5.64113,5.67313,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,278.193,276.569,98170.3,1.23397,1008.25,0.234226E-01,0.153999E-02,0.433997E-02,553.94,778.572,0.351707E-02,71.1482,224.632,271.808,-0.666773,0.113713,0.401289E-02,0.676412,-1.67E-14,-2.16E-15,0.676412,1.29927,191.864,170.322,0.339916,-9999,0.539242E-01,0.416588E-01,-3.70284,-0.675157,3.41259,-5.43E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.53E-03,1.01611,3.63607,1.01827,0.922161,1.02663,-0.425096,1.02663,0.205352E-01,1.02663,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800001199,811110199,811110199,89999,89999,89,81,9,24,0,1,0,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.347190E-01,0.428864E-01,0.571216E-02,0.233222,0.11412,22.5936,-9999,-9999,0.292251E-02,-4.25E-04,0.205352E-01,-9999,-9999,-1.60E-04,0.640187,0.637898
20240302T230000.dat,3/2/2024,23:00,62.9581,0,17999,17998,0.461500E-02,2,0.141301E-02,-0.262808,2,0.161032,-1.02236,2,0.768799,0.905823,2,0.572779,-2.28E-02,2,0.171206E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.559061E-01,0.469322,-0.792663,0.104514E-01,-9999,-9999,0.316722E-10,0.416753E-12,-9999,-9999,18.8704,442.111,444.698,0,0,248.303,5.81743,5.85147,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,278.63,276.602,98155.7,1.23356,1008.35,0.234288E-01,-1.48E-03,0.447442E-02,571.167,780.353,0.362723E-02,73.1934,209.186,272.225,-1.16328,0.39289,-1.62E-02,1.22794,0.115454E-13,0.167841E-14,1.22794,2.02903,196.558,161.338,-0.755844,-9999,0.611653E-01,0.904167E-01,74.8796,0.333869E-01,0.257061,0.345431E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.457491E-02,1.00876,-0.315658,1.01613,-0.981531,1.02686,0.905973,1.02686,-2.19E-02,1.02686,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800011199,811110199,811110199,89999,89999,89,81,2,12,3,28,23,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.120215,0.484828E-01,0.121351E-01,0.124129E-01,0.147385E-01,7.94162,-9999,-9999,-2.54E-04,0.905973E-03,-2.19E-02,-9999,-9999,-2.36E-03,0.640901,0.638763
20240302T233000.dat,3/2/2024,23:30,62.979,0,17999,17998,-1.80E-03,2,0.402077E-03,-5.73799,2,1.42865,-2.22998,2,0.562406,2.2398,2,0.782489,-4.97E-02,2,0.125258E-01,-9999,-9999,-9999,-9999,-9999,-9999,0.208071,0.245118,-0.237249,0.545922E-02,-9999,-9999,-5.62E-11,-7.58E-13,-9999,-9999,18.6918,438.107,440.711,0,0,252.131,5.90956,5.94469,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,278.674,276.722,98158,1.23301,1008.4,0.234384E-01,-3.22E-03,0.454341E-02,580.226,787.018,0.368480E-02,73.7247,206.792,272.441,-1.16688,0.363347,0.989867E-02,1.22218,-9.48E-14,-3.01E-15,1.22218,1.85353,195.321,162.704,0.464054,-9999,0.382208E-01,0.867392E-01,0.836839,2.98743,2.57312,0.120742,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.69E-03,1.06563,-5.19079,1.12932,-1.74024,1.16536,2.20815,1.16536,-3.88E-02,1.16536,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800101099,811110199,811110199,89999,89999,89,81,4,27,1,19,14,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.766377E-01,0.887698E-01,0.807101E-02,0.396903E-01,0.197501E-01,4.88928,-9999,-9999,-4.17E-03,0.220815E-02,-3.88E-02,-9999,-9999,-2.36E-03,0.647677,0.645354
20240302T240000.dat,3/3/2024,0:00,63,0,17999,17998,0.422813E-02,1,0.155433E-02,1.98997,2,1.30714,1.20793,2,0.59026,-1.02965,2,0.65842,0.268940E-01,2,0.131419E-01,-9999,-9999,-9999,-9999,-9999,-9999,-0.585299,-0.479975,0.451088,-1.07E-02,-9999,-9999,-7.41E-11,-9.52E-13,-9999,-9999,19.0405,445.71,448.278,0,1,244.759,5.72945,5.76246,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,278.13,276.384,98163.3,1.23467,1008.3,0.234085E-01,0.174273E-02,0.441056E-02,562.572,768.42,0.357225E-02,73.2115,205.848,272.018,-0.499076,0.29309,0.917361E-02,0.578846,-3.10E-14,-3.89E-15,0.578846,1.4176,213.081,149.576,0.908067,-9999,0.585192E-01,0.114964,-8.66065,-0.288662,1.64743,-2.73E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.415332E-02,1.01801,2.01911,1.01949,1.10656,1.02789,-1.12051,1.02789,0.246372E-01,1.02789,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,811100199,811110199,811110199,89999,89999,89,81,10,35,9,16,0,24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.167884,0.602771E-01,0.176628E-02,0.180846,0.651953E-01,27.2891,-9999,-9999,0.162188E-02,-1.12E-03,0.246372E-01,-9999,-9999,-2.36E-03,0.657465,0.654392
20240303T003000.dat,3/3/2024,0:30,63.0208,0,17999,17998,0.261393E-02,2,0.142865E-02,0.505970E-01,2,0.874476,-0.393054,2,0.137544,-0.12269,2,0.508287,-8.75E-03,2,0.306224E-02,-9999,-9999,-9999,-9999,-9999,-9999,-7.05E-02,-0.265701,0.184071,-5.92E-03,-9999,-9999,0.371100E-10,0.465498E-12,-9999,-9999,19.1778,448.811,451.352,0,1,240.562,5.62977,5.66165,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,277.844,276.343,98173.4,1.23503,1008.24,0.234026E-01,-5.67E-04,0.433492E-02,552.842,766.207,0.350997E-02,72.1531,213.365,271.781,-0.556122,0.356526,0.755421E-02,0.660636,-2.93E-14,0.193505E-14,0.660636,1.31045,219.251,147.336,0.655177,-9999,0.460053E-01,0.688932E-01,-165.511,-1.51E-02,-0.128728,-8.83E-04,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.257181E-02,1.01638,0.278247E-01,1.01844,-0.382183,1.02681,-0.118407,1.02681,-8.51E-03,1.02681,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,810101099,811110199,811110199,89999,89999,89,81,14,16,2,5,1,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.108391,0.252990E-01,0.409650E-02,0.880058E-01,0.459495E-01,9.29396,-9999,-9999,0.223454E-04,-1.18E-04,-8.51E-03,-9999,-9999,-2.36E-03,0.661081,0.657872
20240303T010000.dat,3/3/2024,1:00,63.0416,0,17999,17998,-6.26E-03,2,0.128757E-02,-5.04409,2,0.731035,-1.90473,2,0.255401,0.844461,2,0.370883,-4.24E-02,2,0.568877E-02,-9999,-9999,-9999,-9999,-9999,-9999,0.828466,0.139052,-0.526914,0.309722E-02,-9999,-9999,-3.16E-11,-4.08E-13,-9999,-9999,18.7707,439.92,442.434,0,0,242.443,5.68204,5.71451,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,278.288,276.823,98201.5,1.23322,1008.28,0.234365E-01,-2.75E-03,0.436883E-02,558.134,792.613,0.354263E-02,70.417,234.479,271.91,-0.791487,1.38634,-1.23E-02,1.59641,0.375211E-14,-1.68E-15,1.59641,2.5941,241.308,119.723,-0.443227,-9999,0.712545E-01,0.134112,6.1699,0.405193,2.64819,0.569312E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.15E-03,1.0176,-4.97193,1.03608,-1.64555,1.054,1.07989,1.054,-3.67E-02,1.054,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000199,800000199,800000199,811110199,89999,89999,89,81,5,0,1,0,0,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.233107,0.238005E-01,0.113177E-01,0.837677E-01,0.271013E-01,11.2138,-9999,-9999,-4.00E-03,0.107989E-02,-3.67E-02,-9999,-9999,-2.36E-03,0.664491,0.660813
20240303T013000.dat,3/3/2024,1:30,63.0624,0,17999,17998,-7.19E-03,2,0.517882E-03,-5.28788,2,0.341182,-2.55944,2,0.24124,1.06421,2,0.104573,-5.70E-02,2,0.537261E-02,-9999,-9999,-9999,-9999,-9999,-9999,-0.253075,-0.277693,0.244383,-6.18E-03,-9999,-9999,0.103538E-11,0.130058E-13,-9999,-9999,18.9575,444.041,446.532,0,0,238.13,5.57774,5.60902,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,278.046,276.676,98206.2,1.23398,1008.22,0.234230E-01,-3.69E-03,0.429111E-02,547.915,784.467,0.347746E-02,69.8455,236.552,271.659,-0.848972,1.55029,-1.56E-02,1.7676,0.864751E-14,0.546162E-16,1.7676,2.52742,241.337,118.706,-0.504302,-9999,0.763323E-01,0.387846E-01,7.23558,0.345515,2.06603,0.556814E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.07E-03,1.01636,-5.25507,1.03365,-2.26624,1.0506,1.31425,1.0506,-5.05E-02,1.0506,-9999,-9999,-9999,-9999,800000099,800000099,800000099,899999999,800000099,800000099,800000199,811110199,89999,89999,89,81,11,5,1,5,19,12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.475701E-01,0.201525E-01,0.984662E-02,0.244054E-01,0.319796E-02,10.9286,-9999,-9999,-4.22E-03,0.131425E-02,-5.05E-02,-9999,-9999,-2.36E-03,0.669068,0.664964
