date,plot,rotation,wfps_5,wfps_25
3/8/2019,P4,Diverse,5.511967468,12.04211717
3/9/2019,P1,Conventional,8.041638835,23.82855107
3/9/2019,P2,Conventional,4.16125633,20.30565619
3/9/2019,P3,Diverse,7.052164263,18.3926673
3/9/2019,P4,Diverse,5.574485524,11.91802184
3/10/2019,P1,Conventional,8.782169231,24.23099545
3/10/2019,P2,Conventional,5.177516827,20.95554801
3/10/2019,P3,Diverse,8.084739637,18.89623851
3/10/2019,P4,Diverse,6.642202537,12.12676029
3/11/2019,P1,Conventional,9.712108226,25.38692128
3/11/2019,P2,Conventional,5.603398397,22.28198125
3/11/2019,P3,Diverse,9.174243082,19.99926158
3/11/2019,P4,Diverse,7.449209428,12.70179836
3/12/2019,P1,Conventional,10.07695243,26.12486136
3/12/2019,P2,Conventional,5.415842922,23.11405972
3/12/2019,P3,Diverse,9.25879351,20.63350044
3/12/2019,P4,Diverse,7.492739103,13.23789949
3/13/2019,P1,Conventional,10.52685764,26.8390636
3/13/2019,P2,Conventional,6.404448531,23.72163419
3/13/2019,P3,Diverse,9.94313109,21.10204987
3/13/2019,P4,Diverse,8.19255179,13.5693214
3/14/2019,P1,Conventional,10.89316493,27.61245597
3/14/2019,P2,Conventional,8.169558066,24.36641323
3/14/2019,P3,Diverse,10.31339992,21.66841342
3/14/2019,P4,Diverse,9.083358707,13.78094372
3/15/2019,P1,Conventional,11.22630011,28.36983943
3/15/2019,P2,Conventional,42.75617981,24.88038314
3/15/2019,P3,Diverse,10.76826899,22.11324785
3/15/2019,P4,Diverse,15.92002276,14.03075051
3/16/2019,P1,Conventional,11.61706215,29.10444419
3/16/2019,P2,Conventional,35.83453918,25.37706572
3/16/2019,P3,Diverse,11.11963387,22.73623466
3/16/2019,P4,Diverse,18.08717153,14.35665325
3/17/2019,P1,Conventional,11.61609773,29.78825322
3/17/2019,P2,Conventional,30.10749757,25.89381922
3/17/2019,P3,Diverse,10.99968496,23.18274896
3/17/2019,P4,Diverse,16.67872965,14.52643299
3/18/2019,P1,Conventional,11.64415641,30.40948074
3/18/2019,P2,Conventional,34.49863697,26.42995717
3/18/2019,P3,Diverse,11.02125099,23.52950925
3/18/2019,P4,Diverse,22.18636816,14.63012528
3/19/2019,P1,Conventional,11.86265558,31.02159369
3/19/2019,P2,Conventional,47.61353977,27.0197459
3/19/2019,P3,Diverse,11.96740686,24.12242468
3/19/2019,P4,Diverse,39.6162809,14.78043842
3/20/2019,P1,Conventional,12.32458691,31.75749085
3/20/2019,P2,Conventional,54.96022599,27.85945833
3/20/2019,P3,Diverse,16.07515841,24.68365836
3/20/2019,P4,Diverse,55.7688004,18.37812282
3/21/2019,P1,Conventional,13.47241806,33.79290271
3/21/2019,P2,Conventional,78.45716012,29.32519871
3/21/2019,P3,Diverse,27.28314493,25.40442895
3/21/2019,P4,Diverse,77.92326119,20.77725338
3/22/2019,P1,Conventional,14.87181611,34.95615732
3/22/2019,P2,Conventional,51.0135668,29.91710281
3/22/2019,P3,Diverse,32.29702284,26.25407655
3/22/2019,P4,Diverse,56.15025518,19.41673905
3/23/2019,P1,Conventional,11.44781592,35.50966954
3/23/2019,P2,Conventional,15.19723929,30.52025297
3/23/2019,P3,Diverse,16.33176741,26.6164619
3/23/2019,P4,Diverse,15.99449971,19.1890798
3/24/2019,P1,Conventional,11.22896731,36.20572554
3/24/2019,P2,Conventional,12.98851939,31.13091203
3/24/2019,P3,Diverse,13.55004685,26.90630328
3/24/2019,P4,Diverse,12.10807863,19.12165398
3/25/2019,P1,Conventional,11.44904728,37.31085644
3/25/2019,P2,Conventional,15.69150828,31.72635281
3/25/2019,P3,Diverse,14.50131699,27.14732323
3/25/2019,P4,Diverse,13.28479402,19.11480069
3/26/2019,P1,Conventional,10.71052166,40.41044375
3/26/2019,P2,Conventional,12.74639177,32.3165708
3/26/2019,P3,Diverse,13.38986854,27.30822872
3/26/2019,P4,Diverse,12.16151052,19.18055477
3/27/2019,P1,Conventional,11.26072297,43.58204129
3/27/2019,P2,Conventional,14.76093162,32.91939249
3/27/2019,P3,Diverse,16.2092512,27.33584467
3/27/2019,P4,Diverse,14.18803056,19.27075464
3/28/2019,P1,Conventional,13.52186368,46.6522452
3/28/2019,P2,Conventional,17.92191322,34.08803775
3/28/2019,P3,Diverse,27.5325051,27.55559779
3/28/2019,P4,Diverse,18.30468232,19.39840745
3/29/2019,P1,Conventional,NA,NA
3/29/2019,P2,Conventional,NA,NA
3/29/2019,P3,Diverse,NA,NA
3/29/2019,P4,Diverse,NA,NA
3/30/2019,P1,Conventional,30.90954322,71.16779517
3/30/2019,P2,Conventional,59.03443125,52.67620884
3/30/2019,P3,Diverse,69.329898,29.38105189
3/30/2019,P4,Diverse,72.51834872,19.74120278
3/31/2019,P1,Conventional,29.44974842,73.47847086
3/31/2019,P2,Conventional,40.28952081,56.26405044
3/31/2019,P3,Diverse,66.87080475,30.75046117
3/31/2019,P4,Diverse,55.69563723,20.17484249
4/1/2019,P1,Conventional,26.26100518,68.86220505
4/1/2019,P2,Conventional,36.07756814,54.99047292
4/1/2019,P3,Diverse,57.62327473,31.89516136
4/1/2019,P4,Diverse,39.27527358,20.62925612
4/2/2019,P1,Conventional,NA,NA
4/2/2019,P2,Conventional,NA,NA
4/2/2019,P3,Diverse,NA,NA
4/2/2019,P4,Diverse,NA,NA
4/3/2019,P1,Conventional,37.3860301,77.14957822
4/3/2019,P2,Conventional,36.99244466,57.67182623
4/3/2019,P3,Diverse,59.4963559,33.6755506
4/3/2019,P4,Diverse,41.78224794,21.2430542
4/4/2019,P1,Conventional,27.1864946,76.90380647
4/4/2019,P2,Conventional,28.73437698,55.10237557
4/4/2019,P3,Diverse,49.43698472,34.95434056
4/4/2019,P4,Diverse,30.05997316,21.65079747
4/5/2019,P1,Conventional,25.27110422,72.54285432
4/5/2019,P2,Conventional,25.89744025,58.48129732
4/5/2019,P3,Diverse,46.91375358,37.39453112
4/5/2019,P4,Diverse,26.93723606,22.18601746
4/6/2019,P1,Conventional,30.59354191,75.66091335
4/6/2019,P2,Conventional,27.10073229,63.90898138
4/6/2019,P3,Diverse,49.7060304,45.15796531
4/6/2019,P4,Diverse,27.50347329,23.06092494
4/7/2019,P1,Conventional,40.90542524,75.20771458
4/7/2019,P2,Conventional,28.51631931,78.28171919
4/7/2019,P3,Diverse,49.76471279,67.2074137
4/7/2019,P4,Diverse,27.60931496,33.5543166
4/8/2019,P1,Conventional,71.22357575,89.17286054
4/8/2019,P2,Conventional,34.91006167,86.41807393
4/8/2019,P3,Diverse,54.83902262,79.9840941
4/8/2019,P4,Diverse,33.27280425,58.73640445
4/9/2019,P1,Conventional,58.5020473,82.19812923
4/9/2019,P2,Conventional,33.02847118,87.00999318
4/9/2019,P3,Diverse,50.58829244,73.83076793
4/9/2019,P4,Diverse,30.45346015,80.82772737
4/10/2019,P1,Conventional,51.58965425,75.75273539
4/10/2019,P2,Conventional,31.60265927,80.09495878
4/10/2019,P3,Diverse,47.93666082,66.64550006
4/10/2019,P4,Diverse,28.6366269,67.86403267
4/11/2019,P1,Conventional,43.77163996,72.36319539
4/11/2019,P2,Conventional,24.62055467,69.77442771
4/11/2019,P3,Diverse,43.86601215,63.24172188
4/11/2019,P4,Diverse,22.83385833,51.60070407
4/12/2019,P1,Conventional,43.9697215,72.67698179
4/12/2019,P2,Conventional,27.72605302,70.74871389
4/12/2019,P3,Diverse,45.55296242,64.15446449
4/12/2019,P4,Diverse,25.36815753,51.74655644
4/13/2019,P1,Conventional,44.87662655,72.68363447
4/13/2019,P2,Conventional,26.83212276,71.29559605
4/13/2019,P3,Diverse,45.19418152,64.42441206
4/13/2019,P4,Diverse,24.06515601,52.04216597
4/14/2019,P1,Conventional,47.92979191,75.339784
4/14/2019,P2,Conventional,28.58929455,74.59885821
4/14/2019,P3,Diverse,46.31848558,66.55744451
4/14/2019,P4,Diverse,25.9702336,54.88000698
4/15/2019,P1,Conventional,58.7097403,84.39009773
4/15/2019,P2,Conventional,30.05723918,83.76023109
4/15/2019,P3,Diverse,49.8137511,74.45097421
4/15/2019,P4,Diverse,26.87305021,78.40821241
4/16/2019,P1,Conventional,47.93201052,75.14114261
4/16/2019,P2,Conventional,25.82092871,73.65450505
4/16/2019,P3,Diverse,45.20511643,65.97100906
4/16/2019,P4,Diverse,23.61493218,54.2797761
4/17/2019,P1,Conventional,48.14099698,73.8639035
4/17/2019,P2,Conventional,25.07518029,71.99925259
4/17/2019,P3,Diverse,44.62629479,65.15361897
4/17/2019,P4,Diverse,22.21678608,52.39752727
4/18/2019,P1,Conventional,48.46420713,74.06998125
4/18/2019,P2,Conventional,26.33483632,71.25757068
4/18/2019,P3,Diverse,45.82468478,65.59366231
4/18/2019,P4,Diverse,23.61660938,50.7625733
4/19/2019,P1,Conventional,69.67267017,88.07925186
4/19/2019,P2,Conventional,33.61492423,84.32920069
4/19/2019,P3,Diverse,60.94013886,80.43773567
4/19/2019,P4,Diverse,36.58259378,78.36265316
4/20/2019,P1,Conventional,74.87108486,91.03486032
4/20/2019,P2,Conventional,35.43200924,89.38638668
4/20/2019,P3,Diverse,61.82179696,82.78129738
4/20/2019,P4,Diverse,35.50342722,91.62226705
4/21/2019,P1,Conventional,61.59642794,86.20772797
4/21/2019,P2,Conventional,34.38149116,89.14454848
4/21/2019,P3,Diverse,55.01121474,77.11069877
4/21/2019,P4,Diverse,31.26205745,91.07716114
4/22/2019,P1,Conventional,53.85805382,77.31033116
4/22/2019,P2,Conventional,32.06496389,76.42122077
4/22/2019,P3,Diverse,50.50527599,69.75961042
4/22/2019,P4,Diverse,28.43083186,64.77866471
4/23/2019,P1,Conventional,53.19288718,77.02725631
4/23/2019,P2,Conventional,32.139361,75.03392813
4/23/2019,P3,Diverse,50.04262524,69.70722541
4/23/2019,P4,Diverse,28.71195037,57.18871752
4/24/2019,P1,Conventional,52.19393948,75.30596474
4/24/2019,P2,Conventional,30.83057663,73.35861304
4/24/2019,P3,Diverse,48.26108504,67.68471878
4/24/2019,P4,Diverse,27.06216787,54.05915571
4/25/2019,P1,Conventional,51.07496549,73.65785028
4/25/2019,P2,Conventional,29.68190467,70.92367169
4/25/2019,P3,Diverse,47.35562436,66.3443029
4/25/2019,P4,Diverse,25.55401306,51.19098504
4/26/2019,P1,Conventional,68.16806496,86.79236364
4/26/2019,P2,Conventional,36.97155147,84.64457973
4/26/2019,P3,Diverse,61.01954431,80.08361228
4/26/2019,P4,Diverse,34.26802262,79.7631553
4/27/2019,P1,Conventional,54.70273819,78.4506214
4/27/2019,P2,Conventional,33.00090214,79.13444602
4/27/2019,P3,Diverse,51.60534939,71.61846787
4/27/2019,P4,Diverse,30.03562078,77.95755284
4/28/2019,P1,Conventional,52.10589025,73.89050698
4/28/2019,P2,Conventional,31.7596062,72.44900057
4/28/2019,P3,Diverse,49.1474934,66.68003583
4/28/2019,P4,Diverse,27.69359156,54.67824242
4/29/2019,P1,Conventional,50.66512051,71.794
4/29/2019,P2,Conventional,29.36843552,69.44034457
4/29/2019,P3,Diverse,47.49700126,65.02267077
4/29/2019,P4,Diverse,25.06355465,50.26792759
4/30/2019,P1,Conventional,50.8140957,71.54866376
4/30/2019,P2,Conventional,30.16597147,69.23163116
4/30/2019,P3,Diverse,47.74910326,64.89241373
4/30/2019,P4,Diverse,26.64031012,49.98007077
5/1/2019,P1,Conventional,53.84417038,75.73106402
5/1/2019,P2,Conventional,36.17994129,72.36277999
5/1/2019,P3,Diverse,52.36899247,70.82691181
5/1/2019,P4,Diverse,32.50392366,55.81795571
5/2/2019,P1,Conventional,53.22016707,75.23793769
5/2/2019,P2,Conventional,33.45793576,73.13869621
5/2/2019,P3,Diverse,51.0057028,68.94307115
5/2/2019,P4,Diverse,29.54542556,55.67363204
5/3/2019,P1,Conventional,55.38473862,79.53897314
5/3/2019,P2,Conventional,36.94716683,74.92833879
5/3/2019,P3,Diverse,53.01683387,74.20219691
5/3/2019,P4,Diverse,32.38649941,59.67924366
5/4/2019,P1,Conventional,53.22883822,75.79553633
5/4/2019,P2,Conventional,34.177434,73.9714982
5/4/2019,P3,Diverse,50.83998275,69.20628589
5/4/2019,P4,Diverse,29.43239896,54.97029953
5/5/2019,P1,Conventional,52.58669821,74.67073065
5/5/2019,P2,Conventional,33.88173093,72.42762879
5/5/2019,P3,Diverse,50.0824406,68.07589075
5/5/2019,P4,Diverse,28.20621843,52.43464104
5/6/2019,P1,Conventional,51.71534177,73.59540313
5/6/2019,P2,Conventional,32.39504647,70.97143933
5/6/2019,P3,Diverse,48.78284151,67.284797
5/6/2019,P4,Diverse,26.52969589,50.9278114
5/7/2019,P1,Conventional,50.98458015,72.62621657
5/7/2019,P2,Conventional,31.15423603,69.65454261
5/7/2019,P3,Diverse,47.74489939,66.54506626
5/7/2019,P4,Diverse,25.97563614,49.84429217
5/8/2019,P1,Conventional,49.70599119,70.77836528
5/8/2019,P2,Conventional,28.51241509,67.51134586
5/8/2019,P3,Diverse,45.35936325,65.19256373
5/8/2019,P4,Diverse,24.34904821,48.36992775
5/9/2019,P1,Conventional,50.0307567,70.30717465
5/9/2019,P2,Conventional,29.86897463,65.96423883
5/9/2019,P3,Diverse,46.08780673,64.91208747
5/9/2019,P4,Diverse,25.05727302,47.23118412
5/10/2019,P1,Conventional,52.15955139,73.42680919
5/10/2019,P2,Conventional,34.54721757,69.39659836
5/10/2019,P3,Diverse,49.91264022,68.0317386
5/10/2019,P4,Diverse,30.88842113,50.4314297
5/11/2019,P1,Conventional,50.5339371,71.30384814
5/11/2019,P2,Conventional,30.17165142,67.35086544
5/11/2019,P3,Diverse,46.86765799,65.83345717
5/11/2019,P4,Diverse,26.93913221,48.8254137
5/12/2019,P1,Conventional,49.97487569,70.70453611
5/12/2019,P2,Conventional,29.31731346,66.64285704
5/12/2019,P3,Diverse,46.11767366,65.39591313
5/12/2019,P4,Diverse,25.9308774,48.22917592
5/13/2019,P1,Conventional,51.93287511,72.80159337
5/13/2019,P2,Conventional,37.77875366,68.51309119
5/13/2019,P3,Diverse,50.58496725,67.35318425
5/13/2019,P4,Diverse,33.1667926,50.51018759
5/14/2019,P1,Conventional,51.3088106,72.50523687
5/14/2019,P2,Conventional,32.90739124,68.78792598
5/14/2019,P3,Diverse,48.69545956,67.05066004
5/14/2019,P4,Diverse,29.76548467,50.95758393
5/15/2019,P1,Conventional,51.29053699,71.76960546
5/15/2019,P2,Conventional,30.76804944,68.09207642
5/15/2019,P3,Diverse,47.74465393,66.35467661
5/15/2019,P4,Diverse,27.09523486,49.7761084
5/16/2019,P1,Conventional,51.15509936,71.37469283
5/16/2019,P2,Conventional,29.54314858,67.49074167
5/16/2019,P3,Diverse,47.02585248,66.1337816
5/16/2019,P4,Diverse,25.80741651,49.07887465
5/17/2019,P1,Conventional,50.8124836,70.99643898
5/17/2019,P2,Conventional,28.12165873,67.06698614
5/17/2019,P3,Diverse,46.25489594,65.98867522
5/17/2019,P4,Diverse,24.87216149,48.70532967
5/18/2019,P1,Conventional,49.73480831,69.82864006
5/18/2019,P2,Conventional,25.82233755,65.80419451
5/18/2019,P3,Diverse,44.08545128,65.10113586
5/18/2019,P4,Diverse,23.19963782,47.73955082
5/19/2019,P1,Conventional,50.407627,70.03053864
5/19/2019,P2,Conventional,26.96482198,65.34650432
5/19/2019,P3,Diverse,45.53200214,65.34791234
5/19/2019,P4,Diverse,23.69563868,47.36619432
5/20/2019,P1,Conventional,50.97829509,71.07206654
5/20/2019,P2,Conventional,27.41050524,65.87911746
5/20/2019,P3,Diverse,46.74845622,66.14598816
5/20/2019,P4,Diverse,24.53107727,47.76873387
5/21/2019,P1,Conventional,49.67288459,69.37172718
5/21/2019,P2,Conventional,24.28107535,64.85412932
5/21/2019,P3,Diverse,43.60441782,64.7700952
5/21/2019,P4,Diverse,22.72917545,47.05039763
5/22/2019,P1,Conventional,48.72525353,68.54843409
5/22/2019,P2,Conventional,22.32675459,64.06667219
5/22/2019,P3,Diverse,41.8546027,64.28853892
5/22/2019,P4,Diverse,21.48050713,46.46928258
5/23/2019,P1,Conventional,NA,NA
5/23/2019,P2,Conventional,NA,NA
5/23/2019,P3,Diverse,NA,NA
5/23/2019,P4,Diverse,NA,NA
5/24/2019,P1,Conventional,NA,NA
5/24/2019,P2,Conventional,NA,NA
5/24/2019,P3,Diverse,NA,NA
5/24/2019,P4,Diverse,NA,NA
5/25/2019,P1,Conventional,NA,NA
5/25/2019,P2,Conventional,NA,NA
5/25/2019,P3,Diverse,NA,NA
5/25/2019,P4,Diverse,NA,NA
5/26/2019,P1,Conventional,NA,NA
5/26/2019,P2,Conventional,NA,NA
5/26/2019,P3,Diverse,NA,NA
5/26/2019,P4,Diverse,NA,NA
5/27/2019,P1,Conventional,NA,NA
5/27/2019,P2,Conventional,NA,NA
5/27/2019,P3,Diverse,NA,NA
5/27/2019,P4,Diverse,NA,NA
5/28/2019,P1,Conventional,NA,NA
5/28/2019,P2,Conventional,NA,NA
5/28/2019,P3,Diverse,NA,NA
5/28/2019,P4,Diverse,NA,NA
5/29/2019,P1,Conventional,NA,NA
5/29/2019,P2,Conventional,NA,NA
5/29/2019,P3,Diverse,NA,NA
5/29/2019,P4,Diverse,NA,NA
5/30/2019,P1,Conventional,NA,NA
5/30/2019,P2,Conventional,NA,NA
5/30/2019,P3,Diverse,NA,NA
5/30/2019,P4,Diverse,NA,NA
5/31/2019,P1,Conventional,NA,NA
5/31/2019,P2,Conventional,NA,NA
5/31/2019,P3,Diverse,NA,NA
5/31/2019,P4,Diverse,NA,NA
6/1/2019,P1,Conventional,55.41108454,74.28644085
6/1/2019,P2,Conventional,53.95084145,63.75920221
6/1/2019,P3,Diverse,60.27026888,69.69172784
6/1/2019,P4,Diverse,45.94307572,81.92834037
6/2/2019,P1,Conventional,54.83213285,74.56330253
6/2/2019,P2,Conventional,54.14807951,64.01669719
6/2/2019,P3,Diverse,60.27860296,70.12489943
6/2/2019,P4,Diverse,45.79428763,82.44003567
6/3/2019,P1,Conventional,53.21738662,73.67824085
6/3/2019,P2,Conventional,52.5461773,63.44292169
6/3/2019,P3,Diverse,59.06338472,69.4996059
6/3/2019,P4,Diverse,44.54549311,81.92252759
6/4/2019,P1,Conventional,52.98422492,73.21061146
6/4/2019,P2,Conventional,52.03664268,62.9762839
6/4/2019,P3,Diverse,58.67439105,69.18090117
6/4/2019,P4,Diverse,44.15682545,81.55502339
6/5/2019,P1,Conventional,56.33817217,74.56692857
6/5/2019,P2,Conventional,56.42666351,63.93869441
6/5/2019,P3,Diverse,60.35345462,70.77650432
6/5/2019,P4,Diverse,47.51916405,82.73435653
6/6/2019,P1,Conventional,59.36570369,77.45305634
6/6/2019,P2,Conventional,62.28385847,66.58645322
6/6/2019,P3,Diverse,62.82438088,73.46572797
6/6/2019,P4,Diverse,53.18768902,85.18577336
6/7/2019,P1,Conventional,56.91180732,76.86026761
6/7/2019,P2,Conventional,58.24309583,66.1647935
6/7/2019,P3,Diverse,62.52992471,73.62022626
6/7/2019,P4,Diverse,50.75868707,85.73516559
6/8/2019,P1,Conventional,55.50997516,76.33513318
6/8/2019,P2,Conventional,55.85922783,65.68250606
6/8/2019,P3,Diverse,61.8859188,73.49843643
6/8/2019,P4,Diverse,48.92357425,86.01745865
6/9/2019,P1,Conventional,54.49601311,75.7818297
6/9/2019,P2,Conventional,54.65353691,65.00147762
6/9/2019,P3,Diverse,61.14259901,73.19781641
6/9/2019,P4,Diverse,47.47025665,85.90541187
6/10/2019,P1,Conventional,56.18355553,75.8028608
6/10/2019,P2,Conventional,56.32233064,64.60309126
6/10/2019,P3,Diverse,61.4092367,73.22054612
6/10/2019,P4,Diverse,47.51850548,85.90581673
6/11/2019,P1,Conventional,57.36767759,75.61986259
6/11/2019,P2,Conventional,57.99749642,64.5485392
6/11/2019,P3,Diverse,61.67398435,72.72033201
6/11/2019,P4,Diverse,48.89807858,85.00922503
6/12/2019,P1,Conventional,55.59882914,75.31496316
6/12/2019,P2,Conventional,55.58503683,64.46374309
6/12/2019,P3,Diverse,61.67697842,72.67119015
6/12/2019,P4,Diverse,47.78290134,84.97127992
6/13/2019,P1,Conventional,58.9037308,76.0488864
6/13/2019,P2,Conventional,59.51942321,64.93307462
6/13/2019,P3,Diverse,62.75191424,73.84976884
6/13/2019,P4,Diverse,50.18729858,85.50721528
6/14/2019,P1,Conventional,58.25219375,76.01365704
6/14/2019,P2,Conventional,59.07131533,65.2631625
6/14/2019,P3,Diverse,62.60024049,73.14505215
6/14/2019,P4,Diverse,50.68909108,85.12773864
6/15/2019,P1,Conventional,56.73675171,75.51700205
6/15/2019,P2,Conventional,56.01714637,64.88644744
6/15/2019,P3,Diverse,61.97977463,72.86073201
6/15/2019,P4,Diverse,48.74769412,84.99803352
6/16/2019,P1,Conventional,56.58480564,75.24737598
6/16/2019,P2,Conventional,55.67436269,64.55371746
6/16/2019,P3,Diverse,62.09983034,72.67609956
6/16/2019,P4,Diverse,48.07040184,84.73924198
6/17/2019,P1,Conventional,56.54589079,75.41233867
6/17/2019,P2,Conventional,55.41952257,64.54913636
6/17/2019,P3,Diverse,62.49025059,73.0813357
6/17/2019,P4,Diverse,47.81309607,85.21016105
6/18/2019,P1,Conventional,56.46685807,75.91515391
6/18/2019,P2,Conventional,55.34706867,64.71656338
6/18/2019,P3,Diverse,62.95192439,73.83336272
6/18/2019,P4,Diverse,47.63648881,86.18199223
6/19/2019,P1,Conventional,56.06428061,76.27707648
6/19/2019,P2,Conventional,55.17432463,64.73382232
6/19/2019,P3,Diverse,63.08485307,74.37930126
6/19/2019,P4,Diverse,47.19680556,86.91323908
6/20/2019,P1,Conventional,55.51838753,76.38284643
6/20/2019,P2,Conventional,54.49198042,64.52967626
6/20/2019,P3,Diverse,62.56441108,74.46295783
6/20/2019,P4,Diverse,46.09720983,87.24271847
6/21/2019,P1,Conventional,57.02435206,76.04657027
6/21/2019,P2,Conventional,55.9792731,64.22440824
6/21/2019,P3,Diverse,NA,NA
6/21/2019,P4,Diverse,NA,NA
6/22/2019,P1,Conventional,55.36955921,75.83455401
6/22/2019,P2,Conventional,54.61649931,64.09469905
6/22/2019,P3,Diverse,62.47311432,73.71568819
6/22/2019,P4,Diverse,46.13422738,86.39543267
6/23/2019,P1,Conventional,54.90643307,76.07018819
6/23/2019,P2,Conventional,54.5026949,64.06600322
6/23/2019,P3,Diverse,62.56174551,74.16379801
6/23/2019,P4,Diverse,45.64992139,86.98125767
6/24/2019,P1,Conventional,54.02698825,76.27135739
6/24/2019,P2,Conventional,53.81084944,63.85481537
6/24/2019,P3,Diverse,62.17480735,74.39954839
6/24/2019,P4,Diverse,44.5433515,87.50546528
6/25/2019,P1,Conventional,58.72682097,76.50901806
6/25/2019,P2,Conventional,58.2862023,63.88230805
6/25/2019,P3,Diverse,63.98981103,74.37103172
6/25/2019,P4,Diverse,47.49855425,87.41725963
6/26/2019,P1,Conventional,56.45989183,76.52035388
6/26/2019,P2,Conventional,56.00130192,64.04691711
6/26/2019,P3,Diverse,63.54989653,74.35582885
6/26/2019,P4,Diverse,46.54739629,87.31308668
6/27/2019,P1,Conventional,55.19275008,76.85117251
6/27/2019,P2,Conventional,55.07863403,64.11780792
6/27/2019,P3,Diverse,63.30260737,74.89523343
6/27/2019,P4,Diverse,45.35629412,88.04698999
6/28/2019,P1,Conventional,57.53344634,77.18480041
6/28/2019,P2,Conventional,57.0714465,64.15782863
6/28/2019,P3,Diverse,63.72928713,75.30691149
6/28/2019,P4,Diverse,46.61966309,88.59929669
6/29/2019,P1,Conventional,62.61401584,78.33345009
6/29/2019,P2,Conventional,62.53963355,65.58677961
6/29/2019,P3,Diverse,66.18242337,76.62229246
6/29/2019,P4,Diverse,52.75926306,88.98454205
6/30/2019,P1,Conventional,58.09411696,77.87874621
6/30/2019,P2,Conventional,57.13132321,65.4577541
6/30/2019,P3,Diverse,64.63090756,75.79496108
6/30/2019,P4,Diverse,48.54249322,88.88856032
7/1/2019,P1,Conventional,55.83171755,77.45092551
7/1/2019,P2,Conventional,55.02036632,64.81360088
7/1/2019,P3,Diverse,63.63535182,75.62034915
7/1/2019,P4,Diverse,45.88775334,88.80808687
7/2/2019,P1,Conventional,54.78901263,77.51286768
7/2/2019,P2,Conventional,54.25399247,64.29683567
7/2/2019,P3,Diverse,63.24319338,75.89170155
7/2/2019,P4,Diverse,44.49739014,89.05411285
7/3/2019,P1,Conventional,54.92846087,77.44320502
7/3/2019,P2,Conventional,54.55495019,63.8271892
7/3/2019,P3,Diverse,63.46983438,75.58944918
7/3/2019,P4,Diverse,43.9957606,88.76169353
7/4/2019,P1,Conventional,53.2307453,77.88072206
7/4/2019,P2,Conventional,53.45274485,63.48875234
7/4/2019,P3,Diverse,63.13225697,75.72789258
7/4/2019,P4,Diverse,42.08847401,89.37860417
7/5/2019,P1,Conventional,50.78320243,78.0898328
7/5/2019,P2,Conventional,52.00538547,62.62359612
7/5/2019,P3,Diverse,62.35837674,75.59173949
7/5/2019,P4,Diverse,39.918314,89.55314479
7/6/2019,P1,Conventional,47.95555831,78.13640887
7/6/2019,P2,Conventional,50.03947393,61.47406828
7/6/2019,P3,Diverse,61.24373122,75.4375136
7/6/2019,P4,Diverse,37.59365051,89.42133074
7/7/2019,P1,Conventional,44.60445053,77.47788283
7/7/2019,P2,Conventional,47.4576133,59.67003621
7/7/2019,P3,Diverse,59.33509586,74.22755527
7/7/2019,P4,Diverse,34.9820703,88.27168819
7/8/2019,P1,Conventional,41.529757,76.71189877
7/8/2019,P2,Conventional,44.91269153,57.76936604
7/8/2019,P3,Diverse,57.14232286,72.9480322
7/8/2019,P4,Diverse,32.74873168,86.77829991
7/9/2019,P1,Conventional,39.6040449,76.13390271
7/9/2019,P2,Conventional,43.3350554,56.05007361
7/9/2019,P3,Diverse,55.68672668,71.88051102
7/9/2019,P4,Diverse,31.34475243,85.59688681
7/10/2019,P1,Conventional,37.70147818,75.82599328
7/10/2019,P2,Conventional,41.58846047,54.44458378
7/10/2019,P3,Diverse,54.34380179,70.99028873
7/10/2019,P4,Diverse,30.10468432,84.95821979
7/11/2019,P1,Conventional,35.8257653,75.56158791
7/11/2019,P2,Conventional,39.65355975,52.90245473
7/11/2019,P3,Diverse,52.86632326,70.17458614
7/11/2019,P4,Diverse,28.96924979,84.55201518
7/12/2019,P1,Conventional,33.90100641,74.2561762
7/12/2019,P2,Conventional,37.59432094,50.69981821
7/12/2019,P3,Diverse,50.51849671,68.56544006
7/12/2019,P4,Diverse,27.57972027,83.03073539
7/13/2019,P1,Conventional,33.13143753,73.06806591
7/13/2019,P2,Conventional,36.83619639,48.69507153
7/13/2019,P3,Diverse,49.26169925,67.00646733
7/13/2019,P4,Diverse,27.03701768,81.26953475
7/14/2019,P1,Conventional,31.97958985,72.093084
7/14/2019,P2,Conventional,35.68567511,46.69755622
7/14/2019,P3,Diverse,48.30430975,65.92759665
7/14/2019,P4,Diverse,26.39005331,79.83197008
7/15/2019,P1,Conventional,30.62023464,70.71627345
7/15/2019,P2,Conventional,34.07909778,44.77623662
7/15/2019,P3,Diverse,46.87181376,64.54629672
7/15/2019,P4,Diverse,25.55816936,78.0649429
7/16/2019,P1,Conventional,29.58630609,69.39588049
7/16/2019,P2,Conventional,32.77276544,43.34690634
7/16/2019,P3,Diverse,45.59215393,63.39620751
7/16/2019,P4,Diverse,25.02637807,76.41344318
7/17/2019,P1,Conventional,29.69368769,68.37329517
7/17/2019,P2,Conventional,32.68340951,42.50250836
7/17/2019,P3,Diverse,45.074511,62.75260584
7/17/2019,P4,Diverse,25.0668676,75.45673497
7/18/2019,P1,Conventional,29.89493787,67.1839511
7/18/2019,P2,Conventional,32.53924324,41.77166285
7/18/2019,P3,Diverse,44.57124575,62.04207194
