Year,DOY,P1_T_5,P1_T_25,P1_T_55,P1_T_85
2018,1.0069444444444444,NaN,NaN,4.422,3.002
2018,1.0138888888888888,NaN,NaN,4.434,3.0010000000000003
2018,1.0208333333333333,NaN,NaN,4.443,3.0060000000000002
2018,1.0277777777777777,NaN,NaN,4.448,3.011
2018,1.0347222222222223,NaN,NaN,4.433,3.0164999999999997
2018,1.0416666666666667,NaN,NaN,4.438,3.0140000000000002
2018,1.0486111111111112,NaN,NaN,4.431,3.0069999999999997
2018,1.0555555555555556,NaN,NaN,4.425,2.9875
2018,1.0625,NaN,NaN,4.416,2.987
2018,1.0694444444444444,NaN,NaN,4.422,2.989
2018,1.0763888888888888,NaN,NaN,4.411,2.974
2018,1.0833333333333333,NaN,NaN,4.407,2.9735
2018,1.0902777777777777,NaN,NaN,4.404,2.967
2018,1.0972222222222223,NaN,NaN,4.411,2.9775
2018,1.1041666666666667,NaN,NaN,4.4,2.979
2018,1.1111111111111112,NaN,NaN,4.404,2.9705
2018,1.1180555555555556,NaN,NaN,4.391,2.958
2018,1.125,NaN,NaN,4.392,2.963
2018,1.1319444444444444,NaN,NaN,4.395,2.957
2018,1.1388888888888888,NaN,NaN,4.385,2.9645
2018,1.1458333333333333,NaN,NaN,4.386,2.9530000000000003
2018,1.1527777777777777,NaN,NaN,4.375,2.942
2018,1.1597222222222223,NaN,NaN,4.371,2.9415
2018,1.1666666666666667,NaN,NaN,4.366,2.933
2018,1.1736111111111112,NaN,NaN,4.362,2.932
2018,1.1805555555555556,NaN,NaN,4.363,2.9295
2018,1.1875,NaN,NaN,4.354,2.9255
2018,1.1944444444444444,NaN,NaN,4.358,2.925
2018,1.2013888888888888,NaN,NaN,4.345,2.9165
2018,1.2083333333333333,NaN,NaN,4.328,2.8945
2018,1.2152777777777777,NaN,NaN,4.332,2.9025
2018,1.2222222222222223,NaN,NaN,4.335,2.8975
2018,1.2291666666666667,NaN,NaN,4.322,2.8925
2018,1.2361111111111112,NaN,NaN,4.321,2.8965
2018,1.2430555555555556,NaN,NaN,4.318,2.8890000000000002
2018,1.25,NaN,NaN,4.32,2.8775
2018,1.2569444444444444,NaN,NaN,4.312,2.8789999999999996
2018,1.2638888888888888,NaN,NaN,4.309,2.8805
2018,1.2708333333333333,NaN,NaN,4.323,2.8895
2018,1.2777777777777777,NaN,NaN,4.32,2.8865
2018,1.2847222222222223,NaN,NaN,4.33,2.896
2018,1.2916666666666667,NaN,NaN,4.331,2.9015
2018,1.2986111111111112,NaN,NaN,4.342,2.9045
2018,1.3055555555555556,NaN,NaN,4.345,2.9074999999999998
2018,1.3125,NaN,NaN,4.34,2.9065
