Elora1993						
1	-6.7	-10.8	0.05	3.85	5.904	63.59
2	-1.9	-10.9	0.1	3.85	4.536	66.52
3	9.3	-5.4	0	3.85	2.268	85.05
4	9.8	3.1	4.16	3.85	2.016	90.45
5	-0.4	-2.6	0	3.85	5.328	87.76
6	-2.1	-4	0	3.85	3.672	73.19
7	-1.4	-4.4	0.1	3.85	6.084	77.08
8	-4.2	-6	0	3.85	8.928	76.98
9	-7.7	-12	0	3.85	8.568	74.36
10	-9.2	-13.5	0.45	3.85	2.484	73.01
11	-5.5	-10.7	0	3.85	4.716	82.71
12	-4.7	-7.6	0	3.85	6.048	85.74
13	-6.2	-7	0.26	3.85	3.744	93.19
14	-3.7	-13.7	0	3.85	7.308	74.93
15	-3.5	-8.3	0.22	3.85	7.092	77.02
16	-2.9	-8.1	0	3.85	4.788	80.15
17	-2.6	-6.7	0.8	3.85	6.156	74.64
18	-8.7	-18.1	0	3.85	7.164	81.11
19	-3.3	-16.2	0	3.85	9.108	78.89
20	-1.4	-10	0	3.85	9.864	75.83
21	2.2	-13.3	2.14	3.85	3.528	90.07
22	1	0	0.1	3.85	5.616	88.79
23	2.7	-3.5	0	3.85	6.516	77.75
24	0.5	-0.6	1.48	3.85	2.484	83.81
25	-4.8	-7.8	0	3.85	10.836	70.43
26	-1.1	-16	0	3.85	6.408	78
27	-0.5	-6.5	0.4	3.85	8.28	78.46
28	-0.1	-15.2	0	3.85	5.04	88.85
29	-7.2	-13.5	0	3.85	9	67.33
30	-1.1	-11.7	1.12	3.85	5.4	73.8
31	2.1	-10.8	0	3.7	5.148	80.64
32	-14.4	-18.7	0	3.7	7.668	66.06
33	-3.9	-23.3	0	3.7	8.568	64.81
34	0.6	-7.4	0	3.7	11.412	71.96
35	-0.8	-10.3	0	3.7	8.784	64.69
36	1.1	-3.8	0	3.7	9.9	70.75
37	-15.3	-23.7	0	3.7	10.332	67.44
38	-2.2	-20.7	0	3.7	8.28	80.16
39	-9.1	-11.7	0	3.7	12.708	72.74
40	-1	-18	0	3.7	8.892	77.46
41	0.7	-6.5	0	3.7	7.02	82.27
42	-8.7	-13.2	0.1	3.7	9.252	72.02
43	-3.4	-11.3	0.22	3.7	2.844	84.35
44	-5.2	-6.9	0	3.7	4.428	76.44
45	-3.4	-10.6	0.1	3.7	8.856	72.96
