Elora1989						
1	-1	-10.4	0	3.85	8.1	84.71
2	-1	-5.8	0.28	3.85	2.52	77.05
3	-7	-8.3	0.5	3.85	4.716	72.8
4	-13.9	-24	0.34	3.85	6.66	69.54
5	-6.4	-20.5	0.12	3.85	6.444	77.4
6	-3.3	-9	0	3.85	2.88	82.29
7	6	-6.4	1.1	3.85	2.304	88.4
8	1.9	-6.3	1.94	3.85	5.436	81.46
9	-5.4	-10.8	0	3.85	7.632	65.56
10	0.5	-14.5	0	3.85	5.796	75.56
11	3.4	-12.1	0.3	3.85	7.956	67.04
12	2.5	-6.6	0	3.85	3.528	81.46
13	-4.8	-7.2	0	3.85	7.128	66.39
14	-0.8	-9.8	0.34	3.85	7.02	73.96
15	0.7	-3.6	0.78	3.85	3.96	83.59
16	0.1	-6.5	0.22	3.85	3.888	77.08
17	0.5	-6.1	0	3.85	5.94	78.55
18	2.7	-7.2	0	3.85	6.444	87.29
19	1.8	-1.2	0.24	3.85	4.788	77.4
20	-1.7	-10.2	0	3.85	7.128	88.29
21	-4.8	-17.4	0	3.85	6.552	66.22
22	2	-9	0	3.85	9.576	68.85
23	5.7	-3.8	0.06	3.85	10.548	72.86
24	2.9	-1	0	3.85	6.516	79.66
25	3	-7.6	1	3.85	6.66	70.25
26	2.6	-6.6	0	3.85	4.644	87.04
27	-0.3	-2.9	0	3.85	6.408	71.6
28	6	-4.7	0	3.85	10.584	74.61
29	3.1	-2.1	2.11	3.85	6.624	84
30	1.5	0.2	0	3.85	5.328	81.01
31	8.4	-0.5	0	3.7	8.784	80.34
32	4.1	-3.9	0	3.7	6.12	87.9
33	-9.7	-10.2	0	3.7	2.916	75.62
34	-7.7	-11.7	0	3.7	11.124	66.31
35	-7.4	-12.8	0	3.7	5.904	69.66
36	-7.3	-11.6	0.34	3.7	9.504	73.04
37	-6.8	-10.2	0	3.7	7.452	68.11
38	-8.4	-10.8	0	3.7	9.792	67.08
39	-7	-12.7	0.36	3.7	9.324	68.2
40	-12	-19.1	0.28	3.7	10.836	69.81
41	-5.7	-15.1	0.14	3.7	11.772	72.69
42	-2.9	-8	0.62	3.7	8.352	77.48
43	-4.4	-7.2	0.6	3.7	10.98	78.07
44	1.9	-13.2	0.56	3.7	3.312	85.26
45	2	-0.8	0	3.7	12.42	79.44
46	0.3	-3	0	3.7	5.976	81.05
47	-9.7	-11	0	3.7	13.788	70.71
48	-6.4	-14.7	0	3.7	11.088	73.21
49	-7.2	-16.9	0	3.7	11.916	77.72
50	-1.9	-10.6	0.32	3.7	11.052	78.6
51	-0.3	-3.9	0.78	3.7	6.768	77.09
52	0.9	-1.3	0	3.7	4.5	91.14
53	-2.6	-5.8	0	3.7	10.044	70.67
54	-13	-19.3	0	3.7	13.644	65.34
55	-9.4	-22.8	0	3.7	15.12	66.4
56	-5.9	-21.5	0.58	3.7	9.432	70.48
57	-2.1	-7.5	1.64	3.7	6.804	83.49
58	-6.2	-9.7	0	3.7	10.764	76.71
59	-3.7	-19.2	0.1	3.61	9.792	74.38
60	-4.6	-9.1	0	3.61	9.972	72.97
61	-9.6	-15.7	0	3.61	10.296	65.48
62	-5.9	-14	0.6	3.61	7.884	78.39
63	1.3	-10	0.16	3.61	3.528	91.31
64	-5.3	-8.8	0	3.61	10.044	93.32
65	-9.2	-12.8	0	3.61	11.412	65.01
66	-13.8	-21.7	0	3.61	12.564	63.19
67	-4.8	-17.5	0	3.61	14.508	66.55
68	1.1	-14.4	0	3.61	14.652	68.36
69	1.8	-10.8	0	3.61	18.396	72.29
70	5.3	-3.4	0.02	3.61	9.468	75.01
71	-4.5	-7.4	0	3.61	19.548	74.3
72	2.7	-10.4	0	3.61	13.68	75.74
73	11.6	-2.2	0	3.61	11.952	85.55
74	5.4	-3.2	1.3	3.61	5.832	85.75
75	2	-7	0.9	3.61	17.604	76.58
76	-3.9	-7.2	0.38	3.61	3.636	88.71
77	-3.9	-6.7	1.94	3.61	7.812	82.88
78	-4.3	-14.5	0	3.61	12.78	63.85
79	0.2	-11	0.14	3.61	8.064	81.03
80	-3.5	-9.4	0	3.61	7.812	69.4
81	-2.2	-14.4	0	3.61	10.224	62.45
82	2.8	-11.7	0	3.61	10.584	68.51
83	4.4	-3.3	0	3.61	8.208	83.12
84	7.9	0.1	0	3.61	12.024	86.02
85	9.2	-1.5	0	3.61	16.74	85.36
86	20.4	0.1	0	3.61	19.764	85.74
87	19.2	11.2	0.76	3.61	8.172	83.72
88	1.1	-1	0	3.61	8.172	86.71
89	5.4	-1.1	0	3.61	8.892	88.78
90	2.5	-0.2	0	3.6	3.744	85.31
91	4.8	-1.9	0	3.6	21.816	73.94
92	8.1	-2.1	0.83	3.6	10.008	84.83
93	8.2	2.7	1.03	3.6	5.4	88.16
94	10.2	3.7	0.04	3.6	7.56	87.34
95	6.8	2.7	0.1	3.6	5.796	85.69
96	3	1.4	0.18	3.6	8.1	85.52
97	3.5	-0.5	0	3.6	13.248	83.44
98	5.1	-3.3	0	3.6	20.844	69.6
99	0.1	-3.3	0.2	3.6	18.252	72.58
100	-1.5	-9	0.32	3.6	11.052	68.14
101	1.9	-5.4	0.02	3.6	13.464	72.6
102	2.4	-3.2	0.76	3.6	6.588	78.01
103	1.9	-1.6	0.38	3.6	8.1	81.68
