Elora1984						
1	-4.4	-10.7	0.2	3.85	5.832	78.66
2	-3.4	-6.5	0	3.85	6.768	81.63
3	-1.7	-4.5	0.02	3.85	5.544	80.7
4	-0.1	-3.9	0.06	3.85	5.832	84.54
5	0.1	-1.9	0.16	3.85	4.86	87.65
6	0.1	-2.9	0	3.85	7.02	85.89
7	-9	-19.9	0.22	3.85	6.948	70.68
8	-4.8	-19.1	0.04	3.85	5.508	78.38
9	-9.8	-18.3	0.18	3.85	3.276	75.1
10	-5.6	-12.5	0.02	3.85	6.984	81.73
11	-14.4	-24.3	0	3.85	3.744	71.42
12	-11.2	-26	0	3.85	3.24	63.13
13	-5.1	-14.9	0.38	3.85	5.796	80.27
14	-10.1	-12.2	0	3.85	8.244	90.31
15	-12.1	-27.3	0	3.85	7.056	79.85
16	-9.7	-30.5	0.02	3.85	5.904	80.38
17	-7.7	-20	0	3.85	5.4	79.02
18	-10.4	-15.7	0.08	3.85	5.256	71.66
19	-16.2	-21.7	0	3.85	5.796	67.85
20	-15.2	-25.2	0	3.85	6.624	67.18
21	-16.7	-26.8	0	3.85	6.588	73.69
22	-8.2	-22.7	0	3.85	5.688	75.02
23	0.1	-17.3	0.34	3.85	6.588	78.24
24	0.1	-6.7	0	3.85	10.188	85.45
25	-0.7	-2.2	0.08	3.85	9.108	75.65
26	0	-11.9	1.22	3.85	5.832	81.59
27	-3.4	-8	0	3.85	6.372	84.92
28	-2.3	-23	0.3	3.85	6.948	83.71
29	-0.8	-10.6	0.08	3.85	5.868	87.21
30	-3.9	-6.9	0.04	3.85	6.336	82.62
31	-12.7	-18.3	0	3.7	9.396	77.35
32	-6.7	-25.1	0	3.7	7.452	87.17
33	4.4	-13.8	0.34	3.7	7.38	84.91
34	1.2	-3.4	0.09	3.7	4.284	86.4
35	0.3	-2.1	0.1	3.7	4.716	91.54
36	-1.7	-5.6	0	3.7	5.94	88.45
37	-11.2	-14.4	0	3.7	7.2	81.92
38	-9.8	-18.2	0.06	3.7	6.912	70.5
39	-6.7	-15.5	0	3.7	6.912	70.77
