Elora1982						
1	0.0	-7.3	0.00	3.85	6.2	85.4
2	-1.0	-21.3	0.00	3.85	6.2	85.4
3	1.4	-7.8	1.57	3.85	6.2	85.4
4	5.1	0.0	0.75	3.85	6.2	85.4
5	0.3	-8.1	0.00	3.85	6.2	85.4
6	0.0	-6.6	0.00	3.85	6.2	85.4
7	-7.5	-9.4	0.07	3.85	6.2	85.4
8	-9.4	-14.4	0.20	3.85	6.2	85.4
9	-16.1	-17.7	0.03	3.85	6.2	85.4
10	-11.2	-25.2	2.37	3.85	6.2	85.4
11	-12.7	-23.6	0.00	3.85	6.2	85.4
12	-10.5	-25.0	0.20	3.85	6.2	85.4
13	-8.4	-14.4	0.23	3.85	6.2	85.4
14	-9.5	-13.1	0.02	3.85	6.2	85.4
15	-8.1	-18.0	0.20	3.85	6.2	85.4
16	-9.6	-17.3	0.18	3.85	6.2	85.4
17	-18.2	-25.5	0.08	3.85	6.2	85.4
18	-14.2	-24.2	0.00	3.85	6.2	85.4
19	-4.5	-20.8	0.02	3.85	6.2	85.4
20	-6.5	-11.1	0.08	3.85	6.2	85.4
21	-14.7	-18.4	0.00	3.85	6.2	85.4
22	0.8	-22.2	0.28	3.85	6.2	85.4
23	3.2	-14.7	0.10	3.85	6.2	85.4
24	-12.2	-14.8	0.11	3.85	6.2	85.4
25	-9.5	-18.4	0.02	3.85	6.2	85.4
26	-12.4	-21.1	0.00	3.85	6.2	85.4
27	-1.2	-19.2	0.05	3.85	6.2	85.4
28	0.1	-9.5	0.00	3.85	6.2	85.4
29	-3.6	-13.0	0.82	3.85	6.2	85.4
30	-0.9	-8.3	0.00	3.85	6.2	85.4
31	-10.4	-13.1	1.88	3.70	10.0	83.4
32	-7.3	-13.9	0.00	3.70	10.0	83.4
33	-2.3	-20.0	0.00	3.70	10.0	83.4
34	-2.5	-8.0	0.93	3.70	10.0	83.4
35	-13.5	-18.5	0.03	3.70	10.0	83.4
36	-9.3	-25.0	0.50	3.70	10.0	83.4
37	-11.9	-15.6	0.02	3.70	10.0	83.4
38	-9.2	-21.8	0.00	3.70	10.0	83.4
39	-7.3	-13.5	0.23	3.70	10.0	83.4
40	-7.9	-10.7	0.03	3.70	10.0	83.4
41	-15.4	-22.0	0.00	3.70	10.0	83.4
42	-11.3	-22.0	0.00	3.70	10.0	83.4
43	-8.0	-19.6	0.00	3.70	10.0	83.4
44	-6.8	-12.8	0.06	3.70	10.0	83.4
45	3.2	-10.7	0.00	3.70	10.0	83.4
46	3.6	-6.4	0.00	3.70	10.0	83.4
47	0.7	-3.0	0.00	3.70	10.0	83.4
48	-4.1	-11.6	0.00	3.70	10.0	83.4
49	-0.9	-6.7	0.56	3.70	10.0	83.4
50	-0.9	-2.6	0.06	3.70	10.0	83.4
51	-0.5	-2.6	0.00	3.70	10.0	83.4
52	0.2	-1.3	0.00	3.70	10.0	83.4
53	0.2	-2.0	0.00	3.70	10.0	83.4
54	0.6	-1.6	0.00	3.70	10.0	83.4
55	-8.4	-12.0	0.00	3.70	10.0	83.4
56	-10.2	-20.0	0.00	3.70	10.0	83.4
57	-5.8	-18.8	0.00	3.70	10.0	83.4
58	-2.9	-12.7	0.00	3.70	10.0	83.4
59	-5.3	-17.2	0.10	3.61	14.1	77.1
60	-0.5	-10.1	0.08	3.61	14.1	77.1
61	-6.9	-9.4	0.00	3.61	14.1	77.1
62	-9.6	-21.9	0.00	3.61	14.1	77.1
63	0.8	-21.3	1.29	3.61	14.1	77.1
64	-5.1	-10.0	0.00	3.61	14.1	77.1
65	-1.0	-17.6	0.14	3.61	14.1	77.1
66	-4.4	-8.2	0.00	3.61	14.1	77.1
67	-5.5	-20.4	0.71	3.61	14.1	77.1
68	-3.7	-12.7	0.02	3.61	14.1	77.1
69	3.1	-18.3	0.36	3.61	14.1	77.1
70	4.0	-1.9	0.03	3.61	14.1	77.1
71	6.1	-0.5	1.08	3.61	14.1	77.1
72	3.2	-0.6	0.00	3.61	14.1	77.1
73	1.2	-1.6	0.00	3.61	14.1	77.1
74	0.4	-6.7	0.00	3.61	14.1	77.1
75	1.0	-4.5	0.86	3.61	14.1	77.1
76	1.2	-0.4	0.00	3.61	14.1	77.1
77	1.0	-3.9	0.00	3.61	14.1	77.1
78	1.7	-0.4	0.00	3.61	14.1	77.1
79	1.4	-3.1	0.10	3.61	14.1	77.1
80	0.9	-1.0	0.03	3.61	14.1	77.1
81	2.1	-2.9	0.00	3.61	14.1	77.1
82	3.4	-7.1	0.00	3.61	14.1	77.1
83	5.6	-5.0	0.00	3.61	14.1	77.1
84	3.6	-4.0	0.32	3.61	14.1	77.1
85	-3.0	-6.6	0.00	3.61	14.1	77.1
86	-6.5	-13.6	0.00	3.61	14.1	77.1
87	-0.5	-13.5	0.00	3.61	14.1	77.1
88	4.5	-7.8	0.00	3.61	14.1	77.1
89	9.0	-2.6	2.08	3.61	14.1	77.1
90	11.7	3.4	0.27	3.60	16.5	71.9
91	2.4	0.3	0.00	3.60	16.5	71.9
92	5.1	-6.2	1.08	3.60	16.5	71.9
93	13.0	-1.4	0.26	3.60	16.5	71.9
94	-6.9	-9.3	0.19	3.60	16.5	71.9
95	-3.7	-12.7	0.18	3.60	16.5	71.9
96	-8.6	-11.6	0.00	3.60	16.5	71.9
97	-2.3	-12.0	0.00	3.60	16.5	71.9
98	0.6	-8.2	0.00	3.60	16.5	71.9
99	4.6	-5.0	0.00	3.60	16.5	71.9
100	2.5	-2.4	0.28	3.60	16.5	71.9
101	3.0	-1.3	0.00	3.60	16.5	71.9
102	8.1	-3.2	0.49	3.60	16.5	71.9
103	8.0	1.3	0.10	3.60	16.5	71.9
104	8.5	-2.0	0.00	3.60	16.5	71.9
105	15.0	-2.0	0.00	3.60	16.5	71.9
106	22.1	2.1	1.10	3.60	16.5	71.9
107	17.0	13.5	0.02	3.60	16.5	71.9
108	11.5	-1.8	0.03	3.60	16.5	71.9
109	16.8	-0.2	0.96	3.60	16.5	71.9
110	11.5	7.5	0.72	3.60	16.5	71.9
111	4.8	-3.0	0.00	3.60	16.5	71.9
112	8.8	-3.9	0.00	3.60	16.5	71.9
