Elora1996						
1	-2	-4	0.1	3.85	6.948	88.84
2	-12	-14.5	0	3.85	2.088	73.44
3	-10	-16.5	0	3.85	2.124	65.18
4	-12	-21	0.05	3.85	6.156	77.35
5	-8	-19	0	3.85	5.184	72.68
6	-8	-23	0	3.85	6.84	73.34
7	-8	-17	0	3.85	6.3	67.47
8	-4	-23	0	3.85	7.38	66.36
9	-5.5	-13	0.32	3.85	2.664	77.13
10	-9	-16	0	3.85	5.508	78.67
11	-7.5	-21	0	3.85	4.824	74.03
12	-3	-20	0	3.85	8.244	79.75
13	-1	-11	0	3.85	4.284	84.56
14	0	-4	0	3.85	4.644	85.74
15	-9	-18	0	3.85	6.516	69.91
16	5	-17.5	1.1	3.85	2.556	94.92
17	6	-10	0.56	3.85	7.74	92.93
18	11	2.5	1.78	3.85	5.724	85.44
19	-2.5	-3	0.2	3.85	4.104	88.49
20	-6.5	-12	0	3.85	7.092	65.52
21	-3	-13	0	3.85	6.732	76.54
22	2.5	-8.5	0	3.85	7.38	76.18
23	2.5	-4	0.36	3.85	5.04	88.32
24	2.5	-1.5	0.2	3.85	5.004	92
25	-4.5	-14.5	0.32	3.85	4.824	64.66
26	4.5	-12	2.02	3.85	6.408	81.15
27	0.5	-5	0.36	3.85	5.94	79.26
28	-5	-10.5	0.4	3.85	7.02	78.4
29	0.5	-14.5	0.6	3.85	4.932	77.74
30	-11	-13	0	3.85	8.028	66.16
31	-10	-18	0	3.7	7.596	76.36
32	-7	-22	0	3.7	10.692	65.37
33	-20	-22	0	3.7	9.792	63.72
34	-12	-24	0	3.7	10.152	68.67
35	-11	-25	0	3.7	11.628	64.6
36	-11	-21	0.12	3.7	10.116	64.97
37	-4.5	-19	0.04	3.7	8.82	75.67
38	1.5	-13.5	0.52	3.7	6.408	81.25
39	2.5	-5.5	1.1	3.7	5.76	92.89
40	1	-0.5	0.6	3.7	11.16	77.49
41	4	-2	0.6	3.7	9.936	90.58
42	3.5	-3	0.5	3.7	9.108	82.98
43	-13	-18.5	0	3.7	11.232	64.94
44	-7	-18.5	0.8	3.7	10.98	76.72
45	-4	-15	0	3.7	11.988	85.7
46	-6.5	-14	0	3.7	13.932	78.66
47	-11	-22	0	3.7	11.304	80.39
48	-9	-19	0.5	3.7	9.108	80.36
49	-11	-22	0	3.7	10.404	75.81
50	-8	-16	0.08	3.7	7.956	84.04
