%Averages and standard deviations in ng N2O-N/(m2s); n is number of 30 min periods.
%Totals and averages of the daily means
%Year,DOY,mean,stdev,n,
2022.000000,1.000000,1.461431,4.823249,6.000000,
2022.000000,2.000000,2.306437,3.962686,8.000000,
2022.000000,3.000000,5.362047,2.400919,4.000000,
2022.000000,4.000000,8.618241,6.984279,8.000000,
2022.000000,5.000000,-2.336999,6.368180,5.000000,
2022.000000,6.000000,NaN,NaN,1.000000,
2022.000000,7.000000,18.697760,8.737783,6.000000,
2022.000000,8.000000,7.448067,6.044720,7.000000,
2022.000000,9.000000,25.842112,15.362798,7.000000,
2022.000000,10.000000,0.760405,18.557649,9.000000,
2022.000000,11.000000,12.164844,5.319165,11.000000,
2022.000000,12.000000,8.931290,3.894715,9.000000,
2022.000000,13.000000,NaN,NaN,2.000000,
2022.000000,14.000000,16.177275,1.321868,3.000000,
2022.000000,15.000000,NaN,NaN,0.000000,
2022.000000,16.000000,NaN,NaN,0.000000,
2022.000000,17.000000,3.293711,3.173891,4.000000,
2022.000000,18.000000,12.339175,3.278993,5.000000,
2022.000000,19.000000,15.844022,5.510783,11.000000,
2022.000000,20.000000,21.415946,7.140838,9.000000,
2022.000000,21.000000,NaN,NaN,0.000000,
2022.000000,22.000000,10.257188,5.613318,6.000000,
2022.000000,23.000000,12.726564,14.267351,6.000000,
2022.000000,24.000000,NaN,NaN,2.000000,
2022.000000,25.000000,23.832032,5.666268,4.000000,
2022.000000,26.000000,NaN,NaN,0.000000,
2022.000000,27.000000,11.859415,6.361382,8.000000,
2022.000000,28.000000,15.462035,3.155900,6.000000,
2022.000000,29.000000,NaN,NaN,0.000000,
2022.000000,30.000000,NaN,NaN,0.000000,
2022.000000,31.000000,NaN,NaN,0.000000,
2022.000000,32.000000,21.128383,19.132380,8.000000,
2022.000000,33.000000,21.144740,8.264945,5.000000,
2022.000000,34.000000,NaN,NaN,0.000000,
2022.000000,35.000000,NaN,NaN,1.000000,
2022.000000,36.000000,NaN,NaN,1.000000,
2022.000000,37.000000,NaN,NaN,0.000000,
2022.000000,38.000000,NaN,NaN,1.000000,
2022.000000,39.000000,13.526886,2.463338,5.000000,
2022.000000,40.000000,10.992715,5.266484,5.000000,
2022.000000,41.000000,10.974090,5.060199,7.000000,
2022.000000,42.000000,17.742403,5.168274,4.000000,
2022.000000,43.000000,19.488822,11.045912,8.000000,
2022.000000,44.000000,NaN,NaN,0.000000,
2022.000000,45.000000,NaN,NaN,2.000000,
2022.000000,46.000000,42.301490,23.987779,4.000000,
2022.000000,47.000000,15.903063,4.568714,3.000000,
2022.000000,48.000000,NaN,NaN,0.000000,
2022.000000,49.000000,1.160696,3.068553,4.000000,
2022.000000,50.000000,4.704674,14.434952,9.000000,
