%ERS4 N2O fluxes for plot 4 year 2022
% Year, Date, Plot,N2O flux, flux_l, grad, K, u*, cup1, H, Ts,int_z_l,int_z_u,d, z0, fetch_intake_big,fetch_intake_small,BL, Filter, TGA_F,u* info
% , doy, ,ng N2O-N/(m2s), ng N2O-N/(m2s), ng/m3, m2/s, m/s,m/s, W/m2,oC,m,m,m,m,m,m, , ,
2022.000000,2.083333,4.000000,9.482904,9.482904,44.838781,0.105744,0.365386,4.170000,1.342911,269.050545,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,2.166667,4.000000,-3.985213,-3.985213,-20.427980,0.097543,0.337047,4.114000,5.759065,268.339466,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,2.250000,4.000000,NaN,NaN,22.715377,NaN,NaN,4.083000,NaN,267.149279,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,2.333333,4.000000,4.342962,4.342962,31.360570,0.069242,0.239258,3.349000,2.689719,265.429924,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,2.416667,4.000000,12.860346,12.860346,91.845104,0.070011,0.241914,3.226000,2.755391,265.189785,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,2.500000,4.000000,1.375197,1.375197,7.792104,0.088243,0.304912,4.686000,5.950682,265.629598,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,2.583333,4.000000,-3.398033,-3.398033,-19.616433,0.086612,0.299276,4.187000,9.066702,265.653002,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,2.666667,4.000000,-7.569657,-7.569657,-65.501417,0.057782,0.217748,3.478000,-11.927290,264.927518,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,2.750000,4.000000,NaN,NaN,138.495338,0.013412,0.071125,1.622000,-4.931001,262.651707,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,2.833333,4.000000,-3.583211,-3.583211,-46.895166,0.038204,0.150584,2.313000,-12.334200,261.822211,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,2.916667,4.000000,NaN,NaN,186.000932,0.028740,0.072821,1.330000,2.709764,260.259855,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,3.000000,4.000000,NaN,NaN,NaN,0.014694,0.070991,1.066000,-3.661573,257.940180,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% tga filt,,%      
2022.000000,3.083333,4.000000,NaN,NaN,704.432613,0.035509,0.095001,0.594000,4.672629,258.086864,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,3.166667,4.000000,NaN,NaN,131.119613,0.008220,0.069105,0.437000,-12.200610,256.330768,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,3.250000,4.000000,3.737775,3.737775,44.328585,0.042160,0.176182,1.547000,-29.515620,257.402093,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,3.333333,4.000000,NaN,NaN,52.151227,0.031446,0.090580,0.707000,2.657414,258.897021,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,3.416667,4.000000,NaN,NaN,62.752110,0.040143,0.078664,1.098000,8.474033,259.869561,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,3.500000,4.000000,NaN,NaN,53.972947,0.048831,0.098143,1.066000,15.238540,261.837194,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,3.583333,4.000000,NaN,NaN,60.854605,0.046501,0.087420,1.521000,13.097130,263.690034,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,3.666667,4.000000,2.267503,2.267503,28.120136,0.040318,0.139314,2.164000,-1.318508,265.250561,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,3.750000,4.000000,NaN,NaN,-6.210426,0.019463,0.082816,1.682000,-3.386708,264.617188,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,3.833333,4.000000,NaN,NaN,151.085534,0.005249,0.043117,0.753000,-2.845783,261.785452,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,3.916667,4.000000,NaN,NaN,419.234980,0.029478,0.062718,0.571000,3.319550,260.869471,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,4.000000,4.000000,NaN,NaN,NaN,0.015562,0.090473,1.651000,-13.003150,262.375605,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% tga filt,,%      
2022.000000,4.083333,4.000000,1.643835,1.643835,30.450279,0.026992,0.122618,2.103000,-14.909810,263.795506,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,4.166667,4.000000,-1.793820,-1.793820,-15.737154,0.056993,0.212894,3.056000,-20.091280,265.725603,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,4.250000,4.000000,5.950836,5.950836,47.684080,0.062399,0.215610,3.482000,-4.037480,266.905626,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,4.333333,4.000000,0.883343,0.883343,8.632635,0.051163,0.176787,2.684000,-1.946528,267.073565,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,4.416667,4.000000,8.558547,8.558547,60.347012,0.070911,0.245024,3.794000,-1.765519,267.308017,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,4.500000,4.000000,0.550876,0.550876,3.672102,0.075008,0.259181,3.645000,0.885397,269.565474,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,4.583333,4.000000,NaN,NaN,52.085900,NaN,NaN,3.507000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,4.666667,4.000000,17.675129,17.675129,114.737066,0.077024,0.266148,2.714000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,4.750000,4.000000,NaN,NaN,30.332285,NaN,NaN,2.655000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,4.833333,4.000000,7.222169,7.222169,76.081693,0.047463,0.164003,1.698000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,4.916667,4.000000,1.612606,1.612606,12.671290,0.063632,0.219873,2.325000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,5.000000,4.000000,5.732562,5.732562,71.186136,0.040265,0.139129,1.415000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,5.083333,4.000000,9.335915,9.335915,84.217543,0.055427,0.191522,1.974000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,5.166667,4.000000,-3.276546,-3.276546,-18.946759,0.086467,0.298776,3.088000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,5.250000,4.000000,NaN,NaN,34.588853,NaN,NaN,4.007000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,5.333333,4.000000,NaN,NaN,-2.835038,NaN,NaN,3.960000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,5.416667,4.000000,NaN,NaN,71.351565,NaN,NaN,5.576000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,5.500000,4.000000,NaN,NaN,102.150319,NaN,NaN,5.192000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,5.583333,4.000000,NaN,NaN,-0.751849,NaN,NaN,6.212000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,5.666667,4.000000,NaN,NaN,4.786494,NaN,NaN,7.710000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,5.750000,4.000000,NaN,NaN,70.430858,NaN,NaN,7.030000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,5.833333,4.000000,NaN,NaN,76.832198,NaN,NaN,7.770000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,5.916667,4.000000,NaN,NaN,NaN,0.177600,0.613673,6.607000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% tga filt,% manual filter,%      
2022.000000,6.000000,4.000000,NaN,NaN,1.613726,NaN,NaN,6.342000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,6.083333,4.000000,NaN,NaN,NaN,NaN,NaN,6.337000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% tga filt,% manual filter,%      
2022.000000,6.166667,4.000000,NaN,NaN,-19.995974,NaN,NaN,6.157000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,6.250000,4.000000,NaN,NaN,-47.042190,NaN,NaN,4.919000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,6.333333,4.000000,NaN,NaN,-36.076173,NaN,NaN,4.983000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,6.416667,4.000000,NaN,NaN,-81.050025,NaN,NaN,5.000000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,6.500000,4.000000,NaN,NaN,41.861596,NaN,NaN,5.857000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,6.583333,4.000000,NaN,NaN,21.240299,NaN,NaN,5.659000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,6.666667,4.000000,NaN,NaN,58.318313,NaN,NaN,4.259000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,6.750000,4.000000,NaN,NaN,91.686542,NaN,NaN,2.628000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,6.833333,4.000000,NaN,NaN,33.391339,NaN,NaN,2.363000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,6.916667,4.000000,NaN,NaN,47.236586,NaN,NaN,1.640000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,7.000000,4.000000,0.108489,0.108489,1.170937,0.046326,0.160073,1.664000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,7.083333,4.000000,0.325479,0.325479,3.987327,0.040814,0.141028,1.394000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,7.166667,4.000000,16.049861,16.049861,116.549424,0.068854,0.237917,2.549000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,7.250000,4.000000,3.013430,3.013430,31.480559,0.047862,0.165380,1.671000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,7.333333,4.000000,NaN,NaN,NaN,0.023621,0.081618,0.828000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% tga filt,% manual filter,%      
2022.000000,7.416667,4.000000,-7.808025,-7.808025,-65.550657,0.059557,0.205792,2.189000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,7.500000,4.000000,NaN,NaN,NaN,0.119418,0.412632,4.380000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% tga filt,,%      
2022.000000,7.583333,4.000000,14.121065,14.121065,51.404955,0.137351,0.474599,5.084000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,7.666667,4.000000,NaN,NaN,NaN,0.129869,0.448744,4.789000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% tga filt,% manual filter,%      
2022.000000,7.750000,4.000000,NaN,NaN,189.432563,0.024451,0.113190,1.825000,-12.670080,260.551394,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,7.833333,4.000000,1.794066,1.794066,21.028668,0.042658,0.166416,2.285000,-7.642119,262.021980,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,7.916667,4.000000,NaN,NaN,114.918272,0.019146,0.102067,1.977000,-14.908880,259.628339,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,8.000000,4.000000,NaN,NaN,384.369980,0.049373,0.079455,0.767000,15.015930,256.626238,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,8.083333,4.000000,NaN,NaN,327.758805,0.007383,0.057814,0.964000,-6.334874,255.131534,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,8.166667,4.000000,NaN,NaN,474.044061,0.009391,0.076258,0.746000,-15.520890,253.208282,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,8.250000,4.000000,NaN,NaN,NaN,NaN,NaN,1.128000,-17.492160,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% tga filt,% manual filter,%      
2022.000000,8.333333,4.000000,NaN,NaN,411.358417,0.005404,0.058000,1.022000,-10.661490,255.519499,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,8.416667,4.000000,NaN,NaN,14.131323,0.050187,0.116460,1.686000,15.889010,260.288441,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% u* low,,%      
2022.000000,8.500000,4.000000,15.006830,15.006830,90.858465,0.082584,0.249063,4.046000,16.971340,265.489958,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,8.583333,4.000000,-7.153592,-7.153592,-36.564441,0.097822,0.338010,5.596000,10.026160,267.352978,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,8.666667,4.000000,9.979003,9.979003,78.436216,0.063612,0.245668,4.033000,-22.401030,268.948335,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,8.750000,4.000000,10.909103,10.909103,83.352515,0.065440,0.242207,3.716000,-12.955470,268.663135,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,8.833333,4.000000,2.935102,2.935102,26.199985,0.056013,0.193547,3.148000,-5.946635,269.541454,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,8.916667,4.000000,-1.466299,-1.466299,-6.849851,0.107031,0.369833,3.940000,NaN,270.843692,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,9.000000,4.000000,-5.996400,-5.996400,-33.235436,0.090211,0.311712,5.110000,22.732420,273.191699,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,9.083333,4.000000,NaN,NaN,2.499138,NaN,NaN,6.228000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,9.166667,4.000000,NaN,NaN,133.168398,NaN,NaN,5.278000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,9.250000,4.000000,NaN,NaN,120.927045,NaN,NaN,5.323000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,9.333333,4.000000,NaN,NaN,58.389276,NaN,NaN,5.079000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% low winds,,%      
2022.000000,9.416667,4.000000,26.549012,26.549012,74.303643,0.178652,0.617309,6.672000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,9.500000,4.000000,43.783765,43.783765,104.740044,0.209012,0.722212,7.810000,NaN,NaN,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,9.583333,4.000000,4.304426,4.304426,22.813956,0.094338,0.325971,6.796000,-3.954309,273.262954,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,9.666667,4.000000,9.839322,9.839322,48.216453,0.102033,0.352561,7.060000,7.065608,271.286460,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,9.750000,4.000000,38.669180,38.669180,98.222981,0.196844,0.680168,7.330000,NaN,267.357251,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,9.833333,4.000000,3.325045,3.325045,9.590219,0.173356,0.599009,6.472000,NaN,265.680855,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,9.916667,4.000000,2.295032,2.295032,18.790741,0.061068,0.211013,5.951000,-4.617454,264.727053,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,10.000000,4.000000,29.238702,29.238702,86.354382,0.169295,0.584976,6.349000,NaN,263.468859,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,10.083333,4.000000,NaN,4.877882,21.530207,0.113280,0.391424,5.917000,-25.703660,262.294341,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% opposite plot u*
2022.000000,10.166667,4.000000,1.023244,1.023244,6.587230,0.077669,0.287828,5.715000,-22.143340,262.051423,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,10.250000,4.000000,7.011963,7.011963,45.431707,0.077170,0.287653,5.462000,-24.011410,261.602058,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,%      
2022.000000,10.333333,4.000000,NaN,4.025316,18.715705,0.107538,0.371585,6.430000,-6.308826,261.898431,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% opposite plot u*
2022.000000,10.416667,4.000000,-10.579435,-10.579435,-28.699343,0.184315,0.636876,6.915000,NaN,261.616148,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,%         ,,% uncorrected u*
2022.000000,10.500000,4.000000,NaN,NaN,NaN,0.186680,0.645047,7.030000,NaN,261.833594,0.620000,1.120000,0.117920,0.012320,1000.000000,1000.000000,40.753247,% tga filt,% manual filter,%      
2022.000000,10.583333,4.000000,NaN,6.669560,25.394462,0.131319,0.453824,7.250000,24.087270,261.987424,0.619684,1.119684,0.117708,0.012298,1000.000000,1000.000000,40.817694,%         ,,% opposite plot u*
2022.000000,10.666667,4.000000,12.788096,12.788096,32.075341,0.199345,0.689050,7.470000,NaN,261.605040,0.619263,1.119263,0.117426,0.012268,1000.000000,1000.000000,40.906179,%         ,,% uncorrected u*
2022.000000,10.750000,4.000000,-6.994521,-6.994521,-22.260411,0.157107,0.543160,5.899000,NaN,261.221881,0.618842,1.118842,0.117144,0.012239,1000.000000,1000.000000,40.991748,%         ,,% uncorrected u*
2022.000000,10.833333,4.000000,21.997527,21.997527,92.508668,0.118894,0.411132,4.436000,NaN,259.795624,0.618421,1.118421,0.116862,0.012209,1000.000000,1000.000000,41.081088,%         ,,% uncorrected u*
2022.000000,10.916667,4.000000,17.468149,17.468149,125.408361,0.069645,0.240878,3.320000,-5.226003,258.123069,0.618000,1.118000,0.116580,0.012180,1000.000000,1000.000000,41.167488,%         ,,%      
2022.000000,11.000000,4.000000,NaN,NaN,107.668665,0.024724,0.113945,2.047000,-12.729380,255.630247,0.617579,1.117579,0.116298,0.012151,1000.000000,1000.000000,41.254300,% u* low,,%      
2022.000000,11.083333,4.000000,NaN,NaN,473.680040,0.016104,0.076073,1.119000,-4.171727,254.049215,0.617158,1.117158,0.116016,0.012121,1000.000000,1000.000000,41.344939,% u* low,,%      
2022.000000,11.166667,4.000000,6.050808,6.050808,54.942125,0.055065,0.190566,2.889000,1.541330,256.306523,0.616737,1.116737,0.115734,0.012092,1000.000000,1000.000000,41.432600,%         ,,%      
2022.000000,11.250000,4.000000,9.697359,9.697359,78.058035,0.062116,0.192458,2.135000,14.497750,255.715334,0.616316,1.116316,0.115452,0.012062,1000.000000,1000.000000,41.524125,%         ,,%      
2022.000000,11.333333,4.000000,3.526818,3.526818,36.019791,0.048957,0.129662,2.314000,12.752000,255.862009,0.615895,1.115895,0.115169,0.012033,1000.000000,1000.000000,41.612732,%         ,,%      
2022.000000,11.416667,4.000000,-1.090220,-1.090220,-10.759448,0.050663,0.121699,2.217000,16.091570,256.671420,0.615474,1.115474,0.114887,0.012003,1000.000000,1000.000000,41.705157,%         ,,%      
2022.000000,11.500000,4.000000,-2.562687,-2.562687,-17.806187,0.071961,0.211691,3.059000,30.080810,258.387640,0.615053,1.115053,0.114605,0.011974,1000.000000,1000.000000,41.794555,%         ,,%      
2022.000000,11.583333,4.000000,6.609427,6.609427,43.322885,0.076281,0.238110,3.652000,25.549300,260.512114,0.614632,1.114632,0.114323,0.011944,1000.000000,1000.000000,41.887894,%         ,,%      
2022.000000,11.666667,4.000000,1.466942,1.466942,9.420141,0.077862,0.269783,3.923000,13.336190,261.769053,0.614211,1.114211,0.114041,0.011915,1000.000000,1000.000000,41.978179,%         ,,%      
2022.000000,11.750000,4.000000,-3.346727,-3.346727,-25.822245,0.064803,0.224581,4.482000,2.800689,262.677913,0.613789,1.113789,0.113759,0.011885,1000.000000,1000.000000,42.072360,%         ,,%      
2022.000000,11.833333,4.000000,11.264246,11.264246,59.534767,0.094602,0.327918,5.414000,-18.733960,263.660383,0.613368,1.113368,0.113477,0.011856,1000.000000,1000.000000,42.163546,%         ,,%      
2022.000000,11.916667,4.000000,3.386883,3.386883,19.090039,0.088708,0.307549,5.083000,-19.596260,265.983446,0.612947,1.112947,0.113195,0.011826,1000.000000,1000.000000,42.258752,%         ,,%      
2022.000000,12.000000,4.000000,9.826979,9.826979,60.388286,0.081365,0.305351,4.777000,-29.921880,268.196707,0.612526,1.112526,0.112913,0.011797,1000.000000,1000.000000,42.350852,%         ,,%      
2022.000000,12.083333,4.000000,NaN,NaN,NaN,0.116810,0.405140,6.429000,-17.149130,270.284028,0.612105,1.112105,0.112631,0.011767,1000.000000,1000.000000,42.447013,% tga filt,% manual filter,%      
2022.000000,12.166667,4.000000,-14.863040,-14.863040,-62.545052,0.118819,0.412189,6.722000,-21.184670,270.774782,0.611684,1.111684,0.112348,0.011738,1000.000000,1000.000000,42.540126,%         ,,%      
