%ERS4 CO2 fluxes for plot 2 year 2022
% Year, Date, Plot,CO2 flux, flux_l, grad, K, u*, cup1, H, Ts,int_z_l,int_z_u,d, z0, fetch_intake_big,fetch_intake_small,BL, Filter, TGA_F,u* info
% , doy, ,ug CO2/(m2s), ug CO2/(m2s), ug/m3, m2/s, m/s,m/s, W/m2,oC,m,m,m,m,m,m, , ,
2022.000000,2.458333,2.000000,16.786020,16.786020,108.944340,0.077039,0.281056,3.697000,7.026283,265.085654,0.570000,1.070000,0.104597,0.010928,1000.000000,1000.000000,42.588122,%         ,,%      
2022.000000,2.541667,2.000000,23.836601,23.836601,142.704794,0.083517,0.304690,4.553000,12.061900,265.194297,0.570000,1.070000,0.104601,0.010929,1000.000000,1000.000000,42.583859,%         ,,%      
2022.000000,2.625000,2.000000,18.377788,18.377788,116.080915,0.079159,0.288794,3.781000,-7.928717,265.023632,0.570000,1.070000,0.104606,0.010929,1000.000000,1000.000000,42.583402,%         ,,%      
2022.000000,2.708333,2.000000,NaN,NaN,329.864580,0.026391,0.119288,2.101000,-10.964190,263.491041,0.570000,1.070000,0.104610,0.010929,1000.000000,1000.000000,42.583036,% u* low,,%      
2022.000000,2.791667,2.000000,NaN,NaN,878.481581,0.014746,0.082878,1.796000,-8.335818,260.987865,0.570000,1.070000,0.104615,0.010930,1000.000000,1000.000000,42.578683,% u* low,,%      
2022.000000,2.875000,2.000000,17.665964,17.665964,240.993772,0.036652,0.160865,2.572000,-22.920910,261.292153,0.570000,1.070000,0.104619,0.010930,1000.000000,1000.000000,42.578317,%         ,,%      
2022.000000,2.958333,2.000000,NaN,NaN,4732.805505,0.010237,0.040691,1.067000,-0.163641,258.982293,0.570000,1.070000,0.104624,0.010931,1000.000000,1000.000000,42.573964,% u* low,,%      
2022.000000,3.041667,2.000000,NaN,NaN,1543.199395,0.011788,0.057547,1.210000,-1.748511,258.381945,0.570000,1.070000,0.104628,0.010931,1000.000000,1000.000000,42.573598,% u* low,,%      
2022.000000,3.125000,2.000000,NaN,NaN,4928.664047,0.018914,0.079511,0.931000,-2.082610,256.514839,0.570000,1.070000,0.104633,0.010932,1000.000000,1000.000000,42.569246,% u* low,,%      
2022.000000,3.208333,2.000000,NaN,NaN,1298.098549,0.013684,0.036911,1.741000,0.361289,256.161322,0.570000,1.070000,0.104637,0.010932,1000.000000,1000.000000,42.568880,% u* low,,%      
2022.000000,3.291667,2.000000,NaN,NaN,336.737996,0.024802,0.073987,1.591000,0.720696,257.806745,0.570000,1.070000,0.104642,0.010933,1000.000000,1000.000000,42.564529,% u* low,,%      
2022.000000,3.375000,2.000000,NaN,NaN,161.117476,0.030771,0.062065,1.346000,4.741556,259.146545,0.570000,1.070000,0.104646,0.010933,1000.000000,1000.000000,42.564164,% u* low,,%      
2022.000000,3.458333,2.000000,19.423794,19.423794,190.060937,0.051099,0.138340,1.833000,18.730780,260.656645,0.570000,1.070000,0.104650,0.010934,1000.000000,1000.000000,42.559905,%         ,,%      
2022.000000,3.541667,2.000000,NaN,NaN,189.505715,0.046095,0.070326,1.142000,14.385740,262.532621,0.570000,1.070000,0.104655,0.010934,1000.000000,1000.000000,42.559448,% u* low,,%      
2022.000000,3.625000,2.000000,NaN,NaN,170.267865,0.031270,0.083694,2.053000,4.354651,264.505975,0.570000,1.070000,0.104659,0.010935,1000.000000,1000.000000,42.555190,% u* low,,%      
2022.000000,3.708333,2.000000,14.266382,14.266382,176.815717,0.040343,0.147193,2.108000,-2.027639,264.778546,0.570000,1.070000,0.104664,0.010935,1000.000000,1000.000000,42.554733,%         ,,%      
2022.000000,3.791667,2.000000,NaN,NaN,4273.549424,0.025845,0.043593,0.619000,2.667113,262.352567,0.570000,1.070000,0.104668,0.010935,1000.000000,1000.000000,42.554367,% u* low,,%      
2022.000000,3.875000,2.000000,NaN,NaN,689.322067,0.007896,0.062090,1.520000,-7.520926,261.323624,0.570000,1.070000,0.104673,0.010936,1000.000000,1000.000000,42.550018,% u* low,,%      
2022.000000,3.958333,2.000000,NaN,NaN,499.766346,0.004707,0.056419,1.460000,-11.156490,261.807082,0.570000,1.070000,0.104677,0.010936,1000.000000,1000.000000,42.549653,% u* low,,%      
2022.000000,4.041667,2.000000,NaN,NaN,1553.515427,0.003973,0.050632,1.259000,-8.785937,262.672289,0.570000,1.070000,0.104682,0.010937,1000.000000,1000.000000,42.545305,% u* low,,%      
2022.000000,4.125000,2.000000,NaN,NaN,245.303944,0.019780,0.102755,2.333000,-12.474830,264.222230,0.570000,1.070000,0.104686,0.010937,1000.000000,1000.000000,42.544939,% u* low,,%      
2022.000000,4.208333,2.000000,13.065443,13.065443,136.759890,0.047768,0.174292,3.083000,-4.355284,266.024184,0.570000,1.070000,0.104691,0.010938,1000.000000,1000.000000,42.540592,%         ,,%      
2022.000000,4.291667,2.000000,15.648549,15.648549,156.384127,0.050032,0.182556,3.684000,-1.158428,266.943254,0.570000,1.070000,0.104695,0.010938,1000.000000,1000.000000,42.540227,%         ,,%      
2022.000000,4.375000,2.000000,10.198053,10.198053,106.470807,0.047891,0.174745,3.575000,1.979196,266.866219,0.570000,1.070000,0.104700,0.010939,1000.000000,1000.000000,42.535881,%         ,,%      
2022.000000,4.458333,2.000000,13.752431,13.752431,134.895217,0.050974,0.185996,3.382000,2.956313,267.763222,0.570000,1.070000,0.104704,0.010939,1000.000000,1000.000000,42.535515,%         ,,%      
2022.000000,4.541667,2.000000,NaN,NaN,NaN,NaN,NaN,3.022000,NaN,NaN,0.570000,1.070000,0.104708,0.010940,1000.000000,1000.000000,42.531261,% tga filt,,%      
2022.000000,4.625000,2.000000,21.904385,21.904385,148.305395,0.073849,0.269464,3.067000,NaN,NaN,0.570000,1.070000,0.104713,0.010940,1000.000000,1000.000000,42.530804,%         ,,% uncorrected u*
2022.000000,4.708333,2.000000,NaN,NaN,181.867970,NaN,NaN,2.940000,NaN,NaN,0.570000,1.070000,0.104717,0.010941,1000.000000,1000.000000,42.526552,% low winds,,%      
2022.000000,4.791667,2.000000,NaN,NaN,165.097097,NaN,NaN,2.488000,NaN,NaN,0.570000,1.070000,0.104722,0.010941,1000.000000,1000.000000,42.526095,% low winds,,%      
2022.000000,4.875000,2.000000,NaN,NaN,235.317816,NaN,NaN,1.869000,NaN,NaN,0.570000,1.070000,0.104726,0.010942,1000.000000,1000.000000,42.521842,% low winds,,%      
2022.000000,4.958333,2.000000,24.699805,24.699805,307.039881,0.040222,0.146770,1.640000,NaN,NaN,0.570000,1.070000,0.104731,0.010942,1000.000000,1000.000000,42.521385,%         ,,% uncorrected u*
2022.000000,5.041667,2.000000,69.200727,69.200727,908.296611,0.038094,0.139003,1.515000,NaN,NaN,0.570000,1.070000,0.104735,0.010942,1000.000000,1000.000000,42.521020,%         ,,% uncorrected u*
2022.000000,5.125000,2.000000,23.845457,23.845457,248.729954,0.047934,0.174913,1.951000,NaN,NaN,0.570000,1.070000,0.104740,0.010943,1000.000000,1000.000000,42.516677,%         ,,% uncorrected u*
2022.000000,5.208333,2.000000,NaN,NaN,107.353294,NaN,NaN,3.886000,NaN,NaN,0.570000,1.070000,0.104744,0.010943,1000.000000,1000.000000,42.516312,% low winds,,%      
2022.000000,5.291667,2.000000,26.753844,26.753844,132.525179,0.100939,0.368331,4.225000,NaN,NaN,0.570000,1.070000,0.104749,0.010944,1000.000000,1000.000000,42.511970,%         ,,% uncorrected u*
2022.000000,5.375000,2.000000,NaN,NaN,95.381559,NaN,NaN,5.419000,NaN,NaN,0.570000,1.070000,0.104753,0.010944,1000.000000,1000.000000,42.511605,% low winds,,%      
2022.000000,5.458333,2.000000,NaN,NaN,NaN,NaN,NaN,5.872000,NaN,NaN,0.570000,1.070000,0.104757,0.010945,1000.000000,1000.000000,42.507355,% tga filt,% manual filter,%      
2022.000000,5.541667,2.000000,NaN,NaN,31.915147,NaN,NaN,6.356000,NaN,NaN,0.570000,1.070000,0.104762,0.010945,1000.000000,1000.000000,42.506898,% low winds,,%      
2022.000000,5.625000,2.000000,NaN,NaN,128.516831,NaN,NaN,5.480000,NaN,NaN,0.570000,1.070000,0.104766,0.010946,1000.000000,1000.000000,42.502649,% low winds,,%      
2022.000000,5.708333,2.000000,NaN,NaN,96.317235,NaN,NaN,7.180000,NaN,NaN,0.570000,1.070000,0.104771,0.010946,1000.000000,1000.000000,42.502193,% low winds,,%      
2022.000000,5.791667,2.000000,NaN,NaN,93.135401,NaN,NaN,7.930000,NaN,NaN,0.570000,1.070000,0.104775,0.010947,1000.000000,1000.000000,42.497945,% low winds,,%      
2022.000000,5.875000,2.000000,NaN,NaN,88.430409,NaN,NaN,6.992000,NaN,NaN,0.570000,1.070000,0.104780,0.010947,1000.000000,1000.000000,42.497488,% low winds,,%      
2022.000000,5.958333,2.000000,33.939331,33.939331,124.494514,0.136309,0.497424,5.787000,NaN,NaN,0.570000,1.070000,0.104784,0.010948,1000.000000,1000.000000,42.493241,%         ,,% uncorrected u*
2022.000000,6.041667,2.000000,NaN,NaN,99.938109,NaN,NaN,6.899000,NaN,NaN,0.570000,1.070000,0.104789,0.010948,1000.000000,1000.000000,42.492784,% low winds,,%      
2022.000000,6.125000,2.000000,NaN,NaN,122.536373,NaN,NaN,6.222000,NaN,NaN,0.570000,1.070000,0.104793,0.010949,1000.000000,1000.000000,42.488538,% low winds,,%      
2022.000000,6.208333,2.000000,NaN,NaN,79.592603,NaN,NaN,4.239000,NaN,NaN,0.570000,1.070000,0.104798,0.010949,1000.000000,1000.000000,42.488081,% low winds,,%      
2022.000000,6.291667,2.000000,NaN,NaN,127.725368,NaN,NaN,4.175000,NaN,NaN,0.570000,1.070000,0.104802,0.010949,1000.000000,1000.000000,42.487716,% low winds,,%      
2022.000000,6.375000,2.000000,NaN,NaN,107.016490,NaN,NaN,5.490000,NaN,NaN,0.570000,1.070000,0.104807,0.010950,1000.000000,1000.000000,42.483379,% low winds,,%      
2022.000000,6.458333,2.000000,NaN,NaN,109.871761,NaN,NaN,4.883000,NaN,NaN,0.570000,1.070000,0.104811,0.010950,1000.000000,1000.000000,42.483014,% low winds,,%      
2022.000000,6.541667,2.000000,NaN,NaN,133.458456,NaN,NaN,5.791000,NaN,NaN,0.570000,1.070000,0.104815,0.010951,1000.000000,1000.000000,42.478769,% low winds,,%      
2022.000000,6.625000,2.000000,NaN,NaN,117.969809,NaN,NaN,4.923000,NaN,NaN,0.570000,1.070000,0.104820,0.010951,1000.000000,1000.000000,42.478312,% low winds,,%      
2022.000000,6.708333,2.000000,NaN,NaN,NaN,NaN,NaN,3.526000,NaN,NaN,0.570000,1.070000,0.104824,0.010952,1000.000000,1000.000000,42.474069,% tga filt,% manual filter,%      
2022.000000,6.791667,2.000000,14.005849,14.005849,136.837716,0.051177,0.186770,2.136000,NaN,NaN,0.570000,1.070000,0.104829,0.010952,1000.000000,1000.000000,42.473612,%         ,,% uncorrected u*
2022.000000,6.875000,2.000000,NaN,NaN,165.098724,NaN,NaN,1.868000,NaN,NaN,0.570000,1.070000,0.104833,0.010953,1000.000000,1000.000000,42.469369,% low winds,,%      
2022.000000,6.958333,2.000000,NaN,NaN,126.999561,NaN,NaN,2.228000,NaN,NaN,0.570000,1.070000,0.104838,0.010953,1000.000000,1000.000000,42.468913,% low winds,,%      
2022.000000,7.041667,2.000000,NaN,NaN,939.077121,0.029182,0.106503,1.157000,NaN,NaN,0.570000,1.070000,0.104842,0.010954,1000.000000,1000.000000,42.464670,% u* low,,%      
2022.000000,7.125000,2.000000,30.582778,30.582778,394.493885,0.038762,0.141466,1.552000,NaN,NaN,0.570000,1.070000,0.104847,0.010954,1000.000000,1000.000000,42.464214,%         ,,% uncorrected u*
2022.000000,7.208333,2.000000,17.358023,17.358023,144.257173,0.060163,0.219574,2.534000,NaN,NaN,0.570000,1.070000,0.104851,0.010955,1000.000000,1000.000000,42.459973,%         ,,% uncorrected u*
2022.000000,7.291667,2.000000,NaN,NaN,1447.608261,0.028024,0.102279,1.066000,NaN,NaN,0.570000,1.070000,0.104856,0.010955,1000.000000,1000.000000,42.459516,% u* low,,%      
2022.000000,7.375000,2.000000,33.088777,33.088777,418.442137,0.039538,0.144301,1.586000,NaN,NaN,0.570000,1.070000,0.104860,0.010956,1000.000000,1000.000000,42.455276,%         ,,% uncorrected u*
2022.000000,7.458333,2.000000,22.595488,22.595488,132.542769,0.085238,0.311095,3.565000,NaN,NaN,0.570000,1.070000,0.104865,0.010956,1000.000000,1000.000000,42.454819,%         ,,% uncorrected u*
2022.000000,7.541667,2.000000,24.507227,24.507227,95.487639,0.128327,0.468357,5.370000,NaN,NaN,0.570000,1.070000,0.104869,0.010956,1000.000000,1000.000000,42.454454,%         ,,% uncorrected u*
2022.000000,7.625000,2.000000,22.278727,22.278727,93.237734,0.119473,0.436045,5.034000,NaN,NaN,0.570000,1.070000,0.104873,0.010957,1000.000000,1000.000000,42.450214,%         ,,% uncorrected u*
2022.000000,7.708333,2.000000,20.635950,20.635950,117.196842,0.088040,0.321325,3.699000,NaN,NaN,0.570000,1.070000,0.104878,0.010957,1000.000000,1000.000000,42.449758,%         ,,% uncorrected u*
2022.000000,7.791667,2.000000,NaN,NaN,443.989159,0.020898,0.092762,1.127000,-4.691398,260.155368,0.570000,1.070000,0.104882,0.010958,1000.000000,1000.000000,42.445519,% u* low,,%      
2022.000000,7.875000,2.000000,NaN,NaN,242.990821,0.019500,0.104703,1.977000,-14.737370,260.711785,0.570000,1.070000,0.104887,0.010958,1000.000000,1000.000000,42.445063,% u* low,,%      
2022.000000,7.958333,2.000000,NaN,NaN,582.194870,0.022773,0.109473,1.608000,-11.350150,258.585203,0.570000,1.070000,0.104891,0.010959,1000.000000,1000.000000,42.440825,% u* low,,%      
2022.000000,8.041667,2.000000,NaN,NaN,12359.752830,0.019846,0.088640,0.670000,-4.256187,256.535584,0.570000,1.070000,0.104896,0.010959,1000.000000,1000.000000,42.440369,% u* low,,%      
2022.000000,8.125000,2.000000,NaN,NaN,10545.628112,0.016001,0.066451,1.213000,-1.106734,254.959973,0.570000,1.070000,0.104900,0.010960,1000.000000,1000.000000,42.436131,% u* low,,%      
2022.000000,8.208333,2.000000,NaN,NaN,17231.069096,0.012155,0.050853,0.879000,-0.526911,253.304328,0.570000,1.070000,0.104905,0.010960,1000.000000,1000.000000,42.435675,% u* low,,%      
2022.000000,8.291667,2.000000,NaN,NaN,3598.256863,0.009875,0.047693,0.425000,-0.961715,253.984880,0.570000,1.070000,0.104909,0.010961,1000.000000,1000.000000,42.431439,% u* low,,%      
2022.000000,8.375000,2.000000,NaN,NaN,2696.827838,0.024163,0.063544,0.309000,2.073851,256.790323,0.570000,1.070000,0.104914,0.010961,1000.000000,1000.000000,42.430983,% u* low,,%      
2022.000000,8.458333,2.000000,19.231659,19.231659,143.803568,0.066868,0.200194,3.134000,14.149230,263.188882,0.570000,1.070000,0.104918,0.010962,1000.000000,1000.000000,42.426747,%         ,,%      
2022.000000,8.541667,2.000000,19.599352,19.599352,88.300130,0.110981,0.405085,5.328000,13.341980,266.529461,0.570000,1.070000,0.104923,0.010962,1000.000000,1000.000000,42.426291,%         ,,%      
2022.000000,8.625000,2.000000,23.059481,23.059481,122.948289,0.093777,0.342291,4.703000,-6.403077,267.954772,0.570000,1.070000,0.104927,0.010963,1000.000000,1000.000000,42.422056,%         ,,%      
2022.000000,8.708333,2.000000,11.414112,11.414112,100.850644,0.056589,0.222968,3.256000,-23.931690,268.232109,0.570000,1.070000,0.104931,0.010963,1000.000000,1000.000000,42.421691,%         ,,%      
2022.000000,8.791667,2.000000,14.450232,14.450232,151.475631,0.047698,0.185354,2.840000,-5.783053,268.930080,0.570000,1.070000,0.104936,0.010963,1000.000000,1000.000000,42.421235,%         ,,%      
2022.000000,8.875000,2.000000,15.115234,15.115234,119.338137,0.063329,0.231160,3.080000,-4.876227,269.795034,0.570000,1.070000,0.104940,0.010964,1000.000000,1000.000000,42.417001,%         ,,%      
2022.000000,8.958333,2.000000,11.052221,11.052221,73.367120,0.075321,0.274934,4.526000,-3.195287,271.547492,0.570000,1.070000,0.104945,0.010964,1000.000000,1000.000000,42.416545,%         ,,%      
2022.000000,9.041667,2.000000,16.067303,16.067303,89.712907,0.089548,0.326867,5.632000,16.147110,275.915132,0.570000,1.070000,0.104949,0.010965,1000.000000,1000.000000,42.412312,%         ,,% filled u*+H
2022.000000,9.125000,2.000000,NaN,NaN,95.064333,NaN,NaN,5.245000,NaN,NaN,0.570000,1.070000,0.104954,0.010965,1000.000000,1000.000000,42.411856,% low winds,,%      
2022.000000,9.208333,2.000000,NaN,NaN,84.628925,NaN,NaN,5.405000,NaN,NaN,0.570000,1.070000,0.104958,0.010966,1000.000000,1000.000000,42.407624,% low winds,,%      
2022.000000,9.291667,2.000000,NaN,NaN,39.724982,NaN,NaN,5.125000,NaN,NaN,0.570000,1.070000,0.104963,0.010966,1000.000000,1000.000000,42.407168,% low winds,,%      
2022.000000,9.375000,2.000000,NaN,NaN,74.863057,NaN,NaN,5.964000,NaN,NaN,0.570000,1.070000,0.104967,0.010967,1000.000000,1000.000000,42.402936,% low winds,,%      
2022.000000,9.458333,2.000000,30.575078,30.575078,105.324075,0.145148,0.529832,6.179000,NaN,NaN,0.570000,1.070000,0.104972,0.010967,1000.000000,1000.000000,42.402480,%         ,,% uncorrected u*
2022.000000,9.541667,2.000000,31.368383,31.368383,84.918133,0.184698,0.674206,7.820000,NaN,274.125245,0.570000,1.070000,0.104976,0.010968,1000.000000,1000.000000,42.398249,%         ,,% uncorrected u*
2022.000000,9.625000,2.000000,32.671674,32.671674,89.565135,0.182391,0.665788,7.740000,NaN,271.352735,0.570000,1.070000,0.104980,0.010968,1000.000000,1000.000000,42.397885,%         ,,% uncorrected u*
2022.000000,9.708333,2.000000,26.824334,26.824334,90.254177,0.148604,0.542461,6.281000,NaN,268.669657,0.570000,1.070000,0.104985,0.010969,1000.000000,1000.000000,42.393564,%         ,,% uncorrected u*
2022.000000,9.791667,2.000000,29.117766,29.117766,83.323611,0.174727,0.637822,7.370000,NaN,266.071651,0.570000,1.070000,0.104989,0.010969,1000.000000,1000.000000,42.393199,%         ,,% uncorrected u*
2022.000000,9.875000,2.000000,20.504832,20.504832,68.509841,0.149649,0.546281,6.342000,NaN,264.858762,0.570000,1.070000,0.104994,0.010970,1000.000000,1000.000000,42.388879,%         ,,% uncorrected u*
2022.000000,9.958333,2.000000,NaN,34.027559,115.806470,0.146916,0.536307,6.274000,-4.028137,263.865752,0.570000,1.070000,0.104998,0.010970,1000.000000,1000.000000,42.388514,%         ,,% opposite plot u*
2022.000000,10.041667,2.000000,30.138174,30.138174,104.005728,0.144887,0.528906,6.181000,NaN,262.573061,0.570000,1.070000,0.105003,0.010970,1000.000000,1000.000000,42.388058,%         ,,% uncorrected u*
2022.000000,10.125000,2.000000,13.763153,13.763153,77.530803,0.088759,0.324015,5.448000,-25.963110,261.904313,0.570000,1.070000,0.105007,0.010971,1000.000000,1000.000000,42.383830,%         ,,%      
2022.000000,10.208333,2.000000,NaN,13.957826,79.892950,0.087353,0.318885,5.961000,-25.514800,261.719270,0.570000,1.070000,0.105012,0.010971,1000.000000,1000.000000,42.383374,%         ,,% opposite plot u*
2022.000000,10.291667,2.000000,18.255660,18.255660,93.465386,0.097660,0.356512,5.751000,-18.393770,261.331294,0.570000,1.070000,0.105016,0.010972,1000.000000,1000.000000,42.379147,%         ,,%      
2022.000000,10.375000,2.000000,32.412935,32.412935,99.226241,0.163328,0.596242,6.970000,NaN,261.448235,0.570000,1.070000,0.105021,0.010972,1000.000000,1000.000000,42.378691,%         ,,% uncorrected u*
2022.000000,10.458333,2.000000,NaN,14.769561,76.309005,0.096775,0.353285,7.150000,11.557580,261.382000,0.570000,1.070000,0.105025,0.010973,1000.000000,1000.000000,42.374465,%         ,,% opposite plot u*
2022.000000,10.541667,2.000000,NaN,NaN,NaN,0.163522,0.596989,6.957000,NaN,261.753249,0.569895,1.069895,0.104959,0.010966,1000.000000,1000.000000,42.397957,% tga filt,% manual filter,%      
2022.000000,10.625000,2.000000,NaN,16.462958,79.047913,0.104133,0.380252,7.430000,10.654830,261.622227,0.569474,1.069474,0.104681,0.010937,1000.000000,1000.000000,42.497303,%         ,,% opposite plot u*
2022.000000,10.708333,2.000000,17.996385,17.996385,63.832937,0.140965,0.514861,6.009000,NaN,260.974602,0.569053,1.069053,0.104404,0.010908,1000.000000,1000.000000,42.597085,%         ,,% uncorrected u*
2022.000000,10.791667,2.000000,24.810575,24.810575,83.275776,0.148966,0.544205,6.299000,NaN,260.655866,0.568632,1.068632,0.104126,0.010879,1000.000000,1000.000000,42.697491,%         ,,% uncorrected u*
2022.000000,10.875000,2.000000,14.465012,14.465012,136.130297,0.053129,0.209249,3.013000,-10.084670,258.540775,0.568211,1.068211,0.103848,0.010850,1000.000000,1000.000000,42.798433,%         ,,%      
2022.000000,10.958333,2.000000,11.822058,11.822058,112.490772,0.052547,0.214581,3.030000,-16.432720,256.533469,0.567789,1.067789,0.103571,0.010821,1000.000000,1000.000000,42.899732,%         ,,%      
2022.000000,11.041667,2.000000,NaN,NaN,256.278938,0.020741,0.091176,1.781000,-4.204251,254.925110,0.567368,1.067368,0.103293,0.010792,1000.000000,1000.000000,43.001761,% u* low,,%      
2022.000000,11.125000,2.000000,NaN,NaN,268.635017,0.021740,0.095061,1.102000,-4.616044,254.624576,0.566947,1.066947,0.103016,0.010763,1000.000000,1000.000000,43.104246,% u* low,,%      
2022.000000,11.208333,2.000000,13.207876,13.207876,101.346332,0.065162,0.238312,2.837000,7.150410,256.082004,0.566526,1.066526,0.102738,0.010734,1000.000000,1000.000000,43.207378,%         ,,%      
2022.000000,11.291667,2.000000,NaN,NaN,82.402376,0.042427,0.117849,2.595000,10.499920,255.538546,0.566105,1.066105,0.102460,0.010705,1000.000000,1000.000000,43.311070,% u* low,,%      
2022.000000,11.375000,2.000000,12.065401,12.065401,132.669291,0.045472,0.125269,1.866000,13.130660,256.141690,0.565684,1.065684,0.102183,0.010676,1000.000000,1000.000000,43.415230,%         ,,%      
2022.000000,11.458333,2.000000,15.939108,15.939108,107.486489,0.074145,0.225313,2.535000,19.049240,257.291682,0.565263,1.065263,0.101905,0.010647,1000.000000,1000.000000,43.520053,%         ,,%      
2022.000000,11.541667,2.000000,18.586616,18.586616,120.343060,0.077223,0.253122,3.368000,34.666900,259.628070,0.564842,1.064842,0.101627,0.010618,1000.000000,1000.000000,43.625447,%         ,,%      
2022.000000,11.625000,2.000000,11.704883,11.704883,77.403534,0.075609,0.276824,4.036000,18.597240,261.071864,0.564421,1.064421,0.101350,0.010589,1000.000000,1000.000000,43.731325,%         ,,%      
2022.000000,11.708333,2.000000,13.964903,13.964903,76.808654,0.090907,0.332905,4.102000,7.726538,262.063846,0.564000,1.064000,0.101072,0.010560,1000.000000,1000.000000,43.837879,%         ,,%      
2022.000000,11.791667,2.000000,16.442032,16.442032,77.505210,0.106070,0.388519,5.004000,2.514937,263.300670,0.563579,1.063579,0.100794,0.010531,1000.000000,1000.000000,43.945019,%         ,,%      
2022.000000,11.875000,2.000000,19.529344,19.529344,85.376729,0.114372,0.419017,5.272000,-18.601420,264.357081,0.563158,1.063158,0.100517,0.010502,1000.000000,1000.000000,44.052657,%         ,,%      
2022.000000,11.958333,2.000000,11.238990,11.238990,80.268254,0.070009,0.281494,5.278000,-30.451690,266.887212,0.562737,1.062737,0.100239,0.010473,1000.000000,1000.000000,44.160985,%         ,,%      
2022.000000,12.041667,2.000000,10.558314,10.558314,66.673243,0.079180,0.290213,6.665000,-12.572330,269.680076,0.562316,1.062316,0.099961,0.010444,1000.000000,1000.000000,44.269916,%         ,,%      
2022.000000,12.125000,2.000000,17.855822,17.855822,72.769023,0.122688,0.449783,7.520000,-33.137160,270.257160,0.561895,1.061895,0.099684,0.010415,1000.000000,1000.000000,44.379357,%         ,,% filled u*+H
