%ERS4 CO2 fluxes for plot 1 year 2022
% Year, Date, Plot,CO2 flux, flux_l, grad, K, u*, cup1, H, Ts,int_z_l,int_z_u,d, z0, fetch_intake_big,fetch_intake_small,BL, Filter, TGA_F,u* info
% , doy, ,ug CO2/(m2s), ug CO2/(m2s), ug/m3, m2/s, m/s,m/s, W/m2,oC,m,m,m,m,m,m, , ,
2022.000000,2.104167,1.000000,21.180910,21.180910,84.122996,0.125893,0.464451,4.315000,10.604810,268.692119,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.187500,1.000000,22.050637,22.050637,104.490249,0.105515,0.389274,3.375000,13.351250,268.063939,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.270833,1.000000,NaN,NaN,112.669194,NaN,NaN,4.517000,NaN,266.354296,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,2.354167,1.000000,22.532166,22.532166,170.054707,0.066250,0.244413,2.860000,0.622162,265.059176,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.437500,1.000000,10.165326,10.165326,66.430362,0.076511,0.282270,3.388000,4.610575,265.018619,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.520833,1.000000,12.799417,12.799417,69.000652,0.092749,0.342174,4.458000,8.799474,265.242881,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.604167,1.000000,12.868535,12.868535,103.712992,0.062039,0.228879,4.080000,6.110783,265.339827,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.687500,1.000000,14.277135,14.277135,144.783783,0.049305,0.196830,3.115000,-8.921019,264.264810,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.770833,1.000000,NaN,NaN,2088.269396,0.011057,0.056307,1.478000,-1.858931,261.681573,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,2.854167,1.000000,21.033479,21.033479,185.830766,0.056593,0.227143,2.850000,-28.251310,261.549486,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,2.937500,1.000000,NaN,NaN,2831.266038,0.006148,0.034577,1.160000,-0.594768,259.585330,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.020833,1.000000,NaN,NaN,1222.765417,0.013793,0.074981,1.253000,-5.477394,258.751821,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.104167,1.000000,NaN,NaN,10540.756387,0.012584,0.061980,1.055000,-2.193362,257.907784,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.187500,1.000000,NaN,NaN,3776.377820,0.009893,0.064855,0.813000,-5.836558,256.153479,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.270833,1.000000,NaN,NaN,2165.614698,0.008433,0.058357,1.174000,-4.789102,256.998769,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.354167,1.000000,NaN,NaN,248.445238,0.026878,0.067967,1.348000,3.110394,259.006788,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.437500,1.000000,NaN,NaN,188.324091,0.036360,0.083848,0.849000,8.104052,260.160304,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.520833,1.000000,NaN,NaN,162.226659,0.047993,0.071216,0.905000,16.608210,261.974938,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.604167,1.000000,NaN,NaN,164.653555,0.038502,0.083033,1.878000,9.719101,263.973456,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.687500,1.000000,11.303989,11.303989,162.768615,0.034724,0.144430,2.336000,-5.507967,264.756150,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,3.770833,1.000000,NaN,NaN,2155.581965,0.025785,0.043800,0.710000,2.764987,263.188627,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.854167,1.000000,NaN,NaN,1436.970153,0.024517,0.081685,0.855000,1.068794,260.584237,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,3.937500,1.000000,NaN,NaN,744.887780,0.011902,0.082126,1.766000,-13.250680,261.576726,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,4.020833,1.000000,NaN,NaN,734.388551,0.002765,0.046733,1.278000,-10.037430,262.341780,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,4.104167,1.000000,NaN,NaN,251.113856,0.023633,0.117339,2.317000,-15.328120,264.218610,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,4.187500,1.000000,13.090268,13.090268,162.127705,0.040370,0.164243,2.764000,-12.486700,265.506493,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,4.270833,1.000000,15.901404,15.901404,147.222937,0.054005,0.199237,3.380000,-1.537293,266.808081,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,4.354167,1.000000,11.645794,11.645794,128.971983,0.045149,0.166565,2.979000,-0.658257,266.871062,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,4.437500,1.000000,10.940633,10.940633,108.936435,0.050216,0.185259,3.670000,-1.549172,267.276178,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,4.520833,1.000000,NaN,NaN,NaN,0.059153,0.218232,4.165000,3.368336,269.746661,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% tga filt,% manual filter,%      
2022.000000,4.604167,1.000000,NaN,NaN,177.609968,NaN,NaN,2.869000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,4.687500,1.000000,NaN,NaN,136.885056,NaN,NaN,3.311000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,4.770833,1.000000,NaN,NaN,82.484609,NaN,NaN,2.478000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,4.854167,1.000000,NaN,NaN,196.672035,NaN,NaN,2.253000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,4.937500,1.000000,18.281213,18.281213,157.833771,0.057913,0.213656,2.427000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,5.020833,1.000000,24.957508,24.957508,343.750302,0.036302,0.133927,1.480000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,5.104167,1.000000,23.757929,23.757929,241.436923,0.049201,0.181516,2.014000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,5.187500,1.000000,NaN,NaN,67.889667,NaN,NaN,3.221000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.270833,1.000000,22.178269,22.178269,109.695640,0.101090,0.372948,4.148000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,5.354167,1.000000,NaN,NaN,86.947582,NaN,NaN,5.217000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.437500,1.000000,NaN,NaN,116.398310,NaN,NaN,6.118000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.520833,1.000000,NaN,NaN,32.313863,NaN,NaN,5.633000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.604167,1.000000,NaN,NaN,69.736137,NaN,NaN,5.883000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.687500,1.000000,NaN,NaN,52.133448,NaN,NaN,7.440000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.770833,1.000000,27.905189,27.905189,75.627223,0.184492,0.680639,7.920000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,5.854167,1.000000,NaN,NaN,67.166547,NaN,NaN,7.860000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,5.937500,1.000000,NaN,NaN,NaN,0.145035,0.535072,6.200000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% tga filt,% manual filter,%      
2022.000000,6.020833,1.000000,NaN,NaN,80.962407,NaN,NaN,6.317000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.104167,1.000000,23.670733,23.670733,83.687242,0.141424,0.521750,6.068000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,6.187500,1.000000,NaN,NaN,102.236131,NaN,NaN,4.885000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.270833,1.000000,NaN,NaN,73.235704,NaN,NaN,4.882000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.354167,1.000000,NaN,NaN,79.711047,NaN,NaN,5.623000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.437500,1.000000,NaN,NaN,103.509758,NaN,NaN,4.743000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.520833,1.000000,NaN,NaN,95.056632,NaN,NaN,5.579000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.604167,1.000000,NaN,NaN,83.756300,NaN,NaN,4.801000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.687500,1.000000,NaN,NaN,129.788230,NaN,NaN,3.822000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.770833,1.000000,19.318398,19.318398,162.787658,0.059336,0.218907,2.532000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,6.854167,1.000000,NaN,NaN,105.475486,NaN,NaN,2.059000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,6.937500,1.000000,NaN,NaN,135.163603,NaN,NaN,2.045000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,7.020833,1.000000,NaN,NaN,797.016574,0.027604,0.101838,1.096000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,7.104167,1.000000,NaN,NaN,1034.375623,0.031072,0.114633,1.225000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,7.187500,1.000000,21.340591,21.340591,163.231503,0.065369,0.241164,2.771000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,7.270833,1.000000,26.449194,26.449194,337.411726,0.039194,0.144598,1.545000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,7.354167,1.000000,NaN,NaN,3313.658601,0.016094,0.059375,0.600000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,7.437500,1.000000,22.435689,22.435689,140.433987,0.079880,0.294698,3.370000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,7.520833,1.000000,21.578868,21.578868,97.448056,0.110720,0.408475,4.668000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,7.604167,1.000000,25.148101,25.148101,109.529222,0.114801,0.423531,4.899000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,7.687500,1.000000,NaN,NaN,NaN,0.104896,0.386991,4.416000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% tga filt,% manual filter,%      
2022.000000,7.770833,1.000000,NaN,NaN,507.894387,0.012269,0.079883,1.599000,-10.709610,260.111602,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,7.854167,1.000000,13.301614,13.301614,157.801336,0.042147,0.173710,2.402000,-16.904350,261.665301,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,7.937500,1.000000,16.104986,16.104986,170.061085,0.047351,0.194244,2.347000,-22.626820,259.091864,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.020833,1.000000,NaN,NaN,5803.520708,0.014815,0.084816,0.474000,-9.294896,256.520954,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,8.104167,1.000000,NaN,NaN,4336.160021,NaN,0.022684,0.498000,-4.728643,253.738968,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,8.187500,1.000000,NaN,NaN,4520.399154,0.011716,0.071746,0.614000,-6.745408,252.511480,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,8.270833,1.000000,NaN,NaN,842.100011,NaN,NaN,1.352000,0.460821,254.138212,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,8.354167,1.000000,NaN,NaN,515.295539,0.047047,0.098549,0.762000,17.867870,256.505559,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% u* low,,%      
2022.000000,8.437500,1.000000,18.726918,18.726918,250.705757,0.037348,0.123812,2.315000,3.953059,261.319139,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.520833,1.000000,14.513119,14.513119,84.149154,0.086234,0.318142,4.727000,23.067120,266.254287,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.604167,1.000000,17.559479,17.559479,90.334267,0.097192,0.358566,4.856000,1.673725,267.467118,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.687500,1.000000,9.527647,9.527647,73.846130,0.064510,0.261384,3.781000,-25.156940,268.476557,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.770833,1.000000,16.876480,16.876480,132.820138,0.063531,0.234384,3.258000,-8.341393,268.734094,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.854167,1.000000,14.556836,14.556836,134.301743,0.054195,0.199938,3.297000,-6.045628,269.591000,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,8.937500,1.000000,12.509844,12.509844,100.574321,0.062192,0.229443,3.980000,-1.301721,271.128335,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,9.020833,1.000000,16.576815,16.576815,100.351951,0.082593,0.304709,5.195000,0.598598,274.859961,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,9.104167,1.000000,NaN,NaN,67.178964,NaN,NaN,5.776000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,9.187500,1.000000,NaN,NaN,101.805447,NaN,NaN,5.429000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,9.270833,1.000000,NaN,NaN,98.207634,NaN,NaN,4.731000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% low winds,,%      
2022.000000,9.354167,1.000000,19.597942,19.597942,78.502465,0.124824,0.460508,5.364000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,9.437500,1.000000,22.679708,22.679708,90.260888,0.125634,0.463498,5.402000,NaN,NaN,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,9.520833,1.000000,27.151194,27.151194,81.015972,0.167567,0.618199,7.170000,NaN,274.869935,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,9.604167,1.000000,42.557322,42.557322,122.227244,0.174091,0.642268,7.470000,NaN,271.481764,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,9.687500,1.000000,39.729814,39.729814,99.724359,0.199198,0.734895,8.530000,NaN,270.410275,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,9.770833,1.000000,23.767339,23.767339,70.255260,0.169150,0.624039,7.250000,NaN,266.648436,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,9.854167,1.000000,10.055120,10.055120,41.879303,0.120049,0.442892,6.393000,-8.534018,265.378871,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,9.937500,1.000000,19.799910,19.799910,121.861814,0.081239,0.299713,4.917000,0.695077,264.262926,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,10.020833,1.000000,22.360262,22.360262,69.499244,0.160867,0.593481,6.912000,NaN,262.862224,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,10.104167,1.000000,21.089868,21.089868,129.096470,0.081683,0.320732,5.462000,-30.362090,261.933211,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,10.187500,1.000000,16.225972,16.225972,91.445037,0.088720,0.327311,5.791000,-25.260680,261.775691,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,10.270833,1.000000,20.596878,20.596878,116.093489,0.088708,0.327268,5.745000,-25.752440,261.326385,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,10.354167,1.000000,34.218710,34.218710,102.531521,0.166869,0.615625,7.220000,NaN,261.557493,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,% uncorrected u*
2022.000000,10.437500,1.000000,21.886435,21.886435,104.702224,0.104518,0.385593,6.433000,15.208680,261.432969,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,%         ,,%      
2022.000000,10.520833,1.000000,NaN,NaN,NaN,0.157396,0.580674,6.795000,NaN,261.799340,0.570000,1.070000,0.111890,0.011690,1000.000000,1000.000000,39.188195,% tga filt,% manual filter,%      
2022.000000,10.604167,1.000000,21.022239,21.022239,90.765508,0.115805,0.427328,7.170000,30.727940,261.740138,0.569579,1.069579,0.111608,0.011661,1000.000000,1000.000000,39.273733,%         ,,%      
2022.000000,10.687500,1.000000,31.524738,31.524738,95.544466,0.164974,0.608895,7.110000,NaN,261.147621,0.569158,1.069158,0.111326,0.011631,1000.000000,1000.000000,39.363081,%         ,,% uncorrected u*
2022.000000,10.770833,1.000000,19.650733,19.650733,82.086174,0.119696,0.441874,5.174000,NaN,261.261277,0.568737,1.068737,0.111044,0.011602,1000.000000,1000.000000,39.449491,%         ,,% uncorrected u*
2022.000000,10.854167,1.000000,18.425037,18.425037,112.973419,0.081546,0.301103,3.488000,NaN,259.042586,0.568316,1.068316,0.110762,0.011572,1000.000000,1000.000000,39.539751,%         ,,% uncorrected u*
2022.000000,10.937500,1.000000,15.191955,15.191955,100.038312,0.075931,0.280429,4.463000,-9.631813,257.310329,0.567895,1.067895,0.110479,0.011543,1000.000000,1000.000000,39.627133,%         ,,%      
2022.000000,11.020833,1.000000,16.607849,16.607849,275.332127,0.030160,0.131803,1.733000,-11.595730,255.159346,0.567474,1.067474,0.110197,0.011513,1000.000000,1000.000000,39.718318,%         ,,%      
2022.000000,11.104167,1.000000,NaN,NaN,458.257430,0.011505,0.061948,1.304000,-3.012550,254.161600,0.567053,1.067053,0.109915,0.011484,1000.000000,1000.000000,39.806513,% u* low,,%      
2022.000000,11.187500,1.000000,15.409670,15.409670,130.653184,0.058972,0.217936,2.498000,3.995079,256.162369,0.566632,1.066632,0.109633,0.011454,1000.000000,1000.000000,39.898638,%         ,,%      
2022.000000,11.270833,1.000000,NaN,NaN,140.383905,0.040096,0.110421,2.387000,9.536071,255.426932,0.566211,1.066211,0.109351,0.011425,1000.000000,1000.000000,39.987746,% u* low,,%      
2022.000000,11.354167,1.000000,15.140322,15.140322,155.066755,0.048819,0.156138,2.334000,11.242130,255.724355,0.565789,1.065789,0.109069,0.011395,1000.000000,1000.000000,40.080737,%         ,,%      
2022.000000,11.437500,1.000000,8.321342,8.321342,74.161679,0.056103,0.169745,2.625000,21.267180,256.899972,0.565368,1.065368,0.108787,0.011366,1000.000000,1000.000000,40.170772,%         ,,%      
2022.000000,11.520833,1.000000,12.060558,12.060558,86.364204,0.069824,0.227346,2.940000,29.890700,258.833508,0.564947,1.064947,0.108505,0.011336,1000.000000,1000.000000,40.264820,%         ,,%      
2022.000000,11.604167,1.000000,15.996043,15.996043,97.002065,0.082452,0.273523,3.933000,20.304250,260.762442,0.564526,1.064526,0.108223,0.011307,1000.000000,1000.000000,40.355797,%         ,,%      
2022.000000,11.687500,1.000000,11.732358,11.732358,69.933413,0.083882,0.310397,4.152000,10.579270,261.871750,0.564105,1.064105,0.107941,0.011277,1000.000000,1000.000000,40.450829,%         ,,%      
2022.000000,11.770833,1.000000,7.789136,7.789136,40.980158,0.095035,0.351743,4.184000,6.815614,262.875212,0.563684,1.063684,0.107658,0.011248,1000.000000,1000.000000,40.542852,%         ,,%      
2022.000000,11.854167,1.000000,9.293704,9.293704,40.939189,0.113506,0.420197,5.075000,-21.199790,263.842626,0.563263,1.063263,0.107376,0.011218,1000.000000,1000.000000,40.638884,%         ,,%      
2022.000000,11.937500,1.000000,6.853789,6.853789,54.683717,0.062668,0.249144,5.166000,-16.289050,266.511646,0.562842,1.062842,0.107094,0.011189,1000.000000,1000.000000,40.731790,%         ,,%      
2022.000000,12.020833,1.000000,9.929234,9.929234,73.335958,0.067697,0.270508,5.517000,-22.280570,268.909985,0.562421,1.062421,0.106812,0.011159,1000.000000,1000.000000,40.828838,%         ,,%      
2022.000000,12.104167,1.000000,16.074308,16.074308,64.284590,0.125025,0.463137,7.350000,-31.750870,270.183704,0.562000,1.062000,0.106530,0.011130,1000.000000,1000.000000,40.922731,%         ,,% filled u*+H
